"","cortex_brain","substantia_nigra_brain","brain"
"SCG3",1.9748992088935,1.9748992088935,1.9748992088935
"SCGB1A1",1.7253326449714,1.7253326449714,1.7253326449714
"SCGB1D1",1.46515127967411,1.46515127967411,1.46515127967411
"SCGB1D2",1.70298702513916,1.70298702513916,1.70298702513916
"SCGB2A2",1.55192483792803,1.55192483792803,1.55192483792803
"SCGN",1.73674061020684,1.73674061020684,1.73674061020684
"SCLY",1.86938250793344,1.86938250793344,1.86938250793344
"SCMH1",1.93496797784859,1.93496797784859,1.93496797784859
"SCML1",1.89789443207436,1.89789443207436,1.89789443207436
"SCML2",1.87950625982383,1.87950625982383,1.87950625982383
"SCN11A",1.65621226759215,1.65621226759215,1.65621226759215
"SCN1B",2.21797787150825,2.21797787150825,2.21797787150825
"SCN2B",2.17979859887534,2.17979859887534,2.17979859887534
"SCN3B",1.68598742603007,1.68598742603007,1.68598742603007
"SCN4A",1.66435513030823,1.66435513030822,1.66435513030823
"SCN7A",1.65094136285093,1.65094136285093,1.65094136285093
"SCN8A",1.60428079094319,1.60428079094319,1.60428079094319
"SCN9A",1.75407983885291,1.75407983885291,1.75407983885291
"SCNN1A",1.74241226651884,1.74241226651885,1.74241226651885
"SCNN1D",1.8503883239034,1.8503883239034,1.8503883239034
"SCO2",1.83289777782821,1.83289777782821,1.83289777782821
"SCP2",2.03750926179808,2.03750926179808,2.03750926179808
"SCPEP1",2.12279178174901,2.12279178174901,2.12279178174901
"SCRT1",1.67343891788903,1.67343891788903,1.67343891788903
"SCTR",1.75283283178334,1.75283283178334,1.75283283178334
"SCUBE2",1.82916104164447,1.82916104164447,1.82916104164447
"SDC1",1.58251938017082,1.58251938017082,1.58251938017082
"SDC4",2.41512980321916,2.41512980321916,2.41512980321916
"SDCBP",2.29967269512232,2.29967269512232,2.29967269512232
"SDCCAG3",2.08619168719002,2.08619168719002,2.08619168719002
"SDF2",2.180430480774,2.180430480774,2.180430480774
"SDF2L1",2.23405257437193,2.23405257437193,2.23405257437193
"SDF4",2.15754793843807,2.15754793843808,2.15754793843807
"SDHB",2.13666031046907,2.13666031046907,2.13666031046907
"SDHC",2.21194649840971,2.21194649840971,2.21194649840971
"SDHD",2.04382291022624,2.04382291022624,2.04382291022624
"SDPR",1.99873214524927,1.99873214524927,1.99873214524927
"SDS",1.96730583461269,1.96730583461269,1.96730583461269
"SEC14L1",2.05649749932347,2.05649749932347,2.05649749932347
"SEC14L2",1.98767832425731,1.98767832425731,1.98767832425731
"SEC23A",1.50411757340762,1.50411757340762,1.50411757340762
"SEC23B",2.05879190279561,2.05879190279562,2.05879190279562
"SEC23IP",1.96416713927242,1.96416713927242,1.96416713927242
"SEC24B",1.82624582622091,1.82624582622091,1.82624582622091
"SEC24C",1.93282044983535,1.93282044983535,1.93282044983535
"SEC24D",1.64077445692919,1.64077445692919,1.64077445692919
"SEC61A1",2.10626482326067,2.10626482326067,2.10626482326067
"SEC61B",2.30242428572904,2.30242428572904,2.30242428572904
"SEC61G",2.26251078340322,2.26251078340323,2.26251078340323
"SEC63",1.861271356919,1.861271356919,1.861271356919
"SEL1L",1.9965534051355,1.9965534051355,1.9965534051355
"SELE",1.50852922333056,1.50852922333057,1.50852922333056
"SELENBP1",2.16059648301154,2.16059648301154,2.16059648301155
"SELL",1.94956263266526,1.94956263266526,1.94956263266526
"SELPLG",2.08947480762542,2.08947480762542,2.08947480762542
"SEMA3A",1.70789503957936,1.70789503957936,1.70789503957936
"SEMA3C",1.9529577194858,1.9529577194858,1.9529577194858
"SEMA3E",1.47414816554026,1.47414816554026,1.47414816554026
"SEMA3F",1.81113553506441,1.81113553506441,1.81113553506441
"SEMA3G",1.8297989871333,1.8297989871333,1.8297989871333
"SEMA4A",2.13324847743502,2.13324847743502,2.13324847743502
"SEMA4D",2.19438157373109,2.19438157373108,2.19438157373108
"SEMA4F",2.02256771163508,2.02256771163507,2.02256771163507
"SEMA5A",1.96223232069002,1.96223232069002,1.96223232069002
"SEMA6B",1.8249714118169,1.8249714118169,1.8249714118169
"SEMA6C",1.93047182999498,1.93047182999498,1.93047182999498
"SEMG1",1.70102895722528,1.70102895722529,1.70102895722529
"SEMG2",1.50253423126782,1.50253423126782,1.50253423126782
"SENP2",2.06751594784962,2.06751594784962,2.06751594784962
"SENP3",1.85906011238555,1.85906011238555,1.85906011238555
"SENP7",1.67177683294323,1.67177683294323,1.67177683294323
"SEPHS1",1.95338201906013,1.95338201906013,1.95338201906013
"SEPHS2",2.10858152757498,2.10858152757498,2.10858152757498
"SEPP1",2.57785565489946,2.57785565489947,2.57785565489947
"SEPT2",2.53327825421118,2.53327825421118,2.53327825421118
"SEPT4",2.42874722629979,2.42874722629979,2.42874722629979
"SEPT7",2.30436643641091,2.30436643641091,2.30436643641091
"SEPT9",2.49177928093221,2.4917792809322,2.49177928093221
"SERGEF",2.09151311077642,2.09151311077642,2.09151311077642
"SERINC3",2.13005675024491,2.13005675024491,2.13005675024491
"SERPINA1",2.02953968283622,2.02953968283622,2.02953968283622
"SERPINA10",1.80457055807756,1.80457055807756,1.80457055807756
"SERPINA3",2.30351907898721,2.30351907898721,2.30351907898721
"SERPINA4",1.72500716393357,1.72500716393357,1.72500716393357
"SERPINA5",1.69508543581639,1.69508543581639,1.69508543581639
"SERPINA6",1.57093125689144,1.57093125689145,1.57093125689144
"SERPINB1",1.97260465324957,1.97260465324957,1.97260465324957
"SERPINB2",1.67278850919382,1.67278850919382,1.67278850919382
"SERPINB5",1.57955965649987,1.57955965649987,1.57955965649987
"SERPINB6",2.42126019900403,2.42126019900403,2.42126019900403
"SERPINB7",1.66263663800823,1.66263663800823,1.66263663800823
"SERPINB8",1.78043585782386,1.78043585782386,1.78043585782386
"SERPINB9",1.93606851013807,1.93606851013807,1.93606851013807
"SERPIND1",1.67872358751174,1.67872358751174,1.67872358751174
"SERPINE1",1.66635736728648,1.66635736728648,1.66635736728648
"SERPINE2",2.62663541673988,2.62663541673989,2.62663541673989
"SERPINF1",1.83137800283719,1.83137800283719,1.83137800283719
"SERPINF2",1.75165590463631,1.75165590463631,1.75165590463631
"SERPING1",2.06503833867456,2.06503833867457,2.06503833867457
"SERPINH1",1.97878291448987,1.97878291448987,1.97878291448987
"SERPINI1",2.28514830597388,2.28514830597388,2.28514830597388
"SERPINI2",1.62391436840693,1.62391436840693,1.62391436840693
"SERTAD3",1.97439082532005,1.97439082532005,1.97439082532005
"SESN1",2.22880731033236,2.22880731033235,2.22880731033235
"SET",2.40970876695586,2.40970876695585,2.40970876695585
"SETD4",1.90428191910141,1.90428191910141,1.90428191910141
"SETD8",1.85238848119727,1.85238848119727,1.85238848119727
"SETDB1",1.99942674136155,1.99942674136155,1.99942674136156
"SEZ6L",1.88189213258986,1.88189213258986,1.88189213258986
"SEZ6L2",1.90777833110576,1.90777833110576,1.90777833110576
"SF1",2.09998999490561,2.09998999490561,2.09998999490561
"SF3A1",1.80208143401406,1.80208143401406,1.80208143401406
"SF3A2",2.18200554664797,2.18200554664797,2.18200554664797
"SF3A3",2.21495348973693,2.21495348973693,2.21495348973693
"SF3B1",2.06479098285018,2.06479098285018,2.06479098285018
"SF3B2",2.49963515261995,2.49963515261995,2.49963515261995
"SF3B3",2.19894395008683,2.19894395008683,2.19894395008683
"SF3B4",2.37400911279629,2.37400911279629,2.37400911279629
"SFN",1.6635412643694,1.66354126436941,1.66354126436941
"SFPQ",1.96920184660495,1.96920184660495,1.96920184660495
"SFRP1",1.94392951488552,1.94392951488552,1.94392951488552
"SFRP4",1.80629318619514,1.80629318619514,1.80629318619514
"SFRP5",1.76892025841533,1.76892025841533,1.76892025841533
"SFTPB",1.87936269711987,1.87936269711987,1.87936269711987
"SFTPC",1.80013026570216,1.80013026570216,1.80013026570216
"SFTPD",1.76022621977745,1.76022621977745,1.76022621977745
"SFXN3",2.28765916641443,2.28765916641443,2.28765916641443
"SGCA",1.7518593781287,1.7518593781287,1.7518593781287
"SGCB",1.94181729266829,1.94181729266829,1.94181729266829
"SGCD",1.7344820891523,1.7344820891523,1.7344820891523
"SGCE",2.22959850282808,2.22959850282808,2.22959850282808
"SGCG",1.56622674910043,1.56622674910043,1.56622674910043
"SGK2",1.66792295093978,1.66792295093978,1.66792295093978
"SGPL1",1.98114876788786,1.98114876788787,1.98114876788787
"SGPP1",2.00741621180189,2.00741621180189,2.00741621180189
"SGSH",1.96274924598842,1.96274924598842,1.96274924598842
"SGTA",2.22390060392384,2.22390060392384,2.22390060392384
"SH2D1A",1.72135537860675,1.72135537860676,1.72135537860676
"SH2D2A",1.71695443331551,1.71695443331551,1.71695443331551
"SH3BGR",1.97060956925582,1.97060956925582,1.97060956925582
"SH3BGRL",2.30421202792444,2.30421202792444,2.30421202792444
"SH3BGRL3",2.39477720389896,2.39477720389896,2.39477720389896
"SH3BP1",1.92932594783575,1.92932594783575,1.92932594783575
"SH3BP2",1.7024685652291,1.70246856522911,1.7024685652291
"SH3BP4",2.24143233098919,2.24143233098919,2.24143233098919
"SH3BP5",1.72559333321848,1.72559333321848,1.72559333321849
"SH3GL1",2.1760988543485,2.17609885434851,2.17609885434851
"SH3GL2",2.23355742273531,2.23355742273531,2.23355742273531
"SH3GL3",2.34632390534804,2.34632390534804,2.34632390534804
"SH3GLB2",2.10687440960498,2.10687440960498,2.10687440960498
"SHANK1",1.75908015455526,1.75908015455526,1.75908015455526
"SHB",2.00369488811924,2.00369488811924,2.00369488811924
"SHBG",1.71614520281993,1.71614520281993,1.71614520281993
"SHC1",1.78275183713947,1.78275183713947,1.78275183713947
"SHC3",2.14857838711988,2.14857838711988,2.14857838711988
"SHFM1",2.01937063229092,2.01937063229092,2.01937063229092
"SHMT2",2.06101693372144,2.06101693372144,2.06101693372144
"SHOX",1.66408267780752,1.66408267780752,1.66408267780752
"SHOX2",1.83272052127914,1.83272052127914,1.83272052127914
"SI",1.59496424128886,1.59496424128886,1.59496424128886
"SIAH1",1.59023843348409,1.59023843348409,1.59023843348409
"SIAH2",1.79843898419046,1.79843898419046,1.79843898419046
"SIGIRR",2.14546062828791,2.14546062828791,2.14546062828791
"SIGLEC6",1.83912635121302,1.83912635121301,1.83912635121302
"SIGLEC7",1.63702782232076,1.63702782232076,1.63702782232076
"SIGLEC8",1.67305701070518,1.67305701070518,1.67305701070518
"SIL1",2.23494230610148,2.23494230610149,2.23494230610149
"SIM1",1.58111854935434,1.58111854935434,1.58111854935434
"SIM2",1.63335403990728,1.63335403990728,1.63335403990728
"SIPA1",2.06461020907576,2.06461020907575,2.06461020907575
"SIRT1",2.11032341551762,2.11032341551762,2.11032341551762
"SIRT2",2.37302307283018,2.37302307283018,2.37302307283018
"SIRT3",1.8142984808928,1.8142984808928,1.8142984808928
"SIRT4",1.7914100689749,1.7914100689749,1.7914100689749
"SIRT5",1.85058585560362,1.85058585560362,1.85058585560362
"SIRT6",1.80362816096162,1.80362816096162,1.80362816096162
"SIRT7",2.03417116805258,2.03417116805259,2.03417116805259
"SIT1",1.75761853713796,1.75761853713796,1.75761853713796
"SIX1",1.80161945926028,1.80161945926028,1.80161945926028
"SIX2",1.74161451597508,1.74161451597508,1.74161451597508
"SIX3",1.93951416871444,1.93951416871444,1.93951416871444
"SKIL",1.60060194397478,1.60060194397478,1.60060194397478
"SKIV2L",2.19566945555544,2.19566945555544,2.19566945555544
"SKP2",1.95364597019733,1.95364597019733,1.95364597019733
"SLA",2.0607756607244,2.0607756607244,2.0607756607244
"SLAMF7",1.70292359305437,1.70292359305437,1.70292359305437
"SLAMF8",1.59034411810694,1.59034411810694,1.59034411810694
"SLBP",1.99897722103234,1.99897722103234,1.99897722103234
"SLC10A1",1.76591691725574,1.76591691725574,1.76591691725574
"SLC10A2",1.81470306410951,1.81470306410951,1.81470306410951
"SLC10A3",1.98158445930068,1.98158445930068,1.98158445930068
"SLC11A1",1.71994622028731,1.71994622028731,1.71994622028731
"SLC11A2",2.21772860245528,2.21772860245528,2.21772860245528
"SLC12A1",1.49098217747116,1.49098217747116,1.49098217747116
"SLC12A2",2.19033139861281,2.19033139861281,2.19033139861281
"SLC12A3",1.72029599144377,1.72029599144377,1.72029599144377
"SLC12A5",2.10114037425781,2.10114037425781,2.10114037425781
"SLC12A6",1.74547665032913,1.74547665032913,1.74547665032913
"SLC12A7",2.13823781800023,2.13823781800023,2.13823781800023
"SLC12A9",2.23764921770037,2.23764921770037,2.23764921770037
"SLC13A1",1.62360243538774,1.62360243538774,1.62360243538774
"SLC13A2",1.60129075124865,1.60129075124865,1.60129075124865
"SLC13A3",1.97624979948133,1.97624979948133,1.97624979948133
"SLC13A4",2.20946610008371,2.20946610008371,2.20946610008371
"SLC15A1",1.62247617412418,1.62247617412417,1.62247617412417
"SLC15A2",1.8473285693112,1.8473285693112,1.8473285693112
"SLC15A3",2.04607747932811,2.04607747932811,2.04607747932811
"SLC16A1",1.78564652901108,1.78564652901107,1.78564652901107
"SLC16A2",1.97004449967565,1.97004449967565,1.97004449967565
"SLC16A4",1.75743913580446,1.75743913580446,1.75743913580446
"SLC16A5",1.56749689030757,1.56749689030757,1.56749689030757
"SLC16A6",1.77870480243489,1.77870480243489,1.77870480243489
"SLC16A7",1.69792527214292,1.69792527214292,1.69792527214292
"SLC16A8",1.73338472822605,1.73338472822605,1.73338472822605
"SLC17A1",1.60742581793193,1.60742581793193,1.60742581793193
"SLC17A2",1.65777265947397,1.65777265947397,1.65777265947397
"SLC17A3",1.69198814287269,1.69198814287269,1.69198814287269
"SLC17A4",1.8419407472188,1.8419407472188,1.8419407472188
"SLC17A5",2.24567871938963,2.24567871938963,2.24567871938963
"SLC17A6",2.04639308079009,2.04639308079009,2.04639308079009
"SLC17A7",2.10629935431095,2.10629935431094,2.10629935431094
"SLC18A1",1.5996690232062,1.5996690232062,1.5996690232062
"SLC18A2",1.73139761856261,1.73139761856261,1.73139761856261
"SLC19A3",1.78915209458183,1.78915209458183,1.78915209458183
"SLC1A1",1.89751290132464,1.89751290132465,1.89751290132465
"SLC1A2",2.64858096569998,2.64858096569998,2.64858096569998
"SLC1A3",2.88878869477,2.88878869477,2.88878869477
"SLC1A4",2.18858246243219,2.18858246243219,2.18858246243219
"SLC1A5",1.79466591569822,1.79466591569822,1.79466591569822
"SLC1A6",1.64646795294495,1.64646795294495,1.64646795294495
"SLC1A7",1.85922015453266,1.85922015453266,1.85922015453266
"SLC20A1",2.25297330566089,2.25297330566089,2.25297330566089
"SLC20A2",2.22040609965506,2.22040609965506,2.22040609965506
"SLC22A1",1.724314749742,1.724314749742,1.724314749742
"SLC22A14",1.79129766981516,1.79129766981516,1.79129766981516
"SLC22A17",2.5376747782077,2.5376747782077,2.5376747782077
"SLC22A18",1.77013991482585,1.77013991482585,1.77013991482585
"SLC22A18AS",1.90085439027282,1.90085439027282,1.90085439027282
"SLC22A2",1.72498909703623,1.72498909703623,1.72498909703623
"SLC22A3",1.57204912821524,1.57204912821524,1.57204912821524
"SLC22A4",1.77264051832007,1.77264051832007,1.77264051832007
"SLC22A5",2.01181031621845,2.01181031621845,2.01181031621845
"SLC22A6",1.7499223550514,1.7499223550514,1.7499223550514
"SLC22A7",1.63560425196154,1.63560425196154,1.63560425196154
"SLC22A8",1.78982519332817,1.78982519332817,1.78982519332817
"SLC23A2",2.13347040592698,2.13347040592698,2.13347040592698
"SLC24A1",1.76143256502013,1.76143256502013,1.76143256502013
"SLC24A2",2.03098859848322,2.03098859848322,2.03098859848322
"SLC24A3",2.16342386123408,2.16342386123408,2.16342386123408
"SLC25A10",1.90356764939028,1.90356764939028,1.90356764939028
"SLC25A11",2.22321273094153,2.22321273094152,2.22321273094153
"SLC25A12",2.05367181751827,2.05367181751827,2.05367181751827
"SLC25A13",1.85477596116651,1.85477596116651,1.85477596116651
"SLC25A14",2.18607822653679,2.18607822653679,2.18607822653679
"SLC25A15",1.91765130896418,1.91765130896419,1.91765130896419
"SLC25A17",1.83147745217435,1.83147745217435,1.83147745217435
"SLC25A20",1.96351406495245,1.96351406495244,1.96351406495244
"SLC25A21",1.62421460934962,1.62421460934962,1.62421460934962
"SLC25A3",2.47219668172975,2.47219668172976,2.47219668172976
"SLC25A32",1.67832624441101,1.67832624441101,1.67832624441101
"SLC25A4",2.0957368023999,2.0957368023999,2.0957368023999
"SLC25A5",2.58523801133752,2.58523801133753,2.58523801133753
"SLC26A1",1.7558110991864,1.7558110991864,1.7558110991864
"SLC26A10",1.68080009582496,1.68080009582496,1.68080009582496
"SLC26A2",2.06949400904669,2.06949400904669,2.06949400904669
"SLC26A4",1.69750710426721,1.69750710426721,1.69750710426721
"SLC27A2",1.62359291734071,1.62359291734071,1.62359291734071
"SLC27A5",2.08642159937901,2.08642159937901,2.08642159937901
"SLC27A6",1.62672353141534,1.62672353141534,1.62672353141534
"SLC28A1",1.62772563961757,1.62772563961757,1.62772563961757
"SLC29A1",2.06287660351651,2.06287660351651,2.06287660351651
"SLC29A2",1.92702117578263,1.92702117578263,1.92702117578263
"SLC2A1",2.34296555850047,2.34296555850047,2.34296555850047
"SLC2A11",1.37323465831985,1.37323465831985,1.37323465831985
"SLC2A3",2.33371334367769,2.3337133436777,2.33371334367769
"SLC2A4",1.71098970822006,1.71098970822006,1.71098970822006
"SLC2A4RG",2.11683815426594,2.11683815426595,2.11683815426595
"SLC2A5",2.05248409529311,2.05248409529311,2.05248409529311
"SLC2A6",2.10579752939355,2.10579752939355,2.10579752939355
"SLC2A8",2.03233830941343,2.03233830941343,2.03233830941343
"SLC2A9",1.80920956200935,1.80920956200934,1.80920956200934
"SLC30A3",2.0498785792252,2.0498785792252,2.04987857922519
"SLC30A4",1.9163434375062,1.9163434375062,1.9163434375062
"SLC30A9",2.25752803346403,2.25752803346403,2.25752803346403
"SLC31A1",1.92992375771171,1.92992375771171,1.92992375771171
"SLC33A1",1.79952240314766,1.79952240314766,1.79952240314767
"SLC34A1",1.66361118790474,1.66361118790474,1.66361118790474
"SLC34A2",1.60832703007243,1.60832703007243,1.60832703007243
"SLC35A1",2.1737893236081,2.1737893236081,2.1737893236081
"SLC35A2",2.07906407469723,2.07906407469723,2.07906407469723
"SLC35A3",1.75937123107771,1.75937123107771,1.75937123107771
"SLC35B1",2.16016331051871,2.16016331051871,2.16016331051871
"SLC35E3",2.0218813371135,2.0218813371135,2.0218813371135
"SLC35F2",1.96290521112609,1.96290521112609,1.96290521112609
"SLC37A1",1.95942027617259,1.95942027617259,1.95942027617259
"SLC37A4",2.03205638120809,2.03205638120809,2.03205638120809
"SLC38A1",2.32490119672506,2.32490119672506,2.32490119672506
"SLC38A2",2.30260483122037,2.30260483122037,2.30260483122037
"SLC38A3",1.88527371392398,1.88527371392398,1.88527371392398
"SLC39A1",2.09993684855184,2.09993684855184,2.09993684855184
"SLC39A6",1.96116637153732,1.96116637153732,1.96116637153732
"SLC39A7",1.85663178755784,1.85663178755784,1.85663178755784
"SLC39A8",1.85852022326629,1.85852022326629,1.85852022326629
"SLC3A1",1.65416991665695,1.65416991665695,1.65416991665695
"SLC3A2",2.26471460547148,2.26471460547148,2.26471460547148
"SLC43A1",1.85604313867106,1.85604313867106,1.85604313867106
"SLC44A4",1.65710573731548,1.65710573731548,1.65710573731548
"SLC45A2",1.63123473919918,1.63123473919919,1.63123473919919
"SLC4A1",1.70874269745242,1.70874269745242,1.70874269745242
"SLC4A10",1.39592508793301,1.39592508793301,1.39592508793301
"SLC4A2",2.02378591468045,2.02378591468046,2.02378591468045
"SLC4A3",1.67804764957707,1.67804764957708,1.67804764957708
"SLC4A4",2.23396859857855,2.23396859857855,2.23396859857855
"SLC4A7",1.70309913050434,1.70309913050434,1.70309913050434
"SLC4A8",1.86610086629549,1.86610086629549,1.86610086629549
"SLC5A1",1.63754895049776,1.63754895049776,1.63754895049776
"SLC5A2",1.71157147592511,1.71157147592511,1.71157147592511
"SLC5A3",1.97962274802537,1.97962274802537,1.97962274802537
"SLC5A5",1.78345115723768,1.78345115723768,1.78345115723768
"SLC5A6",2.16174432204022,2.16174432204022,2.16174432204022
"SLC6A1",2.46371680545659,2.46371680545659,2.46371680545659
"SLC6A11",1.72531430238597,1.72531430238597,1.72531430238597
"SLC6A12",2.34247391913218,2.34247391913217,2.34247391913217
"SLC6A13",1.88618392656783,1.88618392656784,1.88618392656784
"SLC6A14",1.55607218990819,1.55607218990819,1.55607218990819
"SLC6A2",1.54423122622768,1.54423122622768,1.54423122622768
"SLC6A20",1.85310917823942,1.85310917823942,1.85310917823942
"SLC6A3",2.0145674503529,2.0145674503529,2.0145674503529
"SLC6A4",1.74627140383706,1.74627140383707,1.74627140383706
"SLC6A6",1.54073504757104,1.54073504757104,1.54073504757104
"SLC6A7",1.84036555941219,1.84036555941218,1.84036555941218
"SLC6A8",2.20220707670212,2.20220707670212,2.20220707670212
"SLC6A9",1.72713070135794,1.72713070135794,1.72713070135794
"SLC7A1",2.14410272597706,2.14410272597706,2.14410272597706
"SLC7A11",1.97462002896559,1.97462002896559,1.97462002896559
"SLC7A2",1.96948943629894,1.96948943629894,1.96948943629894
"SLC7A4",1.76107463533838,1.76107463533838,1.76107463533838
"SLC7A5",2.45591899655339,2.45591899655339,2.45591899655339
"SLC7A6",1.88605368282617,1.88605368282617,1.88605368282617
"SLC7A7",2.03598297658629,2.03598297658629,2.03598297658629
"SLC7A8",1.63162449993557,1.63162449993557,1.63162449993557
"SLC7A9",1.93160913960309,1.93160913960309,1.93160913960309
"SLC8A1",1.64304458251417,1.64304458251417,1.64304458251417
"SLC9A3R1",2.34139433104651,2.34139433104651,2.3413943310465
"SLC9A3R2",1.85101444257448,1.85101444257448,1.85101444257448
"SLC9A5",2.00113890343595,2.00113890343595,2.00113890343595
"SLC9A6",2.24709756823086,2.24709756823087,2.24709756823087
"SLCO1A2",1.850107438844,1.850107438844,1.850107438844
"SLCO1B1",1.66316858182477,1.66316858182476,1.66316858182477
"SLCO1B3",1.81609670810144,1.81609670810144,1.81609670810144
"SLCO1C1",2.02902560221787,2.02902560221787,2.02902560221787
"SLCO2A1",1.93866841595418,1.93866841595418,1.93866841595418
"SLCO2B1",2.14906261123571,2.14906261123572,2.14906261123571
"SLCO3A1",2.01462363297166,2.01462363297166,2.01462363297166
"SLCO4A1",2.36929290077649,2.36929290077648,2.36929290077648
"SLCO5A1",1.61942858974966,1.61942858974966,1.61942858974966
"SLIT1",1.89543031008354,1.89543031008354,1.89543031008355
"SLIT2",2.07065331346698,2.07065331346698,2.07065331346698
"SLIT3",2.02031405537671,2.02031405537671,2.02031405537671
"SLN",1.80359031761038,1.80359031761038,1.80359031761038
"SLPI",1.78461906732039,1.78461906732039,1.78461906732039
"SLURP1",1.73316734024234,1.73316734024234,1.73316734024234
"SMAD1",1.77191957726238,1.77191957726238,1.77191957726238
"SMAD2",2.16221874128598,2.16221874128598,2.16221874128598
"SMAD3",2.1430758180343,2.1430758180343,2.1430758180343
"SMAD4",2.001686740749,2.001686740749,2.001686740749
"SMAD5",1.93607123302076,1.93607123302076,1.93607123302076
"SMAD6",2.07199388859018,2.07199388859018,2.07199388859018
"SMAD7",2.09500233155098,2.09500233155097,2.09500233155097
"SMAD9",1.93812465500798,1.93812465500798,1.93812465500798
"SMARCA1",1.9096383043935,1.90963830439349,1.90963830439349
"SMARCA2",2.03836916723531,2.0383691672353,2.0383691672353
"SMARCA4",2.14029655502453,2.14029655502453,2.14029655502453
"SMARCA5",1.88205400738459,1.88205400738459,1.88205400738459
"SMARCAL1",1.99543490303196,1.99543490303196,1.99543490303196
"SMARCB1",2.40391008688417,2.40391008688417,2.40391008688417
"SMARCC1",2.15217459582042,2.15217459582042,2.15217459582042
"SMARCC2",2.27712357126236,2.27712357126236,2.27712357126236
"SMARCD1",1.97323969001986,1.97323969001986,1.97323969001986
"SMARCD2",1.90976406953626,1.90976406953626,1.90976406953626
"SMARCD3",1.89743062942955,1.89743062942955,1.89743062942955
"SMARCE1",2.02987570129074,2.02987570129073,2.02987570129073
"SMN1",1.68045283835438,1.68045283835438,1.68045283835438
"SMNDC1",2.10654576908023,2.10654576908023,2.10654576908023
"SMO",2.01845590207637,2.01845590207637,2.01845590207637
"SMPD1",1.9356837546221,1.9356837546221,1.9356837546221
"SMPD2",1.84981096058396,1.84981096058396,1.84981096058396
"SMPDL3B",1.60049076640217,1.60049076640217,1.60049076640217
"SMR3A",1.6285356727776,1.6285356727776,1.6285356727776
"SMR3B",1.62982614300307,1.62982614300307,1.62982614300308
"SMS",2.14354356354155,2.14354356354155,2.14354356354155
"SMTN",1.94434637527921,1.94434637527921,1.94434637527921
"SMUG1",2.07524853766246,2.07524853766246,2.07524853766246
"SMURF2",1.82587489437483,1.82587489437483,1.82587489437483
"SNAI1",1.87969856394649,1.87969856394649,1.87969856394649
"SNAI2",1.68987556094437,1.68987556094437,1.68987556094437
"SNAP23",1.97830115780054,1.97830115780054,1.97830115780054
"SNAP25",2.79605958198415,2.79605958198415,2.79605958198415
"SNAP29",2.05865962262477,2.05865962262477,2.05865962262477
"SNAPC1",1.74462333832962,1.74462333832963,1.74462333832962
"SNAPC2",2.20186623330765,2.20186623330764,2.20186623330764
"SNAPC3",1.91577230440629,1.91577230440629,1.91577230440629
"SNAPC4",2.18921954119991,2.18921954119991,2.18921954119991
"SNAPC5",1.85585759067158,1.85585759067158,1.85585759067158
"SNCA",2.26592193634503,2.26592193634503,2.26592193634503
"SNCAIP",2.00723835359051,2.00723835359051,2.00723835359051
"SNCB",3.13556836955119,3.13556836955119,3.13556836955119
"SNCG",2.0903351047527,2.0903351047527,2.0903351047527
"SNF8",2.21740388757205,2.21740388757205,2.21740388757205
"SNN",2.37590327530453,2.37590327530453,2.37590327530453
"SNPH",2.02370150283037,2.02370150283037,2.02370150283037
"SNRPA",2.13057493317317,2.13057493317317,2.13057493317317
"SNRPA1",2.13219890208274,2.13219890208274,2.13219890208274
"SNRPB",2.14692971406622,2.14692971406622,2.14692971406622
"SNRPB2",2.21402101989012,2.21402101989012,2.21402101989013
"SNRPC",2.11065705252082,2.11065705252082,2.11065705252082
"SNRPD1",1.97041855496412,1.97041855496412,1.97041855496412
"SNRPD2",2.09753502894376,2.09753502894376,2.09753502894376
"SNRPD3",2.16927232736976,2.16927232736976,2.16927232736976
"SNRPE",1.99115802650038,1.99115802650038,1.99115802650038
"SNRPG",2.39467469632936,2.39467469632936,2.39467469632936
"SNRPN",2.46208842357283,2.46208842357283,2.46208842357283
"SNTA1",2.44806298913527,2.44806298913527,2.44806298913527
"SNTB1",1.81027468093677,1.81027468093677,1.81027468093677
"SNTB2",1.82206279046887,1.82206279046887,1.82206279046887
"SNTG1",1.72058543551495,1.72058543551495,1.72058543551495
"SNTG2",1.51411833538635,1.51411833538635,1.51411833538635
"SNW1",2.11188897691012,2.11188897691012,2.11188897691012
"SNX1",1.99804966345313,1.99804966345313,1.99804966345313
"SNX10",2.32538365237435,2.32538365237435,2.32538365237435
"SNX11",2.14279375972544,2.14279375972544,2.14279375972544
"SNX15",2.10379637174343,2.10379637174342,2.10379637174342
"SNX16",1.96985594482813,1.96985594482814,1.96985594482814
"SNX2",2.14115999424921,2.14115999424921,2.14115999424921
"SNX3",2.50125363261972,2.50125363261972,2.50125363261972
"SNX4",2.06254076733628,2.06254076733628,2.06254076733628
"SNX5",1.88452809630804,1.88452809630804,1.88452809630804
"SNX6",2.18891587394823,2.18891587394823,2.18891587394823
"SNX7",1.79235193827175,1.79235193827175,1.79235193827175
"SOAT1",1.69879239425258,1.69879239425258,1.69879239425258
"SOAT2",1.62010596808121,1.62010596808121,1.62010596808121
"SOCS1",1.7093913930929,1.7093913930929,1.7093913930929
"SOCS2",1.79164435646613,1.79164435646612,1.79164435646613
"SOCS3",1.8024770737697,1.8024770737697,1.8024770737697
