GeneHu,Category,File
SLC12A6,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
RN7SKP117,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
RN7SKP265,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
RNU2-2P,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
SCARNA16,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ZNF566,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC8A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
SNURF,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ANKRD23,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
APOC2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
C11orf42,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GNAZ,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GNG11,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GNMT,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GOLM1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GP1BA,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GP1BB,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GP5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPAT3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPC1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPD1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPM6A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR141,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR162,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR171,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR18,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR34,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPR37L1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPRASP2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GPRIN3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRAP2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRIA1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRID1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRK5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRM3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GRM8,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GSDMA,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GSG1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GSN,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GSR,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GSTM3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GUCY1B1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GUCY2C,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GYPA,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GYPE,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GYPB,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GYPC,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
GZMB,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HLA-DQB2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HLA-DQB1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HBA2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HBA1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HBEGF,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HCRTR2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HDAC11,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HDAC7,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HDC,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HEG1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HEPACAM,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HEXB,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HIP1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HNF4A,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HOPX,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HOXD4,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HPCAL4,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HPGDS,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HPSE,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HRH3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HRH4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HSD17B14,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HSH2D,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HSPA12A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HSPB1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HSPB3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
HTRA1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IER3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MNDA,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
PYHIN1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFI16,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFI27L2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFIT1B,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFITM2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFITM3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFITM1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IFITM5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGF2BP1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGF2R,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGFBP2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGHA1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGHA2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGHV1-69-2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGHV1-24,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGKC,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGKV4-1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLL1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLL5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLC7,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLC2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLC1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IGLC3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IKBKE,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IKZF3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL17C,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL18R1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL18RAP,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL1A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL36G,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL1R2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL1RL2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL1RN,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL2RB,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL2RG,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IL6,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ILDR2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
INHBA,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
INTS5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IP6K3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IQGAP1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IQGAP2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IRAK1BP1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IRF7,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IRGC,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA2B,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA8,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGA9,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGAL,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGB2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITGB7,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITK,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
ITPR1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
IZUMO1R,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
JAM2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
JAM3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KBTBD11,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KBTBD12,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCND1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNE3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNK12,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNK13,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNK3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNK5,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNMA1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNQ3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNT1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KCNV2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KDM5D,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KHDRBS3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KIF14,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KIF1A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KIF23,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KIF5A,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KIFC1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KITLG,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLF8,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLHDC8B,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLHL3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLHL30,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLHL38,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLK8,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRB1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRC1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRC3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRC4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRC4-KLRK1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRC2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KLRK1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KMO,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
KRT80,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
L1CAM,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAG3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAMB2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAMB3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAMC2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LANCL3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LARGE1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAT,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LAX1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LCK,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LDLR,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LDLRAD3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LEMD1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LEP,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LGALS1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LGALS3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LGMN,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LHFPL2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LHX1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LIMS2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LINGO4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LIPH,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LMO1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LOXL1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LPCAT4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRG1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRP2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC10B,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC31,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRC8C,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRK2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LRRN3,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LSP1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LTBP2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LTC4S,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LTF,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LTK,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LY6G6C,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LY6G6F,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LY75,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LY75-CD302,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LYPD6B,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
LYZ,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MACC1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAG,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAGED1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAGEH1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAP4K1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAPK13,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MAPK8IP2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MASP1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MB21D2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MBOAT4,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MCEMP1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MCTP2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MCUB,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MEFV,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MEIS3,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MERTK,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MET,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
METRNL,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MFAP3L,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MFSD2B,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MFSD6,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MFSD6L,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MGAM,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MGAT4C,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MGST1,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MICALL2,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MLC1,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MLPH,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MLXIPL,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MMD2,MicroByMono_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
MME,MonoByMicro_Zhang_Cuffdiff2FCover20,MicroMono_GSE86573_FCover20_Signature_Hu
