"GeneHu","Category"
"ATR","PSVZbyQSVZ_Morizur_FC5_"
"ATRNL1","PSVZbyQSVZ_Morizur_FC5_"
"ATRX","PSVZbyQSVZ_Morizur_FC5_"
"ATXN7L3B","PSVZbyQSVZ_Morizur_FC5_"
"AURKA","PSVZbyQSVZ_Morizur_FC5_"
"AURKAIP1","PSVZbyQSVZ_Morizur_FC5_"
"AURKB","PSVZbyQSVZ_Morizur_FC5_"
"AUTS2","PSVZbyQSVZ_Morizur_FC5_"
"AVEN","PSVZbyQSVZ_Morizur_FC5_"
"AVL9","QSVZbyPSVZ_Morizur_FC5_"
"C7orf25","PSVZbyQSVZ_Morizur_FC5_"
"AXIN1","PSVZbyQSVZ_Morizur_FC5_"
"AXIN2","PSVZbyQSVZ_Morizur_FC5_"
"AZIN1","PSVZbyQSVZ_Morizur_FC5_"
"C11orf74","PSVZbyQSVZ_Morizur_FC5_"
"C5orf24","PSVZbyQSVZ_Morizur_FC5_"
"B3GALNT1","PSVZbyQSVZ_Morizur_FC5_"
"B3GALT5","QSVZbyPSVZ_Morizur_FC5_"
"B3GNT5","PSVZbyQSVZ_Morizur_FC5_"
"B3GNTL1","PSVZbyQSVZ_Morizur_FC5_"
"B4GALNT1","QSVZbyPSVZ_Morizur_FC5_"
"B4GALNT4","PSVZbyQSVZ_Morizur_FC5_"
"B4GALT4","QSVZbyPSVZ_Morizur_FC5_"
"B4GALT5","PSVZbyQSVZ_Morizur_FC5_"
"BAALC","QSVZbyPSVZ_Morizur_FC5_"
"BABAM1","PSVZbyQSVZ_Morizur_FC5_"
"BACE1","QSVZbyPSVZ_Morizur_FC5_"
"BACH1","QSVZbyPSVZ_Morizur_FC5_"
"BAG1","PSVZbyQSVZ_Morizur_FC5_"
"BAG2","PSVZbyQSVZ_Morizur_FC5_"
"BAG6","PSVZbyQSVZ_Morizur_FC5_"
"BAHCC1","PSVZbyQSVZ_Morizur_FC5_"
"BAHD1","PSVZbyQSVZ_Morizur_FC5_"
"BAK1","PSVZbyQSVZ_Morizur_FC5_"
"BANF1","PSVZbyQSVZ_Morizur_FC5_"
"BANP","PSVZbyQSVZ_Morizur_FC5_"
"BAP1","PSVZbyQSVZ_Morizur_FC5_"
"BARD1","PSVZbyQSVZ_Morizur_FC5_"
"BASP1","PSVZbyQSVZ_Morizur_FC5_"
"BAZ1A","PSVZbyQSVZ_Morizur_FC5_"
"BAZ1B","PSVZbyQSVZ_Morizur_FC5_"
"BAZ2A","PSVZbyQSVZ_Morizur_FC5_"
"BBS12","PSVZbyQSVZ_Morizur_FC5_"
"BBS5","PSVZbyQSVZ_Morizur_FC5_"
"BBX","PSVZbyQSVZ_Morizur_FC5_"
"C16orf91","PSVZbyQSVZ_Morizur_FC5_"
"C6orf62","PSVZbyQSVZ_Morizur_FC5_"
"C9orf78","PSVZbyQSVZ_Morizur_FC5_"
"C17orf53","PSVZbyQSVZ_Morizur_FC5_"
"C7orf43","PSVZbyQSVZ_Morizur_FC5_"
"C15orf41","PSVZbyQSVZ_Morizur_FC5_"
"C1orf112","PSVZbyQSVZ_Morizur_FC5_"
"BCAN","QSVZbyPSVZ_Morizur_FC5_"
"BCAP29","QSVZbyPSVZ_Morizur_FC5_"
"BCAR1","QSVZbyPSVZ_Morizur_FC5_"
"BCAS2","PSVZbyQSVZ_Morizur_FC5_"
"BCAT1","PSVZbyQSVZ_Morizur_FC5_"
"BCCIP","PSVZbyQSVZ_Morizur_FC5_"
"BCDIN3D","PSVZbyQSVZ_Morizur_FC5_"
"BCHE","PSVZbyQSVZ_Morizur_FC5_"
"BCKDHB","QSVZbyPSVZ_Morizur_FC5_"
"BCL10","PSVZbyQSVZ_Morizur_FC5_"
"BCL11A","PSVZbyQSVZ_Morizur_FC5_"
"BCL2L11","PSVZbyQSVZ_Morizur_FC5_"
"BCL2L12","PSVZbyQSVZ_Morizur_FC5_"
"BCL2L13","PSVZbyQSVZ_Morizur_FC5_"
"BCL6","QSVZbyPSVZ_Morizur_FC5_"
"BCL7A","PSVZbyQSVZ_Morizur_FC5_"
"BCL7C","PSVZbyQSVZ_Morizur_FC5_"
"BCLAF1","PSVZbyQSVZ_Morizur_FC5_"
"BCO2","QSVZbyPSVZ_Morizur_FC5_"
"BCOR","PSVZbyQSVZ_Morizur_FC5_"
"BDH1","QSVZbyPSVZ_Morizur_FC5_"
"BECN1","PSVZbyQSVZ_Morizur_FC5_"
"BEND3","PSVZbyQSVZ_Morizur_FC5_"
"BEND5","QSVZbyPSVZ_Morizur_FC5_"
"BEND6","QSVZbyPSVZ_Morizur_FC5_"
"BEST1","PSVZbyQSVZ_Morizur_FC5_"
"BEX2","PSVZbyQSVZ_Morizur_FC5_"
"BEX1","PSVZbyQSVZ_Morizur_FC5_"
"BEX4","PSVZbyQSVZ_Morizur_FC5_"
"BHLHE40","QSVZbyPSVZ_Morizur_FC5_"
"BICC1","PSVZbyQSVZ_Morizur_FC5_"
"BID","PSVZbyQSVZ_Morizur_FC5_"
"BIN3","PSVZbyQSVZ_Morizur_FC5_"
"BIRC5","PSVZbyQSVZ_Morizur_FC5_"
"BLCAP","QSVZbyPSVZ_Morizur_FC5_"
"BLM","PSVZbyQSVZ_Morizur_FC5_"
"BLMH","PSVZbyQSVZ_Morizur_FC5_"
"BLOC1S3","PSVZbyQSVZ_Morizur_FC5_"
"BLOC1S4","PSVZbyQSVZ_Morizur_FC5_"
"BLVRB","PSVZbyQSVZ_Morizur_FC5_"
"BLZF1","PSVZbyQSVZ_Morizur_FC5_"
"BMI1","PSVZbyQSVZ_Morizur_FC5_"
"COMMD3-BMI1","PSVZbyQSVZ_Morizur_FC5_"
"BMP1","QSVZbyPSVZ_Morizur_FC5_"
"BMP2K","QSVZbyPSVZ_Morizur_FC5_"
"BMP6","QSVZbyPSVZ_Morizur_FC5_"
"BMP7","QSVZbyPSVZ_Morizur_FC5_"
"BMPR1B","QSVZbyPSVZ_Morizur_FC5_"
"BMPR2","PSVZbyQSVZ_Morizur_FC5_"
"BMS1","PSVZbyQSVZ_Morizur_FC5_"
"BNIP1","PSVZbyQSVZ_Morizur_FC5_"
"BNIP3L","PSVZbyQSVZ_Morizur_FC5_"
"BOC","QSVZbyPSVZ_Morizur_FC5_"
"BOD1L2","PSVZbyQSVZ_Morizur_FC5_"
"BOD1","PSVZbyQSVZ_Morizur_FC5_"
"BOK","PSVZbyQSVZ_Morizur_FC5_"
"BOLA2B","PSVZbyQSVZ_Morizur_FC5_"
"BOLA2","PSVZbyQSVZ_Morizur_FC5_"
"BOP1","PSVZbyQSVZ_Morizur_FC5_"
"BORA","PSVZbyQSVZ_Morizur_FC5_"
"BPTF","PSVZbyQSVZ_Morizur_FC5_"
"BRAF","PSVZbyQSVZ_Morizur_FC5_"
"BRAP","PSVZbyQSVZ_Morizur_FC5_"
"BRAT1","PSVZbyQSVZ_Morizur_FC5_"
"BRCA1","PSVZbyQSVZ_Morizur_FC5_"
"BRCA2","PSVZbyQSVZ_Morizur_FC5_"
"BRD1","PSVZbyQSVZ_Morizur_FC5_"
"BRD2","PSVZbyQSVZ_Morizur_FC5_"
"BRD3","PSVZbyQSVZ_Morizur_FC5_"
"BRD8","PSVZbyQSVZ_Morizur_FC5_"
"BRD9","PSVZbyQSVZ_Morizur_FC5_"
"BRF1","PSVZbyQSVZ_Morizur_FC5_"
"BRF2","PSVZbyQSVZ_Morizur_FC5_"
"BRINP1","QSVZbyPSVZ_Morizur_FC5_"
"BRINP3","QSVZbyPSVZ_Morizur_FC5_"
"BRIP1","PSVZbyQSVZ_Morizur_FC5_"
"BRIX1","PSVZbyQSVZ_Morizur_FC5_"
"BRK1","PSVZbyQSVZ_Morizur_FC5_"
"BRPF1","PSVZbyQSVZ_Morizur_FC5_"
"BRPF3","PSVZbyQSVZ_Morizur_FC5_"
"BRSK2","PSVZbyQSVZ_Morizur_FC5_"
"BRWD3","PSVZbyQSVZ_Morizur_FC5_"
"BSCL2","QSVZbyPSVZ_Morizur_FC5_"
"BTBD11","QSVZbyPSVZ_Morizur_FC5_"
"BTBD17","QSVZbyPSVZ_Morizur_FC5_"
"BTF3L4","PSVZbyQSVZ_Morizur_FC5_"
"BTG2","PSVZbyQSVZ_Morizur_FC5_"
"BTG3","PSVZbyQSVZ_Morizur_FC5_"
"BUB1","PSVZbyQSVZ_Morizur_FC5_"
"BUB1B","PSVZbyQSVZ_Morizur_FC5_"
"BUB3","PSVZbyQSVZ_Morizur_FC5_"
"BUD13","QSVZbyPSVZ_Morizur_FC5_"
"BUD31","PSVZbyQSVZ_Morizur_FC5_"
"BVES","QSVZbyPSVZ_Morizur_FC5_"
"BYSL","PSVZbyQSVZ_Morizur_FC5_"
"BZW1","PSVZbyQSVZ_Morizur_FC5_"
"BZW2","PSVZbyQSVZ_Morizur_FC5_"
"C1D","PSVZbyQSVZ_Morizur_FC5_"
"C1GALT1","QSVZbyPSVZ_Morizur_FC5_"
"C1GALT1C1","QSVZbyPSVZ_Morizur_FC5_"
"C1QA","PSVZbyQSVZ_Morizur_FC5_"
"C1QB","PSVZbyQSVZ_Morizur_FC5_"
"C1QBP","PSVZbyQSVZ_Morizur_FC5_"
"C1QC","PSVZbyQSVZ_Morizur_FC5_"
"C1QL1","PSVZbyQSVZ_Morizur_FC5_"
"C1QTNF5","QSVZbyPSVZ_Morizur_FC5_"
"C2CD2L","QSVZbyPSVZ_Morizur_FC5_"
"C2CD4C","QSVZbyPSVZ_Morizur_FC5_"
"C2CD5","PSVZbyQSVZ_Morizur_FC5_"
"CXorf56","PSVZbyQSVZ_Morizur_FC5_"
"KIAA1522","PSVZbyQSVZ_Morizur_FC5_"
"CAAP1","PSVZbyQSVZ_Morizur_FC5_"
"CAB39","PSVZbyQSVZ_Morizur_FC5_"
"CAB39L","PSVZbyQSVZ_Morizur_FC5_"
"CABLES1","QSVZbyPSVZ_Morizur_FC5_"
"CABLES2","PSVZbyQSVZ_Morizur_FC5_"
"CABP5","PSVZbyQSVZ_Morizur_FC5_"
"CACHD1","QSVZbyPSVZ_Morizur_FC5_"
"CACNA1B","PSVZbyQSVZ_Morizur_FC5_"
"CACNA1D","PSVZbyQSVZ_Morizur_FC5_"
"CACNA1E","QSVZbyPSVZ_Morizur_FC5_"
"CACNB3","PSVZbyQSVZ_Morizur_FC5_"
"CACNG3","QSVZbyPSVZ_Morizur_FC5_"
"CACNG5","PSVZbyQSVZ_Morizur_FC5_"
"CACTIN","PSVZbyQSVZ_Morizur_FC5_"
"CACYBP","PSVZbyQSVZ_Morizur_FC5_"
"CAD","PSVZbyQSVZ_Morizur_FC5_"
"CADM1","QSVZbyPSVZ_Morizur_FC5_"
"CADM2","QSVZbyPSVZ_Morizur_FC5_"
"CADM4","QSVZbyPSVZ_Morizur_FC5_"
"CALB1","QSVZbyPSVZ_Morizur_FC5_"
"CALCRL","QSVZbyPSVZ_Morizur_FC5_"
"CALN1","QSVZbyPSVZ_Morizur_FC5_"
"CALR3","PSVZbyQSVZ_Morizur_FC5_"
"CALU","PSVZbyQSVZ_Morizur_FC5_"
"CAMK1D","QSVZbyPSVZ_Morizur_FC5_"
"CAMK2B","QSVZbyPSVZ_Morizur_FC5_"
"CAMK2G","QSVZbyPSVZ_Morizur_FC5_"
"CAMK2N2","PSVZbyQSVZ_Morizur_FC5_"
"CAMKK2","QSVZbyPSVZ_Morizur_FC5_"
"CAMKV","QSVZbyPSVZ_Morizur_FC5_"
"CAMSAP1","PSVZbyQSVZ_Morizur_FC5_"
"CAMTA1","PSVZbyQSVZ_Morizur_FC5_"
"CAMTA2","QSVZbyPSVZ_Morizur_FC5_"
"CAND1","PSVZbyQSVZ_Morizur_FC5_"
"CAND2","PSVZbyQSVZ_Morizur_FC5_"
"CAPN15","QSVZbyPSVZ_Morizur_FC5_"
"CAPN5","QSVZbyPSVZ_Morizur_FC5_"
"CAPN7","PSVZbyQSVZ_Morizur_FC5_"
"CAPRIN1","PSVZbyQSVZ_Morizur_FC5_"
"CA11","QSVZbyPSVZ_Morizur_FC5_"
"CA12","PSVZbyQSVZ_Morizur_FC5_"
"CA13","PSVZbyQSVZ_Morizur_FC5_"
"CA2","QSVZbyPSVZ_Morizur_FC5_"
"CA4","QSVZbyPSVZ_Morizur_FC5_"
"CARD14","QSVZbyPSVZ_Morizur_FC5_"
"CARF","QSVZbyPSVZ_Morizur_FC5_"
"CARHSP1","PSVZbyQSVZ_Morizur_FC5_"
"CARM1","PSVZbyQSVZ_Morizur_FC5_"
"CARS2","PSVZbyQSVZ_Morizur_FC5_"
"CASD1","PSVZbyQSVZ_Morizur_FC5_"
"CASKIN2","QSVZbyPSVZ_Morizur_FC5_"
"CASP2","PSVZbyQSVZ_Morizur_FC5_"
"CASP3","PSVZbyQSVZ_Morizur_FC5_"
"CASP6","PSVZbyQSVZ_Morizur_FC5_"
"CASP7","PSVZbyQSVZ_Morizur_FC5_"
"CASP8AP2","PSVZbyQSVZ_Morizur_FC5_"
"CAST","PSVZbyQSVZ_Morizur_FC5_"
"CAV2","QSVZbyPSVZ_Morizur_FC5_"
"CBFA2T2","PSVZbyQSVZ_Morizur_FC5_"
"CBFB","PSVZbyQSVZ_Morizur_FC5_"
"CBLL1","PSVZbyQSVZ_Morizur_FC5_"
"CBR3","QSVZbyPSVZ_Morizur_FC5_"
"CBWD6","PSVZbyQSVZ_Morizur_FC5_"
"CBWD5","PSVZbyQSVZ_Morizur_FC5_"
"CBWD3","PSVZbyQSVZ_Morizur_FC5_"
"CBX1","PSVZbyQSVZ_Morizur_FC5_"
"CBX2","PSVZbyQSVZ_Morizur_FC5_"
"CBX5","PSVZbyQSVZ_Morizur_FC5_"
"CC2D1A","PSVZbyQSVZ_Morizur_FC5_"
"CCAR1","PSVZbyQSVZ_Morizur_FC5_"
"CCDC106","PSVZbyQSVZ_Morizur_FC5_"
"CCDC107","PSVZbyQSVZ_Morizur_FC5_"
"CCDC112","PSVZbyQSVZ_Morizur_FC5_"
"CCDC114","PSVZbyQSVZ_Morizur_FC5_"
"CCDC115","PSVZbyQSVZ_Morizur_FC5_"
"CCDC117","PSVZbyQSVZ_Morizur_FC5_"
"CCDC120","PSVZbyQSVZ_Morizur_FC5_"
"CCDC126","QSVZbyPSVZ_Morizur_FC5_"
"CCDC130","PSVZbyQSVZ_Morizur_FC5_"
"CCDC137","PSVZbyQSVZ_Morizur_FC5_"
"CCDC14","PSVZbyQSVZ_Morizur_FC5_"
"CCDC141","QSVZbyPSVZ_Morizur_FC5_"
"CCDC142","PSVZbyQSVZ_Morizur_FC5_"
"CCDC149","PSVZbyQSVZ_Morizur_FC5_"
"CCDC157","QSVZbyPSVZ_Morizur_FC5_"
"CCDC160","QSVZbyPSVZ_Morizur_FC5_"
"CCDC167","QSVZbyPSVZ_Morizur_FC5_"
"CCDC169","PSVZbyQSVZ_Morizur_FC5_"
"CCDC174","PSVZbyQSVZ_Morizur_FC5_"
"CCDC177","PSVZbyQSVZ_Morizur_FC5_"
"CCDC181","PSVZbyQSVZ_Morizur_FC5_"
"CCDC186","PSVZbyQSVZ_Morizur_FC5_"
"CCDC28B","QSVZbyPSVZ_Morizur_FC5_"
"CCDC3","QSVZbyPSVZ_Morizur_FC5_"
"CCDC38","PSVZbyQSVZ_Morizur_FC5_"
"CCDC39","QSVZbyPSVZ_Morizur_FC5_"
"CCDC43","PSVZbyQSVZ_Morizur_FC5_"
"CCDC47","QSVZbyPSVZ_Morizur_FC5_"
"CCDC50","PSVZbyQSVZ_Morizur_FC5_"
"CCDC51","PSVZbyQSVZ_Morizur_FC5_"
"CCDC58","PSVZbyQSVZ_Morizur_FC5_"
"CCDC59","PSVZbyQSVZ_Morizur_FC5_"
"CCDC6","PSVZbyQSVZ_Morizur_FC5_"
"CCDC61","PSVZbyQSVZ_Morizur_FC5_"
"CCDC66","PSVZbyQSVZ_Morizur_FC5_"
"CCDC71","PSVZbyQSVZ_Morizur_FC5_"
"CCDC71L","PSVZbyQSVZ_Morizur_FC5_"
"CCDC73","PSVZbyQSVZ_Morizur_FC5_"
"CCDC77","PSVZbyQSVZ_Morizur_FC5_"
"CCDC80","QSVZbyPSVZ_Morizur_FC5_"
"CCDC81","PSVZbyQSVZ_Morizur_FC5_"
"CCDC82","PSVZbyQSVZ_Morizur_FC5_"
"CCDC84","PSVZbyQSVZ_Morizur_FC5_"
"CCDC85A","QSVZbyPSVZ_Morizur_FC5_"
"CCDC85B","QSVZbyPSVZ_Morizur_FC5_"
"CCDC88A","QSVZbyPSVZ_Morizur_FC5_"
"CCDC9","PSVZbyQSVZ_Morizur_FC5_"
"CCDC91","PSVZbyQSVZ_Morizur_FC5_"
"CCHCR1","PSVZbyQSVZ_Morizur_FC5_"
"CCL21","PSVZbyQSVZ_Morizur_FC5_"
"CCL27","PSVZbyQSVZ_Morizur_FC5_"
"CCM2","PSVZbyQSVZ_Morizur_FC5_"
"CCNA2","PSVZbyQSVZ_Morizur_FC5_"
"CCNB1","PSVZbyQSVZ_Morizur_FC5_"
"CCNB2","PSVZbyQSVZ_Morizur_FC5_"
"CCND1","PSVZbyQSVZ_Morizur_FC5_"
"CCND2","PSVZbyQSVZ_Morizur_FC5_"
"CCNE1","PSVZbyQSVZ_Morizur_FC5_"
"CCNF","PSVZbyQSVZ_Morizur_FC5_"
"CCNG2","PSVZbyQSVZ_Morizur_FC5_"
"CCNI","PSVZbyQSVZ_Morizur_FC5_"
"CCNJL","PSVZbyQSVZ_Morizur_FC5_"
"CCNL1","PSVZbyQSVZ_Morizur_FC5_"
"CCNT2","QSVZbyPSVZ_Morizur_FC5_"
"CCNY","PSVZbyQSVZ_Morizur_FC5_"
"CCNYL1","PSVZbyQSVZ_Morizur_FC5_"
"CCP110","PSVZbyQSVZ_Morizur_FC5_"
"CCPG1","PSVZbyQSVZ_Morizur_FC5_"
"C15orf65","PSVZbyQSVZ_Morizur_FC5_"
"CCSAP","PSVZbyQSVZ_Morizur_FC5_"
"CCSER1","PSVZbyQSVZ_Morizur_FC5_"
"CCSER2","PSVZbyQSVZ_Morizur_FC5_"
"CCT2","PSVZbyQSVZ_Morizur_FC5_"
"CCT3","PSVZbyQSVZ_Morizur_FC5_"
"CCT4","PSVZbyQSVZ_Morizur_FC5_"
"CCT5","PSVZbyQSVZ_Morizur_FC5_"
"CCT7","PSVZbyQSVZ_Morizur_FC5_"
"CCT8","PSVZbyQSVZ_Morizur_FC5_"
"CCZ1","PSVZbyQSVZ_Morizur_FC5_"
"CCZ1B","PSVZbyQSVZ_Morizur_FC5_"
"CD247","PSVZbyQSVZ_Morizur_FC5_"
"CD276","PSVZbyQSVZ_Morizur_FC5_"
"CD2BP2","PSVZbyQSVZ_Morizur_FC5_"
"CD302","QSVZbyPSVZ_Morizur_FC5_"
"CD38","QSVZbyPSVZ_Morizur_FC5_"
"CD3EAP","PSVZbyQSVZ_Morizur_FC5_"
"CD47","QSVZbyPSVZ_Morizur_FC5_"
"CD53","QSVZbyPSVZ_Morizur_FC5_"
"CDC123","PSVZbyQSVZ_Morizur_FC5_"
"CDC14A","PSVZbyQSVZ_Morizur_FC5_"
"CDC14C","QSVZbyPSVZ_Morizur_FC5_"
"CDC16","PSVZbyQSVZ_Morizur_FC5_"
"CDC20","PSVZbyQSVZ_Morizur_FC5_"
"CDC23","PSVZbyQSVZ_Morizur_FC5_"
"CDC25A","PSVZbyQSVZ_Morizur_FC5_"
"CDC25B","PSVZbyQSVZ_Morizur_FC5_"
"CDC25C","PSVZbyQSVZ_Morizur_FC5_"
"CDC26","PSVZbyQSVZ_Morizur_FC5_"
"CDC27","PSVZbyQSVZ_Morizur_FC5_"
"CDC37","PSVZbyQSVZ_Morizur_FC5_"
"CDC40","QSVZbyPSVZ_Morizur_FC5_"
"CDC42BPA","QSVZbyPSVZ_Morizur_FC5_"
"CDC42EP2","PSVZbyQSVZ_Morizur_FC5_"
"CDC42SE1","PSVZbyQSVZ_Morizur_FC5_"
"CDC42SE2","PSVZbyQSVZ_Morizur_FC5_"
"CDC45","PSVZbyQSVZ_Morizur_FC5_"
"CDC5L","PSVZbyQSVZ_Morizur_FC5_"
"CDC6","PSVZbyQSVZ_Morizur_FC5_"
"CDC7","PSVZbyQSVZ_Morizur_FC5_"
"CDCA2","PSVZbyQSVZ_Morizur_FC5_"
"CDCA4","PSVZbyQSVZ_Morizur_FC5_"
"CDCA5","PSVZbyQSVZ_Morizur_FC5_"
"CDCA7","PSVZbyQSVZ_Morizur_FC5_"
"CDCA7L","PSVZbyQSVZ_Morizur_FC5_"
"CDCA8","PSVZbyQSVZ_Morizur_FC5_"
"CDH10","QSVZbyPSVZ_Morizur_FC5_"
"CDH11","QSVZbyPSVZ_Morizur_FC5_"
"CDH19","QSVZbyPSVZ_Morizur_FC5_"
"CDH20","QSVZbyPSVZ_Morizur_FC5_"
"CDH22","PSVZbyQSVZ_Morizur_FC5_"
"CDH4","PSVZbyQSVZ_Morizur_FC5_"
"CDH5","QSVZbyPSVZ_Morizur_FC5_"
"CDH7","PSVZbyQSVZ_Morizur_FC5_"
"CDK1","PSVZbyQSVZ_Morizur_FC5_"
"CDK10","PSVZbyQSVZ_Morizur_FC5_"
"CDK11A","PSVZbyQSVZ_Morizur_FC5_"
"CDK11B","PSVZbyQSVZ_Morizur_FC5_"
"CDK14","PSVZbyQSVZ_Morizur_FC5_"
"CDK19","QSVZbyPSVZ_Morizur_FC5_"
"CDK2","PSVZbyQSVZ_Morizur_FC5_"
"CDK2AP1","PSVZbyQSVZ_Morizur_FC5_"
"CDK4","PSVZbyQSVZ_Morizur_FC5_"
"CDK5R1","PSVZbyQSVZ_Morizur_FC5_"
"CDK5RAP3","PSVZbyQSVZ_Morizur_FC5_"
"CDK6","PSVZbyQSVZ_Morizur_FC5_"
"CDK7","PSVZbyQSVZ_Morizur_FC5_"
"CDK8","PSVZbyQSVZ_Morizur_FC5_"
"CDK9","PSVZbyQSVZ_Morizur_FC5_"
"CDKAL1","PSVZbyQSVZ_Morizur_FC5_"
"CDKN1A","PSVZbyQSVZ_Morizur_FC5_"
"CDKN1B","PSVZbyQSVZ_Morizur_FC5_"
"CDKN1C","PSVZbyQSVZ_Morizur_FC5_"
"CDKN2AIPNL","PSVZbyQSVZ_Morizur_FC5_"
"CDKN2B","PSVZbyQSVZ_Morizur_FC5_"
"CDKN2C","PSVZbyQSVZ_Morizur_FC5_"
"CDKN2D","PSVZbyQSVZ_Morizur_FC5_"
"CDKN3","PSVZbyQSVZ_Morizur_FC5_"
"CDO1","QSVZbyPSVZ_Morizur_FC5_"
"CDON","PSVZbyQSVZ_Morizur_FC5_"
"CDR2L","PSVZbyQSVZ_Morizur_FC5_"
"CDS2","QSVZbyPSVZ_Morizur_FC5_"
"CDT1","PSVZbyQSVZ_Morizur_FC5_"
"CDV3","PSVZbyQSVZ_Morizur_FC5_"
"CEBPA","PSVZbyQSVZ_Morizur_FC5_"
"CEBPZ","PSVZbyQSVZ_Morizur_FC5_"
"CEBPZOS","PSVZbyQSVZ_Morizur_FC5_"
"CECR2","PSVZbyQSVZ_Morizur_FC5_"
"CELF2","PSVZbyQSVZ_Morizur_FC5_"
"CELF6","PSVZbyQSVZ_Morizur_FC5_"
"CELSR1","PSVZbyQSVZ_Morizur_FC5_"
"CELSR3","PSVZbyQSVZ_Morizur_FC5_"
"CENPB","PSVZbyQSVZ_Morizur_FC5_"
"CENPC","PSVZbyQSVZ_Morizur_FC5_"
"CENPE","PSVZbyQSVZ_Morizur_FC5_"
"CENPF","PSVZbyQSVZ_Morizur_FC5_"
"CENPH","PSVZbyQSVZ_Morizur_FC5_"
"CENPI","PSVZbyQSVZ_Morizur_FC5_"
"CENPJ","PSVZbyQSVZ_Morizur_FC5_"
"CENPK","PSVZbyQSVZ_Morizur_FC5_"
"CENPL","PSVZbyQSVZ_Morizur_FC5_"
"CENPM","PSVZbyQSVZ_Morizur_FC5_"
"CENPN","PSVZbyQSVZ_Morizur_FC5_"
"CENPO","PSVZbyQSVZ_Morizur_FC5_"
"CENPP","PSVZbyQSVZ_Morizur_FC5_"
"CENPQ","PSVZbyQSVZ_Morizur_FC5_"
"CENPT","PSVZbyQSVZ_Morizur_FC5_"
"CENPU","PSVZbyQSVZ_Morizur_FC5_"
"CENPV","PSVZbyQSVZ_Morizur_FC5_"
"CENPW","PSVZbyQSVZ_Morizur_FC5_"
"CEP104","QSVZbyPSVZ_Morizur_FC5_"
"CEP112","PSVZbyQSVZ_Morizur_FC5_"
"CEP128","PSVZbyQSVZ_Morizur_FC5_"
"CEP131","PSVZbyQSVZ_Morizur_FC5_"
"CEP135","PSVZbyQSVZ_Morizur_FC5_"
"CEP162","PSVZbyQSVZ_Morizur_FC5_"
"CEP170","PSVZbyQSVZ_Morizur_FC5_"
"CEP192","PSVZbyQSVZ_Morizur_FC5_"
"CEP350","PSVZbyQSVZ_Morizur_FC5_"
"CEP41","PSVZbyQSVZ_Morizur_FC5_"
"CEP44","PSVZbyQSVZ_Morizur_FC5_"
"CEP55","PSVZbyQSVZ_Morizur_FC5_"
"CEP57","PSVZbyQSVZ_Morizur_FC5_"
"CEP57L1","PSVZbyQSVZ_Morizur_FC5_"
"CEP63","PSVZbyQSVZ_Morizur_FC5_"
"CEP68","PSVZbyQSVZ_Morizur_FC5_"
"CEP70","PSVZbyQSVZ_Morizur_FC5_"
"CEP76","PSVZbyQSVZ_Morizur_FC5_"
"CEP78","PSVZbyQSVZ_Morizur_FC5_"
"CEP89","PSVZbyQSVZ_Morizur_FC5_"
"CEP95","PSVZbyQSVZ_Morizur_FC5_"
"CEP97","PSVZbyQSVZ_Morizur_FC5_"
"CERCAM","QSVZbyPSVZ_Morizur_FC5_"
"CERS1","QSVZbyPSVZ_Morizur_FC5_"
"GDF1","QSVZbyPSVZ_Morizur_FC5_"
"CERS4","QSVZbyPSVZ_Morizur_FC5_"
"CERS6","PSVZbyQSVZ_Morizur_FC5_"
"CETN2","PSVZbyQSVZ_Morizur_FC5_"
"CETN3","PSVZbyQSVZ_Morizur_FC5_"
"CFB","PSVZbyQSVZ_Morizur_FC5_"
"CFDP1","PSVZbyQSVZ_Morizur_FC5_"
"CFL1","PSVZbyQSVZ_Morizur_FC5_"
"CFL2","PSVZbyQSVZ_Morizur_FC5_"
"CFTR","QSVZbyPSVZ_Morizur_FC5_"
"CGGBP1","PSVZbyQSVZ_Morizur_FC5_"
"CGNL1","PSVZbyQSVZ_Morizur_FC5_"
"CHAC1","PSVZbyQSVZ_Morizur_FC5_"
"CHAF1B","PSVZbyQSVZ_Morizur_FC5_"
"CHAMP1","PSVZbyQSVZ_Morizur_FC5_"
"CHCHD1","PSVZbyQSVZ_Morizur_FC5_"
"CHCHD10","QSVZbyPSVZ_Morizur_FC5_"
"CHCHD4","PSVZbyQSVZ_Morizur_FC5_"
"CHCHD6","PSVZbyQSVZ_Morizur_FC5_"
"CHD1","PSVZbyQSVZ_Morizur_FC5_"
"CHD2","PSVZbyQSVZ_Morizur_FC5_"
"CHD3","PSVZbyQSVZ_Morizur_FC5_"
"CHD4","PSVZbyQSVZ_Morizur_FC5_"
"CHD5","PSVZbyQSVZ_Morizur_FC5_"
"CHD7","PSVZbyQSVZ_Morizur_FC5_"
"CHD8","PSVZbyQSVZ_Morizur_FC5_"
"CHD9","QSVZbyPSVZ_Morizur_FC5_"
"CHEK2","PSVZbyQSVZ_Morizur_FC5_"
"CHFR","PSVZbyQSVZ_Morizur_FC5_"
"CHGA","PSVZbyQSVZ_Morizur_FC5_"
"CHGB","QSVZbyPSVZ_Morizur_FC5_"
"CHIC2","PSVZbyQSVZ_Morizur_FC5_"
"CHI3L1","QSVZbyPSVZ_Morizur_FC5_"
"CHMP1A","PSVZbyQSVZ_Morizur_FC5_"
