Gene,Category,sample_1,sample_2,value_1_npc,value_2_nsc,FC5
Wfdc18,npcBYnsc_FC5_,npc,nsc,55.7452,3.40372,16.3777279
Slitrk6,npcBYnsc_FC5_,npc,nsc,0.0492555,0.0030079,16.37537817
Gm13016,npcBYnsc_FC5_,npc,nsc,0.651176,0.040111,16.23434968
1700112J16Rik,npcBYnsc_FC5_,npc,nsc,0.307547,0.0189695,16.21270988
Cntn2,npcBYnsc_FC5_,npc,nsc,6.03178,0.372469,16.19404568
Ccdc153,npcBYnsc_FC5_,npc,nsc,14.0317,0.86716,16.18121223
Plp1,npcBYnsc_FC5_,npc,nsc,2122.25,131.158,16.18086583
Gm42971,npcBYnsc_FC5_,npc,nsc,1.05105,0.0649622,16.17940895
Gm12945,npcBYnsc_FC5_,npc,nsc,2.5251,0.156253,16.16032972
Mal,npcBYnsc_FC5_,npc,nsc,211.624,13.1005,16.15388726
Frmpd4,npcBYnsc_FC5_,npc,nsc,0.304328,0.0188602,16.13599007
Tubb3,npcBYnsc_FC5_,npc,nsc,597.488,37.1048,16.10271447
Saa3,npcBYnsc_FC5_,npc,nsc,1.0902,0.0677816,16.084011
Vegfd,npcBYnsc_FC5_,npc,nsc,0.522602,0.0324982,16.08095218
Srrm3,npcBYnsc_FC5_,npc,nsc,2.72484,0.169461,16.07945191
Ccdc180,npcBYnsc_FC5_,npc,nsc,0.225598,0.0141176,15.9799116
AC140426.1,npcBYnsc_FC5_,npc,nsc,2.86368,0.179688,15.93695739
Sh3rf3,npcBYnsc_FC5_,npc,nsc,4.53353,0.285464,15.88126699
Bfsp2,npcBYnsc_FC5_,npc,nsc,5.78212,0.365167,15.83417998
A530058N18Rik,npcBYnsc_FC5_,npc,nsc,0.464802,0.029371,15.82520173
Gm44243,npcBYnsc_FC5_,npc,nsc,0.42426,0.0268151,15.82168256
Emid1,npcBYnsc_FC5_,npc,nsc,7.43704,0.470337,15.81215171
Nmu,npcBYnsc_FC5_,npc,nsc,0.308825,0.0195701,15.78045079
Gm17540,npcBYnsc_FC5_,npc,nsc,0.485251,0.03077,15.77026324
Gm19345,npcBYnsc_FC5_,npc,nsc,0.243571,0.0154549,15.76011492
Gsg1l,npcBYnsc_FC5_,npc,nsc,0.366507,0.0232836,15.74099366
Krt4,npcBYnsc_FC5_,npc,nsc,0.142358,0.00904578,15.73750412
Rps10-ps1,npcBYnsc_FC5_,npc,nsc,0.71133,0.0452424,15.72264071
Gm14004,npcBYnsc_FC5_,npc,nsc,1.43213,0.091233,15.69749981
Gpx2,npcBYnsc_FC5_,npc,nsc,4.75391,0.304051,15.63523883
Gm7598,npcBYnsc_FC5_,npc,nsc,0.0933412,0.00597327,15.62648265
1700001P01Rik,npcBYnsc_FC5_,npc,nsc,2.6006,0.167541,15.52217069
Pak7,npcBYnsc_FC5_,npc,nsc,12.5513,0.809353,15.50781921
Smco3,npcBYnsc_FC5_,npc,nsc,18.6103,1.20045,15.50276979
Gm20681,npcBYnsc_FC5_,npc,nsc,2.82319,0.182138,15.50028001
Sntn,npcBYnsc_FC5_,npc,nsc,2.4567,0.158991,15.45181803
Rps2-ps11,npcBYnsc_FC5_,npc,nsc,0.302832,0.0196605,15.40306706
A930005N03Rik,npcBYnsc_FC5_,npc,nsc,0.396638,0.0257912,15.37881138
Gm47580,npcBYnsc_FC5_,npc,nsc,0.109163,0.00711741,15.33746124
1300017J02Rik,npcBYnsc_FC5_,npc,nsc,10.4861,0.686326,15.27859938
Atp8a2,npcBYnsc_FC5_,npc,nsc,2.69351,0.177044,15.21378866
Gm45767,npcBYnsc_FC5_,npc,nsc,20.4604,1.34524,15.20947935
9130019P16Rik,npcBYnsc_FC5_,npc,nsc,1.94779,0.128576,15.14893915
1810059H22Rik,npcBYnsc_FC5_,npc,nsc,1.59667,0.105532,15.12972369
Mir155hg,npcBYnsc_FC5_,npc,nsc,0.24949,0.0164911,15.12876643
Chrna3,npcBYnsc_FC5_,npc,nsc,0.083134,0.00549806,15.12060618
Flrt1,npcBYnsc_FC5_,npc,nsc,38.0963,2.5219,15.10618978
Actg2,npcBYnsc_FC5_,npc,nsc,0.379808,0.0251578,15.09702756
AC061963.1,npcBYnsc_FC5_,npc,nsc,0.822552,0.0545321,15.08381302
Lrriq1,npcBYnsc_FC5_,npc,nsc,0.599692,0.0397667,15.08025559
Slc30a10,npcBYnsc_FC5_,npc,nsc,1.79713,0.119179,15.07925054
Col12a1,npcBYnsc_FC5_,npc,nsc,1.2794,0.0848714,15.07457165
Dnaja4,npcBYnsc_FC5_,npc,nsc,1.73182,0.114942,15.06690331
AA414768,npcBYnsc_FC5_,npc,nsc,0.249985,0.0166022,15.0573418
Chn1os3,npcBYnsc_FC5_,npc,nsc,0.250848,0.0166745,15.04380941
2810030D12Rik,npcBYnsc_FC5_,npc,nsc,0.33284,0.0221825,15.00462076
Gm38257,npcBYnsc_FC5_,npc,nsc,0.351396,0.0234727,14.97041244
5430427M07Rik,npcBYnsc_FC5_,npc,nsc,0.269295,0.0180027,14.95858954
Fam19a4,npcBYnsc_FC5_,npc,nsc,0.241906,0.0161842,14.94704712
Folr1,npcBYnsc_FC5_,npc,nsc,15.5647,1.04547,14.88775383
Gm36527,npcBYnsc_FC5_,npc,nsc,1.49633,0.100747,14.85235292
2700029L08Rik,npcBYnsc_FC5_,npc,nsc,0.66553,0.0448155,14.85044237
Cldn11,npcBYnsc_FC5_,npc,nsc,279.498,18.8443,14.8319651
Fgfr4,npcBYnsc_FC5_,npc,nsc,0.226587,0.0153384,14.77253169
Hist1h4h,npcBYnsc_FC5_,npc,nsc,38.2918,2.59501,14.75593543
Gm38569,npcBYnsc_FC5_,npc,nsc,0.127111,0.00862029,14.7455596
Bhlhe22,npcBYnsc_FC5_,npc,nsc,9.30489,0.631455,14.73563437
Gm17131,npcBYnsc_FC5_,npc,nsc,0.0491073,0.00333369,14.73061382
Ppp1r36,npcBYnsc_FC5_,npc,nsc,7.91131,0.537114,14.72929397
1700027J19Rik,npcBYnsc_FC5_,npc,nsc,3.22409,0.219412,14.69422821
Nkain3,npcBYnsc_FC5_,npc,nsc,0.769904,0.0524262,14.68548169
Gm37792,npcBYnsc_FC5_,npc,nsc,0.0555716,0.00378413,14.68543628
Sprr1a,npcBYnsc_FC5_,npc,nsc,4.59455,0.312898,14.68385864
Chst8,npcBYnsc_FC5_,npc,nsc,0.553723,0.037755,14.6662164
Gm47460,npcBYnsc_FC5_,npc,nsc,0.456279,0.0311517,14.64700161
Gm9996,npcBYnsc_FC5_,npc,nsc,2.92515,0.200264,14.60646946
Gm27820,npcBYnsc_FC5_,npc,nsc,17.6213,1.20879,14.57763549
A330048O09Rik,npcBYnsc_FC5_,npc,nsc,39.1135,2.69492,14.51378891
Mag,npcBYnsc_FC5_,npc,nsc,103.931,7.16203,14.51138853
Krt7,npcBYnsc_FC5_,npc,nsc,0.0633491,0.0043712,14.49238195
Aox1,npcBYnsc_FC5_,npc,nsc,1.89908,0.131807,14.40803599
5033404E19Rik,npcBYnsc_FC5_,npc,nsc,9.18079,0.637207,14.40786118
Gm47163,npcBYnsc_FC5_,npc,nsc,0.864207,0.0600157,14.39968208
Fam81b,npcBYnsc_FC5_,npc,nsc,0.294335,0.0204691,14.37947931
Srpk3,npcBYnsc_FC5_,npc,nsc,1.04374,0.0725923,14.37810897
Gm37165,npcBYnsc_FC5_,npc,nsc,0.168011,0.0116868,14.37613376
AA387200,npcBYnsc_FC5_,npc,nsc,8.27119,0.576598,14.34481216
Gm37466,npcBYnsc_FC5_,npc,nsc,0.391543,0.0273336,14.32460415
Rhcg,npcBYnsc_FC5_,npc,nsc,13.8852,0.971308,14.29536254
Rnf223,npcBYnsc_FC5_,npc,nsc,0.132769,0.00929603,14.28233343
Gm43180,npcBYnsc_FC5_,npc,nsc,0.216147,0.0151625,14.25536686
Crb3,npcBYnsc_FC5_,npc,nsc,0.435027,0.0305618,14.23433829
Tspan2,npcBYnsc_FC5_,npc,nsc,77.9074,5.48417,14.20586889
Map3k13,npcBYnsc_FC5_,npc,nsc,1.258,0.0886296,14.19390362
Glis3,npcBYnsc_FC5_,npc,nsc,0.809753,0.0572228,14.15088042
Gm43318,npcBYnsc_FC5_,npc,nsc,0.0985508,0.00696684,14.1456959
Lrrc2,npcBYnsc_FC5_,npc,nsc,0.918174,0.0650634,14.11198923
2900052L18Rik,npcBYnsc_FC5_,npc,nsc,0.123934,0.00878973,14.09986427
Ifitm1,npcBYnsc_FC5_,npc,nsc,73.6569,5.25544,14.01536313
H2-Oa,npcBYnsc_FC5_,npc,nsc,1.65144,0.117948,14.00142436
Gm11954,npcBYnsc_FC5_,npc,nsc,4.45527,0.318299,13.9971222
Pde4c,npcBYnsc_FC5_,npc,nsc,0.488605,0.0349159,13.99376788
Nt5e,npcBYnsc_FC5_,npc,nsc,0.572637,0.0411,13.93277372
Olfr1330,npcBYnsc_FC5_,npc,nsc,0.059348,0.004263,13.92165142
Gm10616,npcBYnsc_FC5_,npc,nsc,0.282175,0.0202786,13.91491523
Gm45124,npcBYnsc_FC5_,npc,nsc,0.301752,0.0216996,13.90587845
Gm43660,npcBYnsc_FC5_,npc,nsc,0.134577,0.0096842,13.89655315
Gm42780,npcBYnsc_FC5_,npc,nsc,0.773972,0.055783,13.87469301
5330416C01Rik,npcBYnsc_FC5_,npc,nsc,0.472925,0.0340966,13.87015128
Gm37422,npcBYnsc_FC5_,npc,nsc,0.241858,0.0174462,13.8630762
Gm14827,npcBYnsc_FC5_,npc,nsc,0.174825,0.0126292,13.84291958
Gm32950,npcBYnsc_FC5_,npc,nsc,8.43524,0.609602,13.83729056
Fat4,npcBYnsc_FC5_,npc,nsc,0.509839,0.0368626,13.83079327
Efcab6,npcBYnsc_FC5_,npc,nsc,0.262081,0.0189566,13.82531678
Fgf13,npcBYnsc_FC5_,npc,nsc,10.2067,0.739627,13.79979368
Tulp1,npcBYnsc_FC5_,npc,nsc,0.446765,0.0323757,13.79939275
Cxcr6,npcBYnsc_FC5_,npc,nsc,0.564047,0.0409979,13.75794858
Gm34730,npcBYnsc_FC5_,npc,nsc,0.572285,0.0416001,13.75681789
Gm43672,npcBYnsc_FC5_,npc,nsc,1.0027,0.0729578,13.74356135
Il17rb,npcBYnsc_FC5_,npc,nsc,4.66692,0.340246,13.71631114
Gm47121,npcBYnsc_FC5_,npc,nsc,0.407285,0.0296995,13.71353053
Lgi3,npcBYnsc_FC5_,npc,nsc,12.6442,0.922742,13.70285519
Gm26514,npcBYnsc_FC5_,npc,nsc,0.0940289,0.0068689,13.68907685
Itgad,npcBYnsc_FC5_,npc,nsc,7.66108,0.560404,13.67063761
Traf3ip2,npcBYnsc_FC5_,npc,nsc,2.04158,0.149341,13.6705928
Gm37891,npcBYnsc_FC5_,npc,nsc,0.148082,0.0108502,13.64785903
Ptges,npcBYnsc_FC5_,npc,nsc,13.442,0.985461,13.64031656
Ugt8a,npcBYnsc_FC5_,npc,nsc,50.8237,3.74492,13.57137135
Trpc3,npcBYnsc_FC5_,npc,nsc,5.48122,0.404204,13.56052884
Rd3,npcBYnsc_FC5_,npc,nsc,0.22645,0.0167162,13.54673909
Pth1r,npcBYnsc_FC5_,npc,nsc,4.81999,0.356375,13.52505086
Gjc2,npcBYnsc_FC5_,npc,nsc,1.43524,0.10666,13.45621601
Gm43745,npcBYnsc_FC5_,npc,nsc,0.416019,0.0309777,13.42962841
Gm47166,npcBYnsc_FC5_,npc,nsc,0.108451,0.00808101,13.42047591
Grip2,npcBYnsc_FC5_,npc,nsc,0.116791,0.00872394,13.3874144
Gm45718,npcBYnsc_FC5_,npc,nsc,0.312656,0.023419,13.35052735
Nrbp2,npcBYnsc_FC5_,npc,nsc,9.89687,0.742434,13.33030276
Arhgef33,npcBYnsc_FC5_,npc,nsc,0.366197,0.0275554,13.28948228
D7Ertd443e,npcBYnsc_FC5_,npc,nsc,5.48422,0.414152,13.2420464
Rab17,npcBYnsc_FC5_,npc,nsc,0.127268,0.00961606,13.23494238
Procr,npcBYnsc_FC5_,npc,nsc,0.246274,0.0186785,13.18489172
Sept4,npcBYnsc_FC5_,npc,nsc,453.961,34.4441,13.1796447
Lrfn2,npcBYnsc_FC5_,npc,nsc,0.259942,0.019733,13.172959
Rarres2,npcBYnsc_FC5_,npc,nsc,154.393,11.727,13.16560075
Gm43020,npcBYnsc_FC5_,npc,nsc,1.39393,0.106161,13.13033977
Gm12107,npcBYnsc_FC5_,npc,nsc,1.69893,0.129664,13.10255738
Gm45311,npcBYnsc_FC5_,npc,nsc,1.72527,0.131733,13.09671836
Entpd2,npcBYnsc_FC5_,npc,nsc,225.169,17.1935,13.09617006
St8sia3,npcBYnsc_FC5_,npc,nsc,29.1737,2.23055,13.07915088
Piezo2,npcBYnsc_FC5_,npc,nsc,0.0640047,0.00490505,13.04873549
Larp6,npcBYnsc_FC5_,npc,nsc,3.55994,0.273113,13.03467795
Nts,npcBYnsc_FC5_,npc,nsc,5.76589,0.444414,12.97414123
Gm43338,npcBYnsc_FC5_,npc,nsc,0.445123,0.0343951,12.9414655
Gm48069,npcBYnsc_FC5_,npc,nsc,2.15786,0.166979,12.92294241
A630019I02Rik,npcBYnsc_FC5_,npc,nsc,0.0680177,0.00527077,12.90469893
Gm10493,npcBYnsc_FC5_,npc,nsc,0.772904,0.0599358,12.89553155
Ushbp1,npcBYnsc_FC5_,npc,nsc,0.291234,0.0225916,12.89125162
Lpar3,npcBYnsc_FC5_,npc,nsc,0.372428,0.0289048,12.884642
Nkain2,npcBYnsc_FC5_,npc,nsc,2.54609,0.197678,12.87998664
Kdelr3,npcBYnsc_FC5_,npc,nsc,6.53867,0.508724,12.85307947
Cilp2,npcBYnsc_FC5_,npc,nsc,0.113738,0.00886107,12.83569591
Atcayos,npcBYnsc_FC5_,npc,nsc,0.660371,0.0514583,12.83312896
Tprg,npcBYnsc_FC5_,npc,nsc,1.91431,0.149228,12.82808856
Ccr7,npcBYnsc_FC5_,npc,nsc,0.200194,0.0156136,12.82177076
Hmcn2,npcBYnsc_FC5_,npc,nsc,0.0726886,0.00567171,12.81599377
Gm26773,npcBYnsc_FC5_,npc,nsc,0.0705141,0.00551254,12.79158065
Gm31105,npcBYnsc_FC5_,npc,nsc,2.17945,0.170824,12.75845314
Ptgis,npcBYnsc_FC5_,npc,nsc,2.9509,0.231407,12.75199108
1500015O10Rik,npcBYnsc_FC5_,npc,nsc,138.057,10.8663,12.7050606
Tunar,npcBYnsc_FC5_,npc,nsc,0.0605394,0.00477004,12.69159168
Gm35835,npcBYnsc_FC5_,npc,nsc,0.17328,0.0137978,12.55852382
D630023F18Rik,npcBYnsc_FC5_,npc,nsc,0.341782,0.0273711,12.48696618
Tmem132c,npcBYnsc_FC5_,npc,nsc,5.01228,0.401472,12.4847561
Rnf112,npcBYnsc_FC5_,npc,nsc,0.587269,0.0471001,12.46852979
Gm16053,npcBYnsc_FC5_,npc,nsc,11.2435,0.903749,12.44095429
Tph1,npcBYnsc_FC5_,npc,nsc,5.28007,0.424864,12.42767097
Gm15759,npcBYnsc_FC5_,npc,nsc,0.0457558,0.00369006,12.39974418
Gm16052,npcBYnsc_FC5_,npc,nsc,0.506488,0.0408777,12.39032529
Cpa2,npcBYnsc_FC5_,npc,nsc,16.5989,1.34031,12.38437376
Ctgf,npcBYnsc_FC5_,npc,nsc,1.34043,0.108271,12.38032345
Gm12727,npcBYnsc_FC5_,npc,nsc,1.98519,0.160368,12.37896588
Ecm2,npcBYnsc_FC5_,npc,nsc,11.3612,0.921551,12.32834645
Gm43018,npcBYnsc_FC5_,npc,nsc,0.299548,0.024318,12.31795378
Kdm4d,npcBYnsc_FC5_,npc,nsc,1.3546,0.110421,12.26759403
Ccl19-ps1,npcBYnsc_FC5_,npc,nsc,1.76782,0.144546,12.23015511
Scml4,npcBYnsc_FC5_,npc,nsc,0.195349,0.0159899,12.2170245
Ermn,npcBYnsc_FC5_,npc,nsc,67.4184,5.5215,12.21016028
Gm23925,npcBYnsc_FC5_,npc,nsc,0.342726,0.0280756,12.2072547
Gm37953,npcBYnsc_FC5_,npc,nsc,0.252898,0.0207834,12.16826891
Ndrg1,npcBYnsc_FC5_,npc,nsc,24.6607,2.0311,12.14154891
Gm14411,npcBYnsc_FC5_,npc,nsc,0.446248,0.0367578,12.14022602
Gm28386,npcBYnsc_FC5_,npc,nsc,1.54189,0.127339,12.10854491
8030423J24Rik,npcBYnsc_FC5_,npc,nsc,0.268421,0.0221921,12.09534023
Atp2a3,npcBYnsc_FC5_,npc,nsc,2.86734,0.237144,12.0911345
D230017M19Rik,npcBYnsc_FC5_,npc,nsc,3.70244,0.308207,12.01283553
Flt3,npcBYnsc_FC5_,npc,nsc,0.0510451,0.00425136,12.0067696
Uox,npcBYnsc_FC5_,npc,nsc,0.734388,0.0611752,12.00466856
Col1a2,npcBYnsc_FC5_,npc,nsc,9.22323,0.76913,11.99176992
Aspa,npcBYnsc_FC5_,npc,nsc,66.5355,5.5515,11.98513915
Gm15197,npcBYnsc_FC5_,npc,nsc,0.575046,0.0480994,11.95536743
Wnt8b,npcBYnsc_FC5_,npc,nsc,2.35978,0.197395,11.95460878
CT573086.2,npcBYnsc_FC5_,npc,nsc,0.0668683,0.00560004,11.94068257
Gm28374,npcBYnsc_FC5_,npc,nsc,0.527507,0.0444394,11.87025477
A430027H14Rik,npcBYnsc_FC5_,npc,nsc,1.25571,0.105816,11.86691994
Kazald1,npcBYnsc_FC5_,npc,nsc,0.524934,0.0442761,11.85592227
Car4,npcBYnsc_FC5_,npc,nsc,45.6054,3.8604,11.81364625
Gm37686,npcBYnsc_FC5_,npc,nsc,0.0975875,0.0082879,11.77469564
Slc16a5,npcBYnsc_FC5_,npc,nsc,0.0939496,0.00798051,11.77238046
Gm20125,npcBYnsc_FC5_,npc,nsc,0.187982,0.0159921,11.75467887
Gm44763,npcBYnsc_FC5_,npc,nsc,0.886881,0.0756222,11.72778628
Heyl,npcBYnsc_FC5_,npc,nsc,9.03211,0.770459,11.72302485
Gm38300,npcBYnsc_FC5_,npc,nsc,0.551206,0.0470425,11.7171919
Ccdc74a,npcBYnsc_FC5_,npc,nsc,6.80088,0.581654,11.69231192
Dnaic1,npcBYnsc_FC5_,npc,nsc,10.6601,0.912111,11.68728367
Kcnj8,npcBYnsc_FC5_,npc,nsc,13.1622,1.12711,11.67783091
Ankrd34a,npcBYnsc_FC5_,npc,nsc,1.17329,0.100772,11.64301592
Gm38352,npcBYnsc_FC5_,npc,nsc,0.0601084,0.00516342,11.64119905
Gm19439,npcBYnsc_FC5_,npc,nsc,4.11844,0.35395,11.63565475
Gm26920,npcBYnsc_FC5_,npc,nsc,1.56689,0.135097,11.59825903
AC157566.1,npcBYnsc_FC5_,npc,nsc,0.174339,0.0150362,11.59461832
Olfr1366,npcBYnsc_FC5_,npc,nsc,0.516261,0.0446097,11.57284178
Gm30177,npcBYnsc_FC5_,npc,nsc,2.40343,0.207688,11.57231039
Igfbpl1,npcBYnsc_FC5_,npc,nsc,29.5634,2.55648,11.56410377
Gm43216,npcBYnsc_FC5_,npc,nsc,0.150524,0.0130364,11.5464392
Gm17035,npcBYnsc_FC5_,npc,nsc,19.194,1.66287,11.54269426
2310016G11Rik,npcBYnsc_FC5_,npc,nsc,4.8001,0.416252,11.53171636
Ak7,npcBYnsc_FC5_,npc,nsc,0.696888,0.0606676,11.48698811
Olfml2b,npcBYnsc_FC5_,npc,nsc,6.97402,0.607353,11.48264683
Mir5117,npcBYnsc_FC5_,npc,nsc,573.597,49.9654,11.47988408
Ank3,npcBYnsc_FC5_,npc,nsc,25.8669,2.25445,11.47370756
Onecut2,npcBYnsc_FC5_,npc,nsc,0.52865,0.0461371,11.45824077
Ralyl,npcBYnsc_FC5_,npc,nsc,24.0699,2.10403,11.43990342
Gm26903,npcBYnsc_FC5_,npc,nsc,0.958703,0.0838374,11.43526636
4931406B18Rik,npcBYnsc_FC5_,npc,nsc,0.0735631,0.0064476,11.40937713
Gm37963,npcBYnsc_FC5_,npc,nsc,2.46262,0.216426,11.37857744
5930422O12Rik,npcBYnsc_FC5_,npc,nsc,0.218403,0.0191983,11.37616351
4930447F24Rik,npcBYnsc_FC5_,npc,nsc,1.23415,0.108553,11.36910081
Krt79,npcBYnsc_FC5_,npc,nsc,8.16851,0.719058,11.36001546
Nanos1,npcBYnsc_FC5_,npc,nsc,8.34426,0.736507,11.32950535
Gm3667,npcBYnsc_FC5_,npc,nsc,0.0744237,0.00657403,11.32086407
Slc4a5,npcBYnsc_FC5_,npc,nsc,0.0283719,0.00250908,11.30769047
Fbxo47,npcBYnsc_FC5_,npc,nsc,0.434012,0.0383827,11.30749009
Ndufa4l2,npcBYnsc_FC5_,npc,nsc,59.6387,5.27444,11.30711507
Gm42788,npcBYnsc_FC5_,npc,nsc,0.749479,0.0663165,11.30154637
Nupr1l,npcBYnsc_FC5_,npc,nsc,1.28036,0.113888,11.24227311
Gm10545,npcBYnsc_FC5_,npc,nsc,0.0345967,0.00308003,11.2325854
Serping1,npcBYnsc_FC5_,npc,nsc,65.8481,5.88049,11.19772332
Apod,npcBYnsc_FC5_,npc,nsc,975.675,87.162,11.19381152
Gm38228,npcBYnsc_FC5_,npc,nsc,1.7217,0.153893,11.18764336
Gm17083,npcBYnsc_FC5_,npc,nsc,0.125247,0.0112033,11.17947391
Ly6g5b,npcBYnsc_FC5_,npc,nsc,0.195544,0.0175019,11.17272982
AU021092,npcBYnsc_FC5_,npc,nsc,3.7365,0.334545,11.16890104
Hs3st6,npcBYnsc_FC5_,npc,nsc,0.161744,0.0145068,11.14952988
Sln,npcBYnsc_FC5_,npc,nsc,2.77269,0.248755,11.14626842
Olfr506,npcBYnsc_FC5_,npc,nsc,0.0642182,0.00576557,11.13822224
Clvs1,npcBYnsc_FC5_,npc,nsc,29.39,2.64065,11.12983546
Npas2,npcBYnsc_FC5_,npc,nsc,0.258949,0.0233123,11.1078272
Kcnb2,npcBYnsc_FC5_,npc,nsc,1.09074,0.0983101,11.09489259
Dysf,npcBYnsc_FC5_,npc,nsc,0.478189,0.0431146,11.09111531
Myrf,npcBYnsc_FC5_,npc,nsc,7.3166,0.659806,11.08901707
Flrt3,npcBYnsc_FC5_,npc,nsc,28.3324,2.55507,11.08869816
Gm45553,npcBYnsc_FC5_,npc,nsc,0.544268,0.0490906,11.08701055
A330015K06Rik,npcBYnsc_FC5_,npc,nsc,0.481913,0.0435176,11.07397926
Gm16499,npcBYnsc_FC5_,npc,nsc,0.461124,0.041648,11.07193623
Fth-ps2,npcBYnsc_FC5_,npc,nsc,0.527445,0.0476546,11.06808157
Zfp990,npcBYnsc_FC5_,npc,nsc,0.199229,0.0180005,11.06797033
Gm7461,npcBYnsc_FC5_,npc,nsc,1.65014,0.149503,11.03750426
Gm13306,npcBYnsc_FC5_,npc,nsc,1.2526,0.113662,11.0203938
Snap91,npcBYnsc_FC5_,npc,nsc,3.97067,0.360306,11.02027166
Snord22,npcBYnsc_FC5_,npc,nsc,43.8635,3.98979,10.99393702
Alox12e,npcBYnsc_FC5_,npc,nsc,2.71772,0.247282,10.99036727
Rerg,npcBYnsc_FC5_,npc,nsc,11.2534,1.02501,10.97881972
Vtn,npcBYnsc_FC5_,npc,nsc,589.41,53.7183,10.97223851
Gm45949,npcBYnsc_FC5_,npc,nsc,0.22829,0.0208696,10.9388776
Mrln,npcBYnsc_FC5_,npc,nsc,15.0103,1.37288,10.93343919
Pcp4,npcBYnsc_FC5_,npc,nsc,315.76,28.9009,10.92561131
Mia,npcBYnsc_FC5_,npc,nsc,89.0152,8.16648,10.90006955
Nog,npcBYnsc_FC5_,npc,nsc,0.285248,0.0261762,10.89722725
Gm11638,npcBYnsc_FC5_,npc,nsc,0.0938395,0.00862102,10.88496489
Inpp5j,npcBYnsc_FC5_,npc,nsc,1.19351,0.109727,10.87708586
Gm12326,npcBYnsc_FC5_,npc,nsc,3.283,0.301969,10.87197692
Gm47571,npcBYnsc_FC5_,npc,nsc,1.57297,0.145007,10.84754529
Dmrtc1a,npcBYnsc_FC5_,npc,nsc,0.220846,0.0203972,10.82727041
Vldlr,npcBYnsc_FC5_,npc,nsc,2.16123,0.199617,10.82688348
Kif21b,npcBYnsc_FC5_,npc,nsc,4.79308,0.443777,10.80064988
Mpzl3,npcBYnsc_FC5_,npc,nsc,0.841495,0.0780697,10.77876564
Rtl5,npcBYnsc_FC5_,npc,nsc,2.7249,0.252883,10.77533879
Gm20713,npcBYnsc_FC5_,npc,nsc,2.0098,0.186589,10.77126733
Snora61,npcBYnsc_FC5_,npc,nsc,23.4069,2.17657,10.75403042
Plekhd1,npcBYnsc_FC5_,npc,nsc,0.0892396,0.00830585,10.74418633
Gm19817,npcBYnsc_FC5_,npc,nsc,0.289285,0.0269688,10.7266545
Gm20479,npcBYnsc_FC5_,npc,nsc,1.91451,0.178516,10.72458491
Gm42826,npcBYnsc_FC5_,npc,nsc,0.0571956,0.0053357,10.71941826
Gm13110,npcBYnsc_FC5_,npc,nsc,0.338308,0.0316187,10.69961763
Gm45548,npcBYnsc_FC5_,npc,nsc,0.691373,0.0647288,10.68107241
Ccl27b,npcBYnsc_FC5_,npc,nsc,0.719527,0.0676677,10.63324156
Prl,npcBYnsc_FC5_,npc,nsc,0.229443,0.0216029,10.62093515
9630041A04Rik,npcBYnsc_FC5_,npc,nsc,2.78249,0.261993,10.62047459
6530411M01Rik,npcBYnsc_FC5_,npc,nsc,3.03794,0.286469,10.60477748
Gm9523,npcBYnsc_FC5_,npc,nsc,0.193859,0.0183142,10.58517435
Dusp8,npcBYnsc_FC5_,npc,nsc,23.7763,2.24652,10.58361377
Gm4425,npcBYnsc_FC5_,npc,nsc,0.0518014,0.00489654,10.57918449
Aff2,npcBYnsc_FC5_,npc,nsc,2.22651,0.210493,10.5775964
Lipn,npcBYnsc_FC5_,npc,nsc,0.105858,0.0100252,10.55919084
A730035I17Rik,npcBYnsc_FC5_,npc,nsc,6.57582,0.623795,10.54163627
Tbx18,npcBYnsc_FC5_,npc,nsc,0.572509,0.054373,10.52928843
Dusp14,npcBYnsc_FC5_,npc,nsc,58.9173,5.609,10.5040649
4833412C05Rik,npcBYnsc_FC5_,npc,nsc,0.417849,0.0398098,10.49613412
Psg23,npcBYnsc_FC5_,npc,nsc,0.0777661,0.00743988,10.45260139
Gm11832,npcBYnsc_FC5_,npc,nsc,0.606393,0.0580407,10.44772031
Pabpc1l,npcBYnsc_FC5_,npc,nsc,1.45881,0.139647,10.44641131
Pla1a,npcBYnsc_FC5_,npc,nsc,2.09602,0.201769,10.38821623
Prr19,npcBYnsc_FC5_,npc,nsc,1.69704,0.163426,10.3841494
Tmem63c,npcBYnsc_FC5_,npc,nsc,0.305968,0.0294744,10.38080504
Traf1,npcBYnsc_FC5_,npc,nsc,5.62943,0.542494,10.37694426
Slain1os,npcBYnsc_FC5_,npc,nsc,0.220087,0.0212242,10.36962524
AY074887,npcBYnsc_FC5_,npc,nsc,0.240997,0.0232803,10.35197141
A230072E10Rik,npcBYnsc_FC5_,npc,nsc,0.239199,0.0231263,10.34315909
Nipal2,npcBYnsc_FC5_,npc,nsc,0.441377,0.0427492,10.3248014
Il13ra2,npcBYnsc_FC5_,npc,nsc,1.88619,0.183587,10.27409348
Gm37675,npcBYnsc_FC5_,npc,nsc,0.164329,0.0160279,10.25268438
Ctxn3,npcBYnsc_FC5_,npc,nsc,2.97512,0.290292,10.24871509
Aox4,npcBYnsc_FC5_,npc,nsc,0.770404,0.0752453,10.2385664
Dlx4,npcBYnsc_FC5_,npc,nsc,0.128674,0.0125735,10.23374558
Ly6k,npcBYnsc_FC5_,npc,nsc,4.40481,0.431206,10.21509441
