GSM1294118	GSM1294119	GSM1294120	GSM1294121	GSM1294122	GSM1294123	GSM1294124	GSM1294125	GSM1294126	GSM1294127	GSM1294128	GSM1294129	GSM1294130
A_32_P11723	9.425472523	9.71130647	10.16397667	10.8416351	9.989322115	9.755924067	10.06584289	9.911022353	8.000505418	10.00668232	9.618805768	10.39687232	8.831880407
A_32_P117313	7.616056957	7.229580232	7.639001296	8.250331109	7.432434164	7.641358889	8.20731601	7.827073355	6.315673639	6.080302915	7.194892747	7.277685394	6.320214057
A_32_P117322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P117354	NA	10.52818352	12.19842294	12.8175707	11.90922782	11.91377728	12.82975444	11.85616327	11.20556052	10.05891308	10.81418028	10.74711714	11.05505734
A_32_P117422	6.324517931	4.328081034	7.474876475	7.242901607	6.863716728	6.619794324	7.072370599	6.810824807	4.9373265	5.117623987	6.046253342	6.879276912	5.777653263
A_32_P117503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P117636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P11764	4.120200131	4.674287197	4.721001274	7.773825601	6.532794454	3.958221858	6.318108196	6.667643804	4.933946482	4.112640089	5.054657928	4.802630096	5.647971805
A_32_P117697	10.08571012	9.815280494	10.4231674	11.10494595	10.66525952	10.34621674	11.41075767	NA	9.495940547	9.223183111	9.350744968	9.390053923	8.743061496
A_32_P117758	NA	2.413130981	NA	5.668999545	4.956926469	3.925413679	4.980440312	4.957431763	2.772836219	3.817158655	3.21434539	3.713468177	3.938897372
A_32_P117760	3.911497931	3.304913276	5.093409747	6.500774811	5.792023689	4.681981042	5.399998184	5.257454601	3.765908101	4.479204688	3.604985769	4.784657876	4.084813489
A_32_P117812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P117846	3.387306012	NA	NA	5.67392327	5.516584735	4.904147349	5.295943011	5.773286667	4.823784001	2.40857791	3.149524724	3.772581411	4.170174246
A_32_P11786	6.289410851	7.867360912	7.635096294	9.804038066	8.430898673	7.375390502	7.744835183	7.961220466	7.09855536	6.208036685	7.876454326	7.468760059	7.130194718
A_32_P117884	3.107828283	2.274711921	4.20088017	4.779989815	4.07340467	3.550244409	4.15039314	5.016984742	2.912845085	3.130083285	3.595725633	4.075786749	3.431148223
A_32_P117977	2.331062251	2.873558687	4.796141389	4.214664161	3.224903101	3.877706955	4.674457827	3.64216436	1.79217194	3.48247143	3.983696845	4.736568618	3.616477681
A_32_P118220	4.570261936	1.382421573	4.913439969	5.548267684	5.142314178	4.667978389	5.341308703	4.477792583	3.979875355	4.213159836	3.545407487	2.78581877	3.709114148
A_32_P118250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P118325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P118348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P118372	6.139889988	6.095800394	6.874472397	7.777463114	6.660062943	6.378287225	7.096127944	6.777398673	4.72223758	5.212842834	5.875769744	5.440853225	4.401802466
A_32_P118532	5.581127052	5.055938333	6.382816978	7.100104074	6.641832546	6.40244097	6.81223636	NA	5.422885901	5.42238204	5.932814269	6.164383641	5.19311923
A_32_P118556	6.678725478	2.942897859	7.103792401	7.799047144	7.502888278	6.923602032	6.676780792	6.224430462	7.142300085	2.782288825	5.224893843	5.600897406	5.876693006
A_32_P118568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P118586	7.691766546	6.977171145	7.870841223	8.389725114	7.558621222	8.001920436	8.255437472	7.58852801	7.246330174	6.311184839	6.97879739	6.974015284	6.582203867
A_32_P118657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P118686	5.889999612	5.624603937	6.775788035	6.511076919	6.142985378	6.561559234	7.352433684	6.413352564	4.945454137	6.698929647	5.954450854	6.326163036	6.088915201
A_32_P118731	4.354522686	3.949789833	4.035373176	6.302485211	5.415244872	4.342877552	5.390835495	5.100918375	4.865754548	2.531013581	3.992522825	2.833527899	4.275091252
A_32_P118847	5.910223936	5.092952869	NA	NA	7.115201831	6.172259476	7.051399293	6.742628764	5.380326681	4.633387034	5.805703637	6.257029482	6.162075664
A_32_P118896	7.830551967	7.772387161	10.07321506	9.165682858	8.537225002	8.53738499	9.928116526	8.622012273	7.314553337	8.562972365	8.748304906	9.815012086	9.297567222
A_32_P11894	7.4485252	3.524151459	8.091844202	8.151795917	7.592920419	7.465426822	8.059735436	7.373799572	6.217590376	6.069111161	5.704256973	5.797125327	7.196628681
A_32_P118942	7.655650212	4.01688315	7.785865682	8.626297124	6.895369277	7.640071368	7.945675	8.047645806	6.509468305	4.304341647	6.191629367	6.183519068	7.266094068
A_32_P118959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P11899	6.33847576	3.084757885	7.639275582	7.374873425	6.846040679	6.890300762	7.609574732	6.351461197	5.383771329	5.212688002	5.048155084	5.489730453	6.294838515
A_32_P119033	6.358842991	6.820255564	9.424398319	7.999101417	7.876345041	7.982438059	8.000405138	7.876300219	4.730317691	6.815707345	7.465887149	8.019655217	6.654353906
A_32_P119096	9.179031515	8.705067985	9.413874985	10.38941946	9.209032924	9.430791232	9.995242825	9.653659463	8.459675053	8.611087891	8.448447148	8.487752425	8.496058429
A_32_P119165	5.999507145	5.971637815	8.251676493	7.309000607	7.257234136	NA	7.436922206	7.039605615	4.762982314	6.560791519	7.238180196	7.966978918	6.554458236
A_32_P119174	5.340515626	5.136418225	8.248611208	7.38884735	7.368787552	7.774232273	7.47223349	6.595024095	4.657350751	6.419391918	7.432532714	8.336650711	5.943062391
A_32_P119197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119248	1.861614395	NA	4.530238706	4.726549515	3.729415727	4.297677125	5.119904347	3.608008443	1.754294486	3.799925525	2.247331785	4.258931926	3.260866331
A_32_P11931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119616	5.142054762	4.036876048	6.360399746	7.38349176	6.655718181	5.687378483	6.921170895	6.69115027	4.845522166	6.425533324	6.328917944	7.006507859	6.156156512
A_32_P119627	6.023256461	NA	5.864189612	6.254388069	5.782676686	5.941867845	5.86262868	5.488641291	5.842775483	4.115230551	5.493508681	5.692046052	5.686674481
A_32_P119704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P119744	5.808860464	5.185405919	6.593675114	NA	5.701303412	5.99938492	5.99126741	5.866200301	4.689329356	4.573651428	5.256372885	6.231581401	4.934941982
A_32_P119830	6.985553938	2.821130572	8.70648324	9.379802448	8.851723747	7.767241633	8.447229142	8.443902072	5.500129935	5.183482941	7.047816458	7.770368552	6.027014235
A_32_P119998	7.720664947	6.774018735	9.200235082	7.907156868	8.512550461	9.467757351	9.342639854	8.924515919	6.667645223	8.042705616	8.387151839	8.538073279	7.946609227
A_32_P120014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P120084	6.141067329	3.977311983	6.732900037	6.38730291	5.69856105	6.314746185	7.297391369	5.952612665	5.008398143	5.546071195	4.819090786	5.170542022	5.943590847
A_32_P120211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P12050	5.240452486	4.331849221	NA	7.298941439	7.385345612	5.868121003	6.07947561	6.651650178	5.800453436	4.755207531	5.34233393	5.506906237	6.113407964
A_32_P120534	8.618080412	6.14219857	8.772902091	9.676783788	9.981147683	9.017558127	9.824688309	9.091261089	8.475349201	8.028326031	8.327947787	8.20575709	9.549693233
A_32_P120604	6.760219616	NA	7.659450811	7.526510976	6.756185344	7.476139436	7.420095806	5.973951706	6.986806826	3.856611277	4.548027186	5.886472597	6.607431373
A_32_P120638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P12065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P120683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P120726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P120895	7.340901362	7.845082903	9.970915471	9.037875813	8.8123397	9.152009208	9.395629884	8.74800126	6.645211686	8.796069469	9.325022061	10.26544862	7.31354608
A_32_P120977	7.96517938	5.786651769	9.318179887	8.963444357	8.816310742	NA	8.897596819	8.759985025	7.583128662	8.790876927	8.16543364	8.803082023	7.879742519
A_32_P121059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121303	6.981743077	6.41324914	7.818803278	8.149477859	7.43374149	6.965075459	7.408933444	7.151995767	5.850180085	5.385107257	6.980395526	8.01168236	6.275349796
A_32_P121326	7.069671022	1.938395331	7.70783811	7.308942378	6.475699714	6.558968145	NA	5.4849495	6.498735621	4.305764824	5.047072421	5.724102882	5.33301434
A_32_P121334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121537	4.32326053	3.768109144	4.744798863	4.186220042	3.978793272	4.563757298	6.340418954	4.549018518	3.799977315	3.014282264	3.758395928	5.22109831	2.98478765
A_32_P121549	6.017859123	4.285374105	6.500690852	6.776852784	5.788833678	6.449701676	7.541741714	6.855212346	4.869087184	4.072674361	5.874895306	5.746614013	5.973788043
A_32_P121640	5.406545173	4.186264421	6.321373994	6.724264174	6.086104584	4.841895147	5.432772045	6.525793271	4.912595739	5.361851859	4.856827373	6.078990823	4.691192434
A_32_P121674	5.635883799	3.163494063	6.230759637	6.101098708	5.431460497	5.35791404	6.874140376	5.931804301	4.372193648	4.024382627	4.887537456	5.266685361	5.42714453
A_32_P121704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121755	6.870019418	5.537420636	7.907262643	8.367109798	8.229772958	7.89178917	7.34894233	7.576043629	7.397339213	6.64697193	6.755596653	7.230840893	7.12935515
A_32_P121772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121794	4.940780353	3.368234747	7.848992173	5.222027064	5.070612156	5.806448573	7.025165038	6.017151152	3.916285546	5.209114877	4.261349527	5.702344759	4.802409346
A_32_P12183	10.21534977	10.11402208	11.09521371	11.98307055	11.58349605	11.86356102	11.17936736	11.25579163	11.02809461	10.51682281	11.24294482	11.68759789	11.56320438
A_32_P121855	8.328773198	5.877141038	8.976105252	9.151955951	8.402485994	8.616557298	9.090658158	7.910682301	7.489094914	6.385972809	7.054113705	7.653096571	6.709666978
A_32_P121944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P121978	7.015976967	5.325327405	6.84155051	6.314093223	6.305277088	5.568605237	7.598668911	7.0045351	6.438780211	4.663070174	5.890780332	4.928511032	4.75576888
A_32_P122136	7.800531739	8.429260268	NA	8.603334068	8.359539619	8.732053091	8.398304191	8.417700222	7.117576614	6.133025867	8.372804566	8.641573123	7.408633747
A_32_P12214	12.70407936	10.52854299	NA	13.06923392	12.56062158	12.36832366	12.47959335	12.40376727	11.51065193	11.74926315	11.52145126	11.72141325	11.07696253
A_32_P122226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P122240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P122268	6.399627761	6.217677029	6.547984941	5.863528423	5.571231132	5.823131804	NA	7.126685891	6.222236937	5.617348739	6.412870421	6.385898457	6.395006057
A_32_P122285	7.385830484	8.08401801	9.132790424	8.291847099	6.603918711	7.201866124	8.118360245	7.310067408	5.985056578	6.472527088	7.135714416	8.89486171	6.943314217
A_32_P1223	7.393739665	7.936705656	9.454140311	9.008240359	8.660661269	8.895049606	8.93301724	8.514031497	7.100352218	8.651608923	8.497767627	9.066152711	7.052103923
A_32_P12232	3.668569613	2.951808956	7.128543962	4.459992849	5.803054957	6.165780322	5.808111623	5.126025033	3.453030233	5.024359576	4.878920499	6.136685013	4.820990218
A_32_P122323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P122373	7.56663785	NA	7.570892457	7.668462394	7.424455219	7.959251999	7.945103168	7.398019384	6.509628075	4.749588435	7.247126216	7.199328805	7.814911821
A_32_P122402	5.523904085	3.83097933	6.106845563	6.911964757	6.284153748	5.712309084	6.298844139	5.599934259	4.350108233	5.147929398	5.193862402	5.70600471	5.253999474
A_32_P122529	4.169674913	2.186276783	5.147690118	5.732466485	5.207775355	5.016733422	6.183966407	5.61011181	4.699443915	2.171324698	4.147773952	5.121366082	6.220307122
A_32_P122703	NA	4.006960416	10.81454001	7.317834054	8.877525866	9.593611292	9.905587825	8.492490146	5.380333262	8.383287406	9.071553534	10.16150353	8.468352787
A_32_P122793	3.954149771	4.233214707	6.92851956	6.64970311	6.457354447	6.797778234	6.396628241	6.346450262	5.766629612	6.758625647	5.200787598	6.707258347	6.561849561
A_32_P12282	6.45273017	4.574237776	6.365534725	7.803945105	NA	6.465079357	6.590407553	6.610156853	5.515489174	5.546763608	6.196468756	5.696848768	5.327088392
A_32_P122891	4.220589988	3.584308331	5.19027785	5.049569783	5.011291672	4.817402232	5.528468176	4.566950895	3.755951498	3.682696887	4.35097453	4.968837257	4.970451521
A_32_P122907	5.711463244	5.200124907	7.39035299	7.381096447	6.137615615	6.045133639	7.681535004	7.404462087	5.218910168	4.540517717	5.597292493	7.022769492	6.507585672
A_32_P122940	5.416631698	5.923298007	7.981619794	7.949719927	6.512600314	7.542097053	7.061066554	6.908172822	5.031797016	6.762599963	7.321764881	7.46933249	3.430230401
A_32_P123	9.055071711	8.117078379	10.82089694	10.48469805	9.946809068	9.848383984	10.36417078	NA	8.123448414	9.906875868	10.05213735	10.9204139	9.11102192
A_32_P123143	3.2723005	5.297087577	6.571590052	6.878786638	4.993496844	6.415658288	5.797489819	5.556254663	2.670513835	5.032911029	5.965860919	6.613964308	3.591455624
A_32_P123168	6.785209192	6.817694879	7.854766176	8.17178678	7.495635209	7.693951054	7.899462666	7.148844645	5.863959258	6.886373336	7.525967838	7.594997083	5.849898708
A_32_P123176	3.159308354	2.632678627	NA	3.941329836	3.51947397	NA	4.402314247	4.007848514	2.628875058	3.418476029	3.261301982	3.653950818	3.832904188
A_32_P123255	5.615278566	4.449335544	6.878613776	6.598490417	6.514100478	5.802731929	6.092017531	6.467303123	5.872746528	6.276648334	6.497014472	6.24249066	6.022105219
A_32_P12344	5.343860814	5.598310412	6.608616328	7.21202161	6.697987829	6.114314755	6.487965892	6.832557143	5.005607484	5.93556771	6.45596466	7.129102669	5.461446377
A_32_P123440	3.596119372	3.197522601	NA	4.168029819	3.314736834	3.935575725	3.64490609	3.546973459	2.696785742	2.131028693	3.04616309	2.691079845	2.949534186
A_32_P123514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P123629	5.543672807	6.524261807	8.878169267	7.180065291	7.97443983	8.160033253	8.207117819	7.503373384	5.627716845	7.209817893	7.995394065	8.997474201	7.412519039
A_32_P12372	9.340685322	7.342112902	9.921872914	9.944831512	9.383068762	9.791220204	10.39998174	9.504340327	8.599759269	7.88313996	9.082245129	8.248081266	8.545393894
A_32_P123743	10.57766957	8.027106489	11.16504516	11.20790261	10.33233983	11.70121115	11.4229709	11.04742456	10.23895997	9.21338155	10.34269029	10.15020678	10.0381906
A_32_P123771	8.845568456	6.544995643	9.402495374	10.35457448	9.108762795	8.486301276	9.600718556	8.973697653	7.736930203	6.697156629	7.449539916	8.062856734	8.483408299
A_32_P123788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P12388	5.952306306	4.271788695	7.244280102	5.839862867	5.367988482	6.214848692	6.967919047	6.502209332	4.932394302	4.915989772	6.052992918	6.012234777	5.219808199
A_32_P123966	4.111895168	4.097861056	5.494293034	5.391680092	5.208587099	5.177470966	5.593096167	4.929540587	4.111358553	3.532406735	4.736844583	5.266366412	3.203374238
A_32_P124125	8.138137125	6.239819415	8.488756397	9.303456562	8.509571152	8.64989851	9.059592415	8.51617317	8.255492708	6.930749163	7.026055286	7.417666049	8.41333513
A_32_P12430	6.50360252	7.0291823	6.661562924	8.193847128	6.744259335	6.340402574	7.45964063	7.435340226	5.037460856	6.880445546	6.62771597	6.314376052	4.7039938
A_32_P124475	5.163844068	5.116327325	4.951053865	5.804216225	4.802915935	4.996319141	5.107311247	4.628721111	4.87958276	3.655925358	4.807244139	5.313555693	5.175987594
A_32_P124493	8.941735181	5.404423938	9.634946784	9.66306722	8.68232152	8.832258064	9.077368524	8.827120368	8.104174138	7.044246563	6.965904312	7.731590572	8.068986205
A_32_P124521	2.997850587	3.071827356	4.817723015	4.450751355	3.598876109	3.836149351	4.767841214	3.959322257	2.372455703	3.059558272	4.057231902	4.374593691	2.617090622
A_32_P124538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P124580	9.44972829	9.701009401	9.520673284	10.40865879	9.830472425	9.635821309	10.22249064	9.766860475	8.276765564	8.809604802	8.961602493	9.459079304	8.485434878
A_32_P124708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P124727	2.973381124	3.74791153	4.601780889	7.315143221	6.35678066	4.891363286	5.331275267	5.595618231	4.938154033	5.84307283	3.984876403	4.884512451	5.612351319
A_32_P124728	10.03545208	8.22394522	9.349353776	10.23375747	9.081354275	9.420544298	9.869729393	9.694368161	8.962121831	5.524513194	7.892786256	8.424962386	6.870042852
A_32_P124819	7.814310082	9.810735174	11.09982184	9.254624275	9.927130233	10.52140316	10.75941137	10.35883139	7.928506532	10.78036834	10.47464593	11.20696	9.079703705
A_32_P124833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P125163	7.34978191	3.502506281	8.05476384	7.915944493	8.039391216	7.809139153	8.146281508	6.633103486	7.25705872	4.596170073	5.574397345	6.284046188	5.742631459
A_32_P125177	3.948183116	3.996696959	5.581782967	6.136110159	4.759749731	4.451722148	4.483730664	4.993464689	2.768543868	2.557187535	4.302862975	4.820986135	2.694787724
A_32_P125219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P125251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P125338	8.276406867	8.907992033	11.45023748	9.985639889	10.57350708	11.06303976	10.4323686	10.35356259	8.585614947	9.951857745	10.29165075	10.94708678	9.197954565
A_32_P125416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P12552	5.705857948	7.086462155	6.180508927	7.562232501	7.136165747	6.303195334	7.415845689	6.159432005	6.40189477	3.996447502	5.634190721	5.520732442	4.901024711
A_32_P125525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P125549	11.90300324	NA	12.86390052	12.82577669	12.66170975	NA	13.2186035	12.70248353	11.48783652	11.14467609	11.67175909	12.16925109	11.85858795
A_32_P125558	9.180550449	9.507965653	9.374936875	9.925417507	9.053316645	9.469190625	10.22874655	9.988071127	8.319033039	9.116835693	8.925044029	9.020095166	8.606431124
A_32_P125589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P125736	3.523114024	3.334372337	3.907907818	4.181652801	3.418898301	3.489706052	4.628133162	3.730397585	2.929992999	3.058704568	3.250766978	4.482404954	4.850910411
A_32_P125771	5.344107324	5.114794689	NA	NA	5.256846872	5.189981073	6.604195152	4.897530388	4.342911677	3.31196471	4.652531811	5.025124055	5.269268463
A_32_P12580	4.629349625	3.573710195	5.160241346	6.293878259	5.598962433	4.540998083	5.020079883	4.483615882	3.599080896	2.882159788	4.091945198	4.492474283	3.618978611
A_32_P125803	4.925481094	4.200659713	4.27856171	3.554760737	3.793118677	5.01462131	5.656901321	5.549269941	3.844754214	2.255591975	3.874824502	3.990660847	4.508742386
A_32_P125808	5.526734902	5.455231531	7.217759026	6.176043064	6.564685608	7.684541054	6.820621917	5.830406442	5.474067372	6.038175398	6.609100856	7.212134481	5.156995997
A_32_P125820	7.663389454	7.914955519	9.209712394	8.648399289	8.521387651	8.975550516	8.79361989	8.742551634	7.566831894	7.8110047	8.458249108	9.194818894	7.906385564
A_32_P125945	2.5172011	NA	4.838768268	5.447528285	4.674137455	3.789708388	4.355816913	4.790408191	3.866862491	2.2742551	2.681812199	3.855524333	3.46365515
A_32_P12610	4.697180543	4.288227134	5.320803797	6.306307633	4.978791442	4.51077904	5.4570295	4.748944197	4.052208935	4.721058711	4.620846776	5.089096405	3.286108892
A_32_P126222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A_32_P126259	5.998753108	7.302944108	5.842918509	6.442274892	5.860952869	6.426415391	6.772864821	6.482400759	6.906967537	4.704402238	6.022617267	5.324693614	4.331593442
A_32_P126311	6.492959059	6.692054703	7.498421619	7.184875343	6.528230295	6.980555471	7.320571324	6.798180154	5.141454454	6.139245387	6.494479295	6.948773699	5.093841133
A_32_P126338	9.803480209	8.085462368	9.864171129	9.638702525	9.125383764	9.4112898	9.957530577	8.420403238	8.494007114	7.943209881	8.052026735	8.36252512	8.288671395
A_32_P126362	4.055418672	2.42225884	5.566081445	6.338011444	5.795939639	5.840634434	4.438136462	5.503570402	6.054220525	4.218112352	4.337707525	6.053386161	3.196631907
A_32_P12639	6.461950037	7.479604867	9.477179656	7.593101247	7.37698402	8.294334479	8.499854256	7.963032462	5.62512668	9.023694759	8.489948685	10.10468785	6.750724402
A_32_P126410	3.198502011	NA	4.211991056	4.167182077	4.067258376	3.692836692	4.763784948	4.414357469	2.413430254	2.84219846	3.340822871	3.977124196	3.818381241
