GSM506013	GSM506014	GSM506015	GSM506016	GSM506017	GSM506018	GSM506019	GSM506020	GSM506021	GSM506022	GSM506023
211361_s_at	1.383680617	11.34315279	26.23863014	2.471684871	16.69295954	13.99167354	12.74023015	34.06429172	9.95675552	24.62686804	2.489121991
211362_s_at	42.43240388	10.66129208	32.02593595	29.06888986	57.08156423	34.03901532	34.64187961	88.6885521	23.63255358	33.72406971	31.46413246
211363_s_at	1.768078005	3.344824085	10.82575516	2.065853584	8.527197533	3.582603818	4.465767488	8.407714482	14.87562765	2.990377422	5.922483291
211364_at	86.57490721	60.96522811	69.59152034	103.7102083	93.31443866	85.35430519	65.76655785	111.1908998	73.35700515	69.30352557	97.24706597
211365_s_at	3.160210347	4.420922254	5.747083656	4.429066381	5.596927931	3.371414663	2.892694429	9.693803818	3.08732987	3.623685574	4.037632274
211366_x_at	57.83083507	68.70996143	93.97796906	112.1439438	102.6091923	99.86171272	157.1470404	145.931823	145.3339363	92.20565754	104.0128938
211367_s_at	10.10191411	23.66972472	18.31256378	13.64557008	23.23852136	22.05432747	30.67640265	26.36230002	49.09232304	43.45760341	19.75889922
211368_s_at	14.18408934	6.335326625	36.20826622	22.03791617	21.94547132	10.05986369	32.74657685	10.73696619	47.10394585	27.26073586	28.38070235
211369_at	3.402764685	4.366769739	4.400231809	3.238378389	7.358127675	4.203440591	1.473845813	12.82050726	3.084423089	30.3892744	15.49541877
211370_s_at	75.58655484	42.67168227	71.4726327	9.643025914	47.36863714	58.15524539	47.08411549	64.64518228	49.4520656	8.635923527	34.24049982
211371_at	22.94417819	14.37703551	8.760189485	29.28515516	33.69754388	19.52572956	23.77289675	12.03195741	4.639226044	46.92196893	29.66151031
211372_s_at	3.539205651	3.107748564	22.80751608	9.162204926	27.78784341	13.43758272	7.39605362	87.35301805	14.59141878	6.554550262	3.984470799
211373_s_at	70.92999061	62.08080847	36.374259	40.06873503	57.29358559	38.87789378	70.50793901	103.5959909	26.80426641	61.34385211	64.83576831
211374_x_at	4.634246784	8.379498244	15.06733197	25.84280354	6.186753545	38.87734004	16.06815165	14.69743195	1.937857038	16.8748349	8.85429249
211375_s_at	120.4843117	186.1997054	146.0949426	138.2923398	119.8594627	132.347859	161.4280776	93.52032634	140.4999578	127.5746971	163.5358287
211376_s_at	105.5874525	89.60599273	96.74225838	100.4645253	105.2154978	104.2165866	85.10807666	41.30339042	126.2919095	115.0612288	99.22028423
211377_x_at	4.591566725	3.239950243	9.723494254	4.73320602	9.258297941	4.303154561	5.599284678	18.43597808	2.621817598	11.65354803	8.766114242
211378_x_at	5150.56518	5129.180161	4455.962218	4383.853383	6604.975918	3569.615648	5885.354299	5625.925352	5323.239704	4053.76532	5438.679631
211379_x_at	57.75832744	42.41868712	40.68430157	38.27388093	22.58163064	24.65366109	29.18532534	23.66279252	18.54584609	33.20255816	54.42155088
211380_s_at	7.83805488	6.128008212	11.86558019	43.94687092	7.065704069	7.765612308	9.771118014	21.47450224	3.524277181	32.76981601	7.177238804
211381_x_at	1.904752474	5.354288962	5.895755283	4.926064382	4.612494617	4.989532249	7.149543859	25.40677915	2.903754143	2.162261066	4.049442249
211382_s_at	49.32664488	54.40744875	57.61146265	30.71407536	39.98792726	42.92978786	43.2591553	101.2517792	33.67382041	55.00343289	58.39015859
211383_s_at	192.628716	254.901826	248.4010251	187.7760363	130.7033407	145.6523866	182.7596008	143.0442945	133.9259885	179.0812459	214.2537996
211384_s_at	2.194793292	1.528542442	2.650449336	1.798543375	6.520643873	2.0409283	1.463589033	25.56428585	1.455956915	6.160282641	4.210530628
211385_x_at	172.5047107	141.3679631	134.681334	125.7561224	151.088342	160.3867529	182.9645809	195.3023831	112.6721932	163.9636959	136.7751163
211386_at	16.67253095	12.36768434	9.074020452	24.49611151	15.77493294	49.05256135	16.04694583	47.66875759	13.60201762	3.2152941	3.985682699
211387_x_at	31.27755326	50.96030984	52.85289687	25.96814351	50.77238545	58.4312376	43.90379891	28.86589057	11.59912311	80.13276465	49.02295218
211388_s_at	39.95944413	34.10503877	30.03435819	43.9382433	32.5761578	41.34240143	29.38871927	64.66118137	33.18084693	64.44301951	53.75420574
211389_x_at	42.03969656	16.23316678	15.86191322	29.1472136	20.95923044	60.1233072	7.581458873	13.00922271	17.86526534	24.07428793	56.27151428
211390_at	3.928634516	3.195702818	4.598204318	4.997714571	3.016543675	3.368412636	2.183803154	11.0442137	1.964672688	4.0524706	14.55391455
211391_s_at	63.20816038	52.18614321	65.74069962	70.19662076	71.20439412	66.23069403	52.34160009	81.46263089	98.94796288	90.988435	50.58978233
211392_s_at	48.21759128	55.14841506	86.95319343	60.02498372	62.53948037	53.94946361	38.29264946	87.81575359	41.68168524	64.303288	47.30831803
211393_at	17.32097357	13.19967912	54.41122046	27.3071147	3.973656212	9.097354636	2.620163103	11.20921723	4.629694273	46.05911606	12.5127577
211395_x_at	51.55362887	68.25918718	113.1785224	104.6337325	57.02922821	94.97285245	116.8773129	164.4123439	64.65080835	99.93935268	27.69553068
211396_at	5.99988098	7.019618871	10.82180022	7.359522212	27.72091465	10.30615949	8.152885285	16.32266285	7.57068885	21.96388761	24.43531488
211397_x_at	9.43309203	7.009871428	10.32586447	13.24802024	10.02817308	10.52674603	9.977786601	58.97239605	8.962035358	10.13624864	14.16284097
211398_at	18.74029169	9.418084918	10.30698894	57.74410439	6.704121912	28.99094388	29.34485822	85.97659266	6.806404718	43.79586198	26.02676461
211399_at	7.883297327	5.471041893	14.760212	8.490229404	32.81000413	24.11913263	21.07107252	17.70828751	6.771492345	14.44433284	7.124361595
211400_at	7.725092587	8.132063525	9.910775182	34.33388029	26.1849346	16.00517104	6.536332273	9.803111195	45.08367851	10.84206111	9.182566129
211401_s_at	120.3471884	32.47305203	110.3953342	84.38026791	69.74372855	113.1840521	82.99635672	11.6418843	101.0335305	47.86820996	78.56543343
211402_x_at	3.720148254	6.753183541	25.2577114	11.99819438	35.14630886	21.7722034	16.4543591	42.04420039	48.0441077	21.57618058	7.553685932
211403_x_at	24.57137452	35.84545118	30.44744954	47.85867892	33.13345392	42.26943414	9.532757283	28.27904255	6.522198559	12.38353521	44.20868603
211404_s_at	184.0112378	197.0726696	253.8213101	243.2372749	137.823432	125.7773394	66.08158079	201.7176953	121.6310392	201.3998861	142.4262285
211405_x_at	63.55389177	86.34874843	113.0099307	98.13026351	64.31279144	88.08380479	58.55709429	117.6222112	78.38728001	104.3461569	79.60822206
211406_at	45.14811943	23.17364074	45.4587211	55.19462419	88.58199644	53.91096314	52.95739317	72.66372309	63.66012035	31.1877868	59.29346194
211407_at	18.94614501	50.3347416	61.58531093	25.49303273	20.77955931	18.83550279	8.767190811	73.68116872	0.893299542	70.61730578	32.72980085
211410_x_at	23.49272427	21.74911037	17.64745011	19.09615807	85.66758504	21.33839434	39.26111383	16.43223181	36.66530469	15.5046424	50.56756657
211411_at	12.49284446	10.44572417	5.867002144	17.85430103	2.742132589	2.6511073	2.451345059	15.01219696	4.528152736	9.199381649	9.545992996
211412_at	4.142117512	9.574004256	12.71112397	1.834335605	33.78870076	14.97154184	1.301326899	13.50258447	3.863059841	3.121639875	4.954331209
211413_s_at	2.073308192	2.612956734	1.710757888	1.988995116	1.524213839	22.47186301	2.147513606	19.70425663	3.03610679	4.699762322	8.963712274
211414_at	10.28051561	14.82543585	20.26081507	20.88865988	28.89654001	16.78130434	24.82742085	53.89478775	19.08380119	12.36253518	19.28495653
211416_x_at	90.16459512	99.12107859	85.95107239	99.14128491	106.7517809	112.7130998	48.9499841	106.2568846	58.53056526	100.7476788	100.6901796
211417_x_at	104.7439539	120.7918216	83.31415978	108.4220876	119.4504416	108.3351194	83.92431295	95.41036283	101.2926363	128.5281333	94.18999414
211419_s_at	121.1510519	55.48984599	85.51875909	116.022754	61.15794137	117.1135746	38.71794292	53.01470705	127.917765	21.79828331	60.03118836
211421_s_at	189.4876215	113.5664628	78.2693139	48.01601244	51.11550714	7.033992525	63.71686329	87.9902309	3.204646894	32.62108659	197.7379458
211422_at	18.25888073	6.560451486	5.793009635	10.36636822	16.60167476	11.48093787	19.99270134	14.82550204	2.654609896	22.86547115	10.6711855
211423_s_at	572.958425	404.2044931	465.0435842	434.5018352	316.5001805	257.7963286	298.9051505	353.8735333	505.5111923	293.2055589	418.7173746
211424_x_at	30.9316641	19.83544382	17.78109725	29.20874452	5.243277212	47.16030097	26.75224421	12.57837828	17.9972008	45.81561762	14.60433141
211425_x_at	9.819042192	6.778440238	40.31809113	9.195100596	22.60246602	33.46216195	25.75242491	61.69263488	12.41591937	44.94897035	30.68143197
211426_x_at	165.9341414	157.9496852	95.57125889	255.6196363	167.667247	269.2480142	118.7362667	123.4773912	127.9217414	141.986511	95.62290268
211427_s_at	1.044822835	0.703572884	1.984561512	0.84088753	2.027142347	1.651895323	0.207239039	1.034035223	0.932574571	24.88066201	1.622800118
211428_at	1.71328645	11.23467205	16.34881132	3.682971595	26.28953051	11.10214505	5.316733125	5.883645351	4.356551391	24.33403658	4.295829441
211429_s_at	50.83100454	123.6454059	217.2738062	148.9509877	93.27061985	164.7055664	318.8114342	326.2875952	182.7938475	70.66678896	53.04246732
211430_s_at	8.353205299	10.02412368	7.267922847	4.348656513	3.808107968	6.431321494	2.732451611	29.78673853	10.77772527	32.40548208	3.99697294
211431_s_at	50.13024989	75.6389413	88.35301553	75.35269891	60.3229731	79.26732684	45.09280445	111.693355	78.32164677	74.37008231	19.62702046
211432_s_at	275.544409	323.4074427	344.4359314	307.0835685	444.4760694	446.2417479	518.8699658	449.8152587	582.0242411	352.6860968	344.1580456
211433_x_at	270.0183943	308.6580418	244.7051706	179.6378759	150.9003459	251.4977509	229.4292921	212.3771557	171.8851103	272.4798954	221.3739738
211434_s_at	6.099918655	5.322028572	7.237561637	9.975452869	17.55354568	14.24344859	2.37084618	20.83003946	7.169605948	17.27446716	7.511866241
211435_at	21.08583782	2.240308732	22.06919122	23.66832945	22.85710438	9.485662342	2.86828965	12.37439946	2.534872136	18.68987694	24.86895189
211436_at	5.636302325	8.649203466	2.573307276	6.792224614	7.489265041	1.395627026	20.37695612	14.93721624	12.43203407	3.330928463	14.4915633
211437_at	3.791789282	0.698407699	5.990305048	2.188940869	23.22590735	2.862347907	19.10895973	6.372638903	2.009983669	10.28752775	1.318339744
211438_at	2.126316397	2.797425098	3.484970205	3.312975302	6.668441442	3.081655715	3.707846249	18.47140179	5.635210515	16.03984214	5.167579976
211439_at	38.70912642	32.54615565	27.34866558	41.63558245	21.6435335	58.04643295	31.66650109	21.64308612	37.18133137	52.40091472	10.54654339
211440_x_at	41.18098995	41.26183385	55.38331474	57.47682287	66.96785617	44.18481632	66.16553336	89.55005247	29.68043627	49.76500195	55.29917943
211441_x_at	30.20739049	16.50618133	42.46332303	51.30413652	7.419900567	40.78395748	33.05487848	45.33554072	37.44148118	32.5909279	42.9681874
211442_x_at	4.166828177	1.453978379	2.253050392	2.121422164	6.457535737	1.918314659	3.570149731	20.1988361	2.563767375	2.124706724	18.83463848
211444_at	42.04727643	44.59989967	25.92747374	44.54641235	27.07984545	47.67529176	60.26989324	90.39079932	38.27154985	38.54138824	54.14069095
211445_x_at	198.8603907	207.4829726	241.0277819	322.7448971	214.3203609	343.9936176	292.7426148	266.8155809	241.1349908	263.4111764	307.2903596
211446_at	60.31965669	45.90132818	54.24470177	31.4127555	32.55204667	31.36148378	17.52304498	20.14765894	17.51736473	30.90863818	56.17211257
211447_s_at	2.358459189	1.833829496	15.68289171	18.18122559	9.527486792	9.930903756	16.37147849	20.03181915	9.710050394	5.096633702	2.719384204
211448_s_at	5.692499076	4.869611963	9.213617267	10.34195631	2.106940767	7.722470141	0.886364272	8.69982807	1.540420113	8.859766358	6.894628212
211449_at	3.5890843	2.999685667	25.94841328	3.148973196	20.43867693	1.8592869	2.689030084	13.63381906	8.845864106	2.149764392	14.21483108
211450_s_at	48.47583636	48.84409958	55.27484311	88.77590847	58.36323692	74.16988733	32.61959839	61.63490521	68.00903447	60.64434158	50.12656994
211451_s_at	7.370774753	7.775355677	7.888971817	7.998843067	2.532795693	7.799431441	1.404505978	19.44830545	1.46964214	13.78088206	13.24147663
211452_x_at	125.3955483	134.1345037	103.1507233	329.3993181	69.31325155	198.0288664	94.03018138	74.80651392	149.2779551	104.1724272	89.12836689
211453_s_at	2.164000727	1.803177603	3.490105462	3.160250856	2.432448719	4.035485966	1.778922398	10.6921196	1.602989134	3.015144196	4.461148338
211454_x_at	233.2704467	224.331862	160.1097155	284.5595194	298.0701906	219.1297747	189.4407099	248.5071147	240.8316584	270.1655661	211.8878581
211455_at	5.459126482	12.10480654	7.166218882	6.338614956	36.98333168	5.313709493	3.754112351	11.97899077	3.408329629	5.70218574	33.96854363
211456_x_at	4007.838523	7293.079141	5597.538383	6042.032904	4486.377172	4822.19063	4222.908403	5820.814786	5728.879451	7533.525409	5671.704041
211457_at	34.93950476	16.46600685	32.35533589	62.27213505	53.08177647	54.03714675	16.69636021	27.96178487	13.51430592	98.70464011	53.26935677
211458_s_at	1321.185463	1306.701461	970.7345142	905.3351739	1086.530575	546.4540183	1043.013273	850.5575983	664.7870427	608.2929581	1549.376067
211459_at	13.46049288	13.26901249	18.29489607	18.87207573	21.38850804	13.73836701	18.9459658	34.42855541	1.886815018	3.666249176	21.46628539
211460_at	36.4134155	42.32186901	36.06552799	46.86015867	26.33157706	40.26506449	29.79057755	119.9509391	30.21619259	26.31982047	55.22030396
211461_at	3.756355807	3.65226171	5.86261437	6.955030896	3.594872459	8.349082951	2.745297807	8.247632521	3.599975094	26.37330343	7.388843587
211462_s_at	7.514565713	24.38758123	33.19394961	21.44284612	23.45173371	16.57741869	13.46568123	37.10790252	2.724050476	26.8897429	18.57224992
211463_at	18.30318183	29.19079673	36.83726615	20.2321977	20.07777277	22.72276078	13.4519473	70.00632149	18.41340473	37.29097127	12.86227387
211464_x_at	3.694856034	3.276609952	4.345602885	5.129368929	11.44173191	27.31870095	12.00772497	7.097983451	2.480400223	17.72804494	2.774071696
211465_x_at	132.0460546	105.3063319	111.5233068	156.7253903	107.1829383	135.9840887	77.61099361	111.4716423	27.12868086	132.3353104	78.30664894
211466_at	1.821710189	1.078993255	1.120817684	1.108339531	1.579039083	1.679212846	1.524030175	5.246871906	1.15150413	15.2603759	3.580211111
211467_s_at	8.092460369	23.63466881	6.337764334	29.692333	7.860129564	14.05520417	7.916130885	25.80852504	12.32084397	12.28345035	14.15033524
211468_s_at	10.64782173	4.235582586	9.857793434	9.624782944	12.64644027	36.09369088	48.86765603	44.88311187	26.23777769	25.6108143	20.60279075
211469_s_at	5.418792829	5.948039978	7.53281814	5.19465719	18.75569715	9.055426329	22.63226503	45.58701176	19.14040718	6.141723289	4.3383053
211470_s_at	28.08960413	1.740618404	5.223971902	2.01130913	3.23232557	3.430323451	5.564913378	30.00126977	18.63916729	5.990610811	4.216184358
211471_s_at	84.09752392	107.1572087	78.55494069	91.61310055	85.78583732	62.27510052	84.79392644	173.0587274	64.87914903	112.4767494	71.07659713
211472_at	45.42100387	33.60785099	36.04209055	27.94172552	32.76574979	39.95568066	39.92894963	60.78013222	36.45858787	59.28828017	36.80828388
211473_s_at	5.845805975	6.082179805	4.047340425	19.28510933	19.13484568	36.33413462	34.4908043	26.92901828	2.032265329	15.66468297	7.799446581
211474_s_at	253.6226641	273.2029112	318.7047807	318.308101	401.3791045	241.3232736	407.3063605	392.6485355	347.1553809	309.6099198	264.0658287
211475_s_at	256.6559782	290.5707444	198.1989695	265.7941538	324.0524057	318.1124547	359.4570529	271.9381879	331.1648356	254.5113376	259.9502152
211476_at	1.514679044	1.52019526	18.083292	1.79570194	2.904125446	3.161289629	1.688904401	5.634857809	15.54599617	2.623918583	4.806639447
211478_s_at	13.07423317	2.220220849	3.806468216	11.66009889	13.51793145	2.927953519	14.46789394	5.204077956	6.263253965	7.784557178	12.5982011
211479_s_at	28.06518311	17.9223219	30.28007063	16.29206875	28.66719383	12.71956032	15.27277531	61.39552154	10.40461184	29.2383111	34.8282471
211480_s_at	129.6424801	42.34614216	65.24588913	135.430377	99.01974027	155.6231508	59.2986541	65.24670496	89.36459427	129.3382678	108.9314717
211481_at	50.66358999	4.343055711	36.84204047	72.52049167	49.32658547	39.01111389	42.65358391	4.802526936	104.3324495	29.20610638	45.15399047
211483_x_at	103.1762737	190.4156417	146.150687	250.3033528	140.0644831	116.5588459	53.94726187	166.4491513	35.02895746	92.05916838	129.8851396
211484_s_at	57.55705663	15.18408894	14.4508702	27.60215775	69.48286268	30.89889681	32.79797966	49.87094928	56.88308103	60.92543447	19.19187486
211485_s_at	6.13701348	6.87967008	6.519904128	32.18683466	4.039680647	2.750891301	9.817870355	18.89795564	7.601588097	4.7986547	24.07760823
211486_s_at	4.024350907	4.280658776	7.080954791	6.535698157	4.527886617	4.575201434	2.470722126	17.05680968	3.723918091	5.684944122	7.851161332
211487_x_at	2245.72164	3067.890535	3150.9886	2276.102275	2369.617559	2687.177787	2186.073118	2615.913267	2991.58532	2773.70131	2809.110255
211488_s_at	17.87827548	20.43286765	39.79392739	16.68427124	23.19388537	15.4258076	5.987739136	39.31587143	7.734142461	29.76520009	3.728012854
211489_at	27.24824419	52.95181125	26.01167848	42.97027727	68.55660183	49.03802281	40.90390867	60.29501931	46.1730576	25.14004461	58.38107437
211490_at	5.912035259	19.10298304	19.73850068	7.841165729	20.45377529	7.027214533	4.138239985	29.85096665	2.21895033	9.476039826	7.008883547
211491_at	11.32571432	13.17240258	19.60584345	3.927554737	19.54040903	36.55710714	11.12872133	28.76631105	15.0301383	10.69702872	5.848502681
211492_s_at	10.63729008	12.16936476	15.399169	19.76985214	12.85762209	4.009734968	11.25623546	31.86074369	11.00848383	34.69668933	17.87016963
211493_x_at	99.70770487	114.3940782	101.3749392	192.4831627	151.2959408	165.887354	44.17320318	39.56093353	110.797183	96.82616684	62.41031886
211494_s_at	75.48280549	54.09582772	64.13475537	99.53474812	56.81532054	11.75248875	6.875171292	16.14773247	15.29124504	91.19274882	13.12859823
