"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Igkv8-21",-0.0258250218332313,0.733943418284406,0.000733199265007199,0.978584097771599,1
"Gm37812",-0.00930139211229134,0.206079882014107,0.00073223761059647,0.9785981432375,1
"Znf41-ps",-0.0167658628557166,1.23711755781039,0.000731771573163203,0.97860495327845,1
"Slc2a13",0.0185138076459679,0.589848001806464,0.000725684770081912,0.978694097659628,1
"Jaml",-0.0211929280897864,0.698689669916371,0.000720149296476241,0.978775492937871,1
"AC116390.1",-0.00606380852692223,0.134421808754693,0.000711712624429297,0.978900152877168,1
"Gm42503",-0.00751227043159639,0.330003834016461,0.000708881458795612,0.978942151609927,1
"Gm47634",-0.00917675854624201,0.313014979727308,0.000708760653186176,0.978943945557816,1
"Gzmc",-0.0080695797321009,0.157307166899204,0.000705555192753366,0.978991602249963,1
"Cdipt",0.00803125682240502,7.01790242848296,0.000703594290311915,0.979020809087759,1
"Gm21188",-0.0395672435049493,1.73455079090765,0.000703068940362555,0.979028640875219,1
"Lrrc20",-0.009186427502336,1.04323170434685,0.000696732107320264,0.979123340498218,1
"Gm27048",-0.00631772943372962,0.199951325964307,0.000695894848843496,0.979135884930441,1
"Gm47481",-0.0213825243336742,0.948937556092596,0.000687456636466482,0.979262736568387,1
"Gm12440",-0.00595140484200505,0.0890956102018785,0.000677010658942375,0.979420855074835,1
"Olfr156",-0.00701151046448546,0.300982780915548,0.000676059678481214,0.979435310295069,1
"AC133654.1",-0.00844110574980162,0.279216617442288,0.000674819033766674,0.979454183811403,1
"Gm31520",-0.0115760512462754,0.554976852766931,0.000672510390760701,0.979489350701749,1
"Gm17834",-0.00915840131959126,0.172923793061584,0.000671347538736389,0.979507086965084,1
"Gm39121",-0.0328556634752926,1.90012129682245,0.000670785708625469,0.979515661719894,1
"Tmem91",0.015538112582943,1.28245412261964,0.000669953103816788,0.979528375699449,1
"Pus1",-0.00622101476118408,0.669321468976019,0.000668252365374558,0.9795543707798,1
"Gm8049",0.00611308686909484,0.472753701102883,0.00066345242938189,0.979627914881658,1
"4930438A08Rik",0.0156920796727942,0.405259502533347,0.000654718247822093,0.979762425316196,1
"4930533N22Rik",-0.00739225411292099,0.34401146544072,0.000645819435657155,0.979900397739469,1
"Il18r1",-0.00983989408864581,0.334182171612693,0.000645025292532839,0.979912756703448,1
"Hormad1",-0.00621292124132401,0.308477140424859,0.000643826639834896,0.979931425331072,1
"Gm37317",0.0135253029227677,0.411224353278843,0.000642039461803243,0.97995929237334,1
"Gm45752",0.0117609587473311,0.581635734205152,0.000633360506792747,0.980095176508474,1
"Trak2",-0.0250881024473255,3.29898157510665,0.00063244263472761,0.980109601719595,1
"Gm4070",-0.00570649779382637,0.222499492278899,0.000629654346647131,0.98015348661232,1
"Gm15066",-0.00687125371960697,0.238742437563282,0.000623572583096605,0.980249546139665,1
"4631405K08Rik",-0.00764152658191233,0.172887708273672,0.0006150758687864,0.980384537405961,1
"Gm43941",-0.00796690344881202,0.208478489938423,0.000611304926751564,0.980444746932135,1
"Gm8113",-0.0147993356606426,0.383591192129181,0.000608295800271251,0.980492926201237,1
"A930014E10Rik",-0.0103810921279526,0.208701909962212,0.000602657796779616,0.980583518652245,1
"Gm42722",-0.00580617823107503,0.172076635110002,0.000599225510937565,0.980638876984985,1
"Gm47071",0.00647360636509672,0.238385345223606,0.00059862892540301,0.980648515306818,1
"AC117194.1",-0.00771974421220502,0.336318561348007,0.000587342224555454,0.980831774985241,1
"1700037H04Rik",-0.0145561228055113,3.1986363015723,0.000573242139558952,0.98106320852097,1
"Dnajb1",0.0193064851917342,7.3110844510375,0.000569249347829176,0.981129260794012,1
"Fcer2a",-0.0215817227480655,1.04367519275801,0.000568948282182779,0.981134250670357,1
"A230083G16Rik",0.00564910052187506,0.363571885035823,0.00056848588903093,0.981141916969615,1
"Gm47578",0.0058346179902052,0.336021364858321,0.000566078053914026,0.981181888458352,1
"Calml4",-0.0222353523336476,1.72894657104155,0.000560381571814989,0.981276793447697,1
"Gm48374",-0.00756003664342792,0.177383925383562,0.000559056230151398,0.981298943128173,1
"Gm29811",0.00832388906722992,0.684238697303104,0.000556555606935216,0.981340806280476,1
"Gm1966",-0.0284252865897745,1.76843678859549,0.000555889560548974,0.981351972482919,1
"Olfr648",-0.00892444635177389,0.776259332535427,0.000555872236582561,0.981352263006806,1
"Tbx1",-0.0208185535221802,0.505696198293422,0.000550971418467407,0.981434632699791,1
"Gm44940",-0.0105434932483914,0.511962159849637,0.000547200269885974,0.981498265505764,1
"Gm15448",-0.0229764134182929,0.861636705863446,0.000546496290513463,0.981510168437635,1
"Rnf130",0.00772947306503413,4.33096637715337,0.000542487673711588,0.981578093098686,1
"Med26",0.00960139512889491,1.22610055336001,0.000540136818165212,0.981618044400392,1
"Gm12909",-0.0105169152571599,0.550597324807504,0.000528951756876886,0.981809330163269,1
"Igkv12-44",-0.0237697241446664,0.858796867496662,0.000527142056879313,0.981840468982081,1
"Acpp",0.0126322642689541,0.689051439638348,0.000524814857880811,0.981880590921147,1
"Slc35e3",0.0172086921986203,3.81548430919429,0.000522710386873281,0.98191694963551,1
"Tcrg-C4",-0.00615405886383775,0.257288569427706,0.00052016786807751,0.981960974275373,1
"Mcmdc2",0.00952952557247788,0.718146088156293,0.000509600615025591,0.982145114057184,1
"Nutf2",0.00975555998449096,2.14338337092067,0.000506011097697616,0.982208097162333,1
"Mpv17l",0.0132439453669821,1.50611291281124,0.000505041491818107,0.9822251485652,1
"Cd209c",-0.00592660912531212,0.561628648186975,0.000499034531128242,0.982331153459468,1
"Gm42629",-0.011864419692407,0.554011092137071,0.000497100873792516,0.982365412398203,1
"Gm43990",-0.0078633910251993,0.221491949515015,0.000491967701658073,0.98245668244149,1
"Gm33111",-0.00472946654423186,0.289263691285513,0.000489374424086965,0.982502973189401,1
"A430078I02Rik",-0.00871042473558215,0.477719902105153,0.000485813718794882,0.982566733184469,1
"Abca13",0.00480169474963283,0.200561500404682,0.000483056756759511,0.982616261641785,1
"Gm38152",-0.00653130547023386,0.772271037592125,0.000481983403494504,0.982635582522632,1
"Defb37",-0.0100480578152333,0.389019960491539,0.000481004230479056,0.982653226895822,1
"Vps26b",-0.0114152113815837,4.4208483560781,0.000480363689194884,0.982664778960629,1
"Gm4951",-0.00524458201926958,0.284398457991586,0.000480309065696588,0.982665764443615,1
"AC158986.1",-0.00673536786964945,0.548935769131527,0.000475765123710656,0.982747940648703,1
"Asz1",0.00595609306427059,0.336603368655331,0.000475257046175366,0.982757153480228,1
"Sftpd",-0.00524239937042266,0.250480558339485,0.000473197317928091,0.982794552540639,1
"Gm9765",-0.00786789493560232,0.298231253483179,0.000470926620348107,0.982835876728093,1
"Dnajc15",-0.00866683210047126,2.34409079897748,0.000466985286953202,0.982907842008427,1
"Olfr986",-0.00864841708814445,1.02307349907061,0.000465784296960913,0.982929831378195,1
"AC113595.3",-0.00693044569690173,0.462883587252976,0.000462574589096644,0.982988738688496,1
"Ubqlnl",-0.00583580030193333,0.192706835463536,0.000460352353537522,0.9830296429299,1
"Zfp813-ps",-0.00459234653943617,0.140168065514409,0.000459481932903216,0.983045691501145,1
"Gm12693",-0.0156252572859987,3.8209625012984,0.00045866254164144,0.983060813109775,1
"Ldhc",-0.00798106066146721,0.541727268040017,0.0004490565465167,0.983239106817038,1
"Tas2r126",-0.0139359533912047,0.727254540842651,0.000447910114219159,0.983260512291785,1
"Efna1",0.0220202635499747,1.77557430207121,0.00044781677994978,0.983262256177333,1
"Rpl21-ps14",-0.0127320176419554,0.88517617050727,0.00044495779346779,0.983315762701153,1
"Gm43688",-0.00668298736614826,0.133482761419737,0.000438925531303778,0.983429224914222,1
"Tcp11l2",0.0114558252034729,3.48029717496796,0.000438485600970198,0.983437530094459,1
"Gm48550",-0.0065169366670315,0.609668128492237,0.000438007711776451,0.98344655660173,1
"Sgta",0.0085127324255172,5.10838609051704,0.000435926966890206,0.983485915846648,1
"Gm11961",-0.00503902415626138,0.188329019306286,0.000433712315076889,0.983527911449259,1
"Gm43834",-0.00548106212938321,0.135810421633673,0.000429540750613331,0.983607307602877,1
"Olfr545",-0.00551988741614182,0.242383841422529,0.00042822018486735,0.983632521846379,1
"Gm7368",0.0108638664041871,2.27534666930543,0.000427787946841175,0.983640783236949,1
"Gm26597",-0.00972093251779515,0.434071350731302,0.000426710232182052,0.983661399862827,1
"4930599A14Rik",-0.00600565555478995,0.217214059717324,0.000425461012996322,0.983685329982475,1
"BC024386",-0.00679512877378972,0.223566440026589,0.000424438732411654,0.983704939013897,1
"Gm11998",0.00531206047976652,0.367142031316134,0.00041981591282068,0.98379390874515,1
"Pfkl",-0.0139892125000767,5.08720845228303,0.000414532438102901,0.983896195559474,1
"Gpbar1",0.00836359540920673,0.789054487591968,0.000413477038832242,0.983916705834502,1
"Ifi213",-0.0191978306101934,1.05299045141158,0.000411167173259973,0.983961686560646,1
"Gm18860",-0.00878176582251644,3.28544360133543,0.000407621722102938,0.984030974851479,1
"Olfr1033",0.00434886562077057,0.475684977413084,0.000404035021349417,0.984101376706172,1
"Ube2h",-0.00737680228998183,3.35036773839539,0.00040283584360946,0.984124984548477,1
"Gm48061",-0.00556029007446775,0.233726251788736,0.000401332133254449,0.984154637363662,1
"Gm33973",-0.0277248146302469,2.00507853611692,0.000397703015109556,0.984226432462815,1
"Gm43821",-0.010654814055099,0.316288587132392,0.000394617277081765,0.984287736031321,1
"Olfr984",-0.00399159337925421,0.197743620579453,0.000392296898415656,0.984333992505648,1
"Nlrp10",0.0110924996139029,0.756638149625989,0.000391034879040662,0.98435920817897,1
"Olfr873",-0.0046323474712031,0.339922642844935,0.000388896376935474,0.984402029453386,1
"Slc22a20",-0.00724000602949994,0.308962161026498,0.000386850013727757,0.984443116161384,1
"Pramef20",-0.00453921335733164,0.112103729721007,0.000386738646595113,0.984445355296828,1
"4833418N02Rik",0.00752961408590913,1.32925287650004,0.000383812352820525,0.984504307050216,1
"1700037F03Rik",-0.00585722975506237,0.364744342536665,0.000383281969216414,0.984515015949511,1
"2900092C05Rik",0.00667848721815994,0.756174840990142,0.000379340202185005,0.984594836973486,1
"Mrps26",0.00857963057774747,5.45956472211247,0.000378137754087417,0.98461926912201,1
"Gm44573",-0.00566261961375214,0.32067125264659,0.000376377972239115,0.984655095713898,1
"Fcnb",-0.0197893979120778,0.803642160838084,0.000376187182591054,0.984658984942689,1
"Tcea3",0.00890227260756427,0.490290947377835,0.000372617797972089,0.9847319292453,1
"Ifi209",-0.0193117981855834,2.46516237174978,0.000371841401992568,0.984747841969345,1
"AC140426.1",-0.0148549067040012,0.450259800151811,0.000371593942064415,0.984752917308239,1
"Gm15228",-0.00676166497707796,0.612327367780759,0.000369653530592195,0.984792773389798,1
"Gm21972",0.00485616825938173,1.02173303767594,0.000365859626238306,0.984871003735595,1
"Gm37935",0.00946566456560882,0.473036262483205,0.000361638469428371,0.984958522450917,1
"Ubash3a",-0.00616094768474629,0.427190719788437,0.000360947469616136,0.984972897764533,1
"Trbv12-2",-0.0116849201440758,0.545722537100696,0.000360093549946004,0.984990681434236,1
"Gm42885",0.0076045559028429,0.389000586078316,0.0003589232784075,0.985015087723963,1
"Furin",0.0156046781886756,4.78349008162948,0.000357105915388101,0.985053068296777,1
"Gm20758",-0.00431271413900289,0.149598379002494,0.000354074008339157,0.985116647123478,1
"Gm38106",-0.00530409873529705,0.173945770630655,0.000354013501461162,0.985117918713202,1
"Gm44209",-0.00562940037165371,0.380521579214308,0.000352803754295719,0.985143365155646,1
"Gm43994",-0.00550472497004166,0.133883727917295,0.000351168995882468,0.985177820940171,1
"Gm43042",0.00476105919498285,1.00394482085358,0.000346284851999484,0.985281244694887,1
"Clec4b1",-0.0106105344812006,0.529615197599091,0.00034614750330397,0.985284163622697,1
"Serpinb6b",-0.0189182477151097,0.799705937424986,0.000345372131153059,0.985300652671403,1
"Jakmip2",-0.0108652995750775,0.66904337190886,0.000344130765861252,0.985327090120313,1
"Arsi",-0.0178644351156193,1.04623448048956,0.000335122451603773,0.985520387602481,1
"Kynu",-0.0044407154012019,0.275057789117786,0.000334052432029243,0.985543519547291,1
"4930487D11Rik",-0.00666190911469898,0.221477058989454,0.000330012728292704,0.985631186690316,1
"Vmn1r209",-0.00556994654256722,0.295538214203771,0.00032995485947491,0.985632446411531,1
"Gm42513",-0.0101367820314855,1.15314760321804,0.000328815247015301,0.985657276695159,1
"Dnajc12",0.00794491200714709,1.60573260703944,0.000325254480980397,0.985735138563778,1
"Mrps18c",-0.00729381158039288,4.15743130446256,0.000322707180473508,0.985791101288467,1
"Olfr784",-0.00385114217481885,0.959650001447446,0.000322494171688065,0.985795790962776,1
"Gm33326",0.007475721959114,0.325386303636724,0.000320202382287718,0.985846346122604,1
"4930435F18Rik",-0.00525320423997717,0.544692647813723,0.000317675890399589,0.985902288829017,1
"Gm10743",-0.00569076559731095,0.136937397336128,0.000317579049058442,0.985904437553259,1
"Gm45075",-0.00394977071140539,0.376289913209419,0.000315036800434936,0.985960962878822,1
"St6galnac1",-0.00380592936739986,0.17373539964575,0.00031324207184893,0.986001005056794,1
"Slfn4",-0.0260990179925047,1.58886227019311,0.000312740501157094,0.986012216099811,1
"H2-M6-ps",-0.0104934820385189,0.336875036863499,0.000312285843627192,0.986022386319088,1
"Nudt4",0.0146411748331143,5.20500820209343,0.000310724049835122,0.986057378567576,1
"Gm43970",-0.00646251310039114,0.372639165106485,0.000310578559408284,0.986060642779237,1
"Gm12798",-0.00460323800746581,0.153589200611585,0.000310145478540863,0.98607036387647,1
"Akr1c12",-0.00466156407705727,0.334867742412832,0.000309103759155203,0.986093774547911,1
"Gm20461",-0.00581100407576596,0.384970369947812,0.000307472227815595,0.986130519569589,1
"Zp4-ps",-0.00388345007742994,0.117453253909929,0.000305562110249549,0.986173662996005,1
"Gm1968",-0.00699634322798633,0.301484044838981,0.000304383159247673,0.986200359062815,1
"Gm12249",-0.00467177023399711,0.177242464329728,0.000301841025658627,0.986258099473456,1
"Gm30008",-0.00606913835994305,0.472787157965587,0.00029895115842293,0.986324034288779,1
"Fbxo21",0.0131375990103542,2.96041027737128,0.00029741300293257,0.986359258649026,1
"Runx2",0.00662570444585173,0.414567078167401,0.00029562931905703,0.986400219992083,1
"Gm10732",0.004935685148749,0.352129556161309,0.000294402059945417,0.986428475162962,1
"Gm19024",-0.00518011132482256,0.27812557700626,0.000294264002416272,0.986431657342992,1
"Olfr862",-0.00475205561270187,0.16819704251424,0.000292293029376532,0.986477169304856,1
"Ms4a4c",-0.0211074453534903,1.59254297360605,0.000290426671801446,0.986520407282628,1
"Gm37903",-0.00965423979435671,0.950078773532654,0.000287583967931656,0.986586532233215,1
"Gpr174",-0.00521973700558408,0.251531143518717,0.000286343820888995,0.986615482036055,1
"Hist1h2ae",-0.0126271478235718,3.11299192998646,0.000286282048248949,0.986616925685104,1
"Gm11550",0.00771865886428599,0.392774802203009,0.000283985689281722,0.986670703415541,1
"Ppifos",0.00389897333434636,0.10786594625184,0.000278146640243977,0.98680843413819,1
"Bcam",-0.0228789864117411,3.13572938318417,0.000274020485263663,0.986906635280803,1
"Gm8623",0.00924702625585572,0.853205596964157,0.000269279387124729,0.987020389501766,1
"Cdv3",-0.0115557882900736,5.35237583041574,0.000267041019786571,0.987074443169884,1
"Gm33838",-0.0130855423537784,0.643272796652203,0.000266654905729713,0.987083790208104,1
"Rnd2",-0.021258778163129,4.17389395843003,0.000260540579203933,0.987232718134143,1
"Il5ra",0.00362298356260306,0.194494033457658,0.000260355858372157,0.987237244471788,1
"Gm38342",-0.00453484238785218,0.16956451952078,0.000258713116141047,0.98727756854496,1
"Gm48081",0.00945845738737724,0.434405836974345,0.000255839470182485,0.987348416536468,1
"Acyp1",-0.00684169350655051,2.48960723018467,0.000254104606668754,0.98739138132266,1
"Gm47626",-0.00717353930299331,1.0783442734907,0.00024874417536296,0.987525070419703,1
"Olfr1423",-0.00335275741047243,0.269793095597659,0.000247154786807026,0.987564986106516,1
"Olfr96",-0.00361169939861483,0.23109751355539,0.000246938758909791,0.987570421300238,1
"Fmr1nb",0.00402040822904658,0.592670996954704,0.000246359600022598,0.987585004499948,1
"Gm44661",-0.00386855493882816,0.169220964416978,0.0002458095274538,0.987598871191569,1
"Gm38947",-0.00527254866511072,0.459246477923807,0.000245317082324473,0.987611298333859,1
"Xdh",-0.0212390375726229,2.10495773101451,0.000244666824788625,0.98762772709489,1
"Olfr157",-0.00386670923565838,0.320345856457542,0.000237519297806036,0.987809769048805,1
"4930463O16Rik",0.00382672594428021,0.180802931676893,0.000237145829804177,0.987819355805832,1
"Lilrb4a",-0.00345578427116242,0.546321409081954,0.000235381767402523,0.987864740906555,1
"Gm17017",-0.00469387560979174,0.378783860912,0.000232629485156786,0.987935891642781,1
"Pax5",0.00438986897675662,0.248273926935563,0.000232464310473736,0.987940175019216,1
"Gm10154",-0.00731485587949154,0.375804494453586,0.000230082329589423,0.988002115598087,1
"Gm37199",-0.0033337859108692,0.24987957569386,0.000225323598725517,0.988126828632919,1
"Tas1r1",-0.00834462616081177,0.530598786555706,0.000221152975599702,0.988237216531193,1
"Vmn2r-ps54",0.0030259767430123,0.51102943062115,0.000216536344287686,0.988360630512987,1
