"GeneName","StudyGSE20164","StudyGSE20292","StudyGSE26927","StudyGSE33000","StudyGSE20333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissuecortex_brain","Tissuesubstantia_nigra_brain","p.value.StudyGSE20164","p.value.StudyGSE20292","p.value.StudyGSE26927","p.value.StudyGSE33000","p.value.StudyGSE20333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissuecortex_brain","p.value.Tissuesubstantia_nigra_brain"
"MAGEA1","0.00658857542821577","0.0205211281545711","0.010766204153151","-0.019465334119979","-0.00867635762496015","-0.0137270770799106","-0.0335604593411454","0.0725011434147944","0.0901902099606266","-0.0582895877643741","-0.0428720253602331","0.0281139283397232","-0.0140925477337523","0.0300736136482647","0.853866159545208","0.566146997916306","0.763428638117879","0.586296083190747","0.80835017827915","0.701154133429108","0.348009148451443","0.0424110223881871","0.0115222750114972","0.102913286151686","0.230507455591","0.431815132636335","0.693594840042198","0.400399572394313"
"CA3","0.0198136431968525","0.00100717193396668","0.0206926443823563","-0.0297153987104564","0.0105126237889729","-0.0344787555638265","-0.216896882676582","0.251185799147263","0.383352310432566","-0.0634479583629913","0.259273677178552","-0.00147934352373104","-0.0246143980147158","0.0167218868295311","0.579612242378871","0.977537869595064","0.56290531682625","0.406037414290593","0.768840485724495","0.334969992404941","8.42958346227199e-10","9.55920808607012e-13","7.54528732188875e-29","0.0758157896779403","1.64902035845228e-13","0.967012447884331","0.491321963717963","0.640143295780481"
"CPA1","-0.00289897318841494","0.0114251066259345","0.0180441581606811","-0.0241358956114107","-0.0101912772102707","0.0204408554129422","-0.0198689412179757","0.0401573529433597","0.0421965103867209","-0.00361085941903203","-0.046955075394541","0.00608075895894478","-0.0111950145548499","0.00502761575381277","0.935408625860064","0.749420946653561","0.613930179345661","0.499786893983531","0.775714734934799","0.567667229970805","0.578554397305702","0.261409950843499","0.237943429071666","0.919595648545133","0.189058696009121","0.865017088290878","0.754303400981097","0.88822583149174"
"NIPSNAP1","0.00246772097856809","-0.00195139562206044","0.000473712982738646","-0.0094669764362254","0","-0.0281944782015949","0.329089879267993","-0.340247959434823","-0.446734912212453","-0.203755638645379","-0.416471103499407","0.0182398234262503","-0.00477068594102102","0.0246040096963145","0.945000727179324","0.956495420455517","0.989434082505765","0.791272682715644","1","0.430496391362","2.94405177823736e-21","1.06300449783126e-22","1.00448862943699e-39","8.58507822928809e-09","3.05925617495933e-34","0.61009167442173","0.893903275419299","0.491504918253429"
"TBR1","0.00831358426760317","0.000535060089919799","-0.00964651892122333","-0.00323023863628961","0.0127161431857882","0.00016388852833158","0.168277002626056","-0.247668139548349","-0.324326384163048","0.191375549208697","0.0122491501029237","-0.00336122730013949","-0.00482922196483723","0.0172375397273581","0.816217282986426","0.988065863740674","0.787408110267051","0.9280467505808","0.722216332802669","0.996344459194932","2.15768364047557e-06","2.01403586277239e-12","1.16636175495853e-20","6.66585724537346e-08","0.73201842747554","0.92513738474992","0.892609301861237","0.62986503736547"
"CPS1","0.00275522245179932","-0.00777410836530532","0.0051462455852062","-0.0154100561783167","0.0105585304430732","-0.0222153725817738","-0.0308996077350914","-0.0385697366642037","0.0336236972856719","0.241927581075146","0.044913550377387","-0.0633239581042049","-0.0158339944422845","0.00764271259279231","0.938605022424509","0.827950395951985","0.885606349789954","0.666600201462749","0.767859915204842","0.534524224350461","0.387579720012873","0.280752316242563","0.34710102029056","6.63043255224148e-12","0.20904099357168","0.0763911581817863","0.65800285208007","0.830814054769047"
"EXTL1","-0.0214907351240347","0.00780558248824178","-0.00656738453342213","0.0758616649431651","-0.0135424629595939","0.00349817238059475","0.216059901185476","-0.309896471745075","-0.208242062499663","0.0232126676937773","-0.30418722755594","-0.000564629894054704","0.0845552864025136","-0.0143277840896203","0.547939988957098","0.827264781511084","0.854330915441677","0.0336869938228113","0.70498395209527","0.922096790784777","9.8166709994405e-10","6.51690899714951e-19","3.95366748442119e-09","0.516335077694365","3.01459204023985e-18","0.987406383442554","0.0178839387681245","0.688745269671519"
"ADAM19","0.0320324558091799","-0.010292038200222","0.0365189644874883","-0.0190038714576519","0.00605967834124201","0.0166883732470053","0.0355217443277673","-0.0814353762014179","-0.143243274643348","0.208914009243996","0.093910150789082","-0.00140104482412758","-0.0221851530263431","0.0120441783992438","0.370408975964025","0.773557338440978","0.30714067120063","0.595205798466347","0.865480585111562","0.640813724896195","0.320546541543157","0.0225874870733539","5.69300085918996e-05","3.51487510271703e-09","0.00851076506428313","0.96875749737863","0.535080378787203","0.736334674860429"
"DPEP1","0.00577398792072727","-0.0402239291127943","0.0371003395117585","-0.018556392512365","0.0314001514046177","0.0200791703849001","-0.0145097612226839","-0.0251216928878227","-0.0979197955435397","0.213040705722889","0.093910150789082","0.00132049193896213","0.00490239199460749","-0.0308102606451603","0.871766513388896","0.260619430373493","0.299498599919804","0.603903955238223","0.379933989889321","0.574541025722066","0.68500240468086","0.482432285437973","0.0060699911553207","1.69194017659987e-09","0.00851076506428313","0.970552941840496","0.890992236496824","0.388954264346919"
"CABYR","0.00610940630616371","0.00456374782578652","-0.0187547276347891","0.0172279393935446","0.0143687827333996","-0.00654988980470003","0.146902743950195","-0.166295022808859","-0.172475161938728","0.104714923151929","-0.455260078825332","0.000471124782455729","0.0140779137277982","-0.00823203019030882","0.864387297073699","0.898480002067713","0.600041654869781","0.630055752284032","0.6879013507394","0.854714645542283","3.6413021326481e-05","2.84831869917352e-06","1.18547191771062e-06","0.00333103738379975","2.26258078793586e-41","0.989491807603426","0.693896947593823","0.817988443360703"
"TMEM2","0.0153573703617684","-0.00780558248824178","0.0010550880070088","-0.0141235542106169","0.0412241753820858","-0.00150890472636317","-0.21426101559265","0.224289711594501","0.221382357990615","0.330651555371361","0.173529626458086","-0.00309053822174262","-0.0245265939789915","0.021896831982723","0.667671744247857","0.827264781511084","0.976469538919648","0.692954896334337","0.248941038724952","0.966353655501334","1.3590862652494e-09","2.13669055004297e-10","3.68697556342278e-10","1.86473950754317e-21","1.01757703573208e-06","0.931150668905448","0.492869479093664","0.540401179680355"
"TBX21","-0.00419272981795549","0.00522470440745216","0.0216185379395273","-0.0178851740944347","0.032456004448925","0.0581804275577108","0.103129861191448","-0.205518483823303","-0.261716740941452","0.345094993047489","-0.0204152501715396","-0.0252170632653534","-0.00610238048283977","-0.00127071606964499","0.90669393020427","0.883874573100432","0.545561864211517","0.617056884242588","0.364112197706663","0.103560561955591","0.00384336148413723","6.34356647905468e-09","9.58129879008934e-14","2.40646284683793e-23","0.568152560582655","0.480770842330753","0.864541746778055","0.971662471981601"
"GCLM","0.00524690188647001","-0.00544502326800737","0.00333752328747682","-0.00671218417930309","0.00293802586242037","0.0172535061033211","0.0478016369510117","0.0747424840441913","-0.0378398348763517","-0.259466041110444","-0.349100777933327","0.029784391927732","-0.014297423817109","0.008287278715076","0.88338472097066","0.879014587344362","0.92566379743823","0.851156202501371","0.934540440072933","0.629547912709902","0.181198267771679","0.0364047413391211","0.289962514395309","1.58033198712794e-13","6.91158988170727e-24","0.40494788646751","0.689370456979378","0.816788475054053"
"PGGT1B","0.022017821158292","0.0091589697745095","0.000258388899675625","-0.0161931443325687","-0.00270849259191878","-0.0172761114175738","0.097745696674034","-0.107179663708518","-0.283359580573609","-0.060352936003821","0.287855027418708","0.0276200250744339","-0.00895601164387995","0.00744013466864601","0.538165180795612","0.79791428234456","0.994236654170086","0.650754491840968","0.939644308212253","0.629099041821267","0.00616124833054768","0.00265666460258201","6.07780036077347e-16","0.0912720486653211","2.00600702166558e-16","0.439952105752304","0.802298728487679","0.835233451788175"
"IL1RAPL1","-0.0161240409570517","-0.0361637672539911","0.0288964919470574","0.00032162549192494","-0.0035348123657245","-0.0132975761091106","0.0600065760078883","-0.142947724585975","-0.176480492649874","0.137728494983079","0.189861826595318","0.00384236514995345","0.0111803805488959","-0.0104603873559181","0.652146604037778","0.311872552969893","0.419102365333681","0.992826200732061","0.921283463367875","0.710075650819849","0.0931488293109221","5.89948225496847e-05","6.60438200054508e-07","0.000109419086258361","8.4876111418168e-08","0.914459786351575","0.754614262356224","0.769956709943989"
"INE1","0.0162677916936673","-0.024014755800518","0.0215324083063021","-0.0130468079985204","-0.0104667171348726","0.0253688139200159","0.133036334172168","-0.131927799824774","-0.229111943573528","-0.0397194536093523","-0.247024527075629","-0.0284181188499529","-0.0263265767113399","0.0157826619084892","0.649252059155798","0.501942104220341","0.547163982593911","0.715303053134864","0.769821425468119","0.478133626358556","0.000187200446073812","0.000211986157913597","8.50210511845242e-11","0.266650756787956","2.30538298676651e-12","0.42684725858597","0.461672535244294","0.659041491151729"
"CLEC1A","-0.0128656909270977","0.00390279124412089","0.0083330420145389","-0.0122357524101879","0.000413159886902864","-0.00226618275382633","-0.14180590143719","0.14444195167224","0.132492123787114","0.178995459772016","0.226609276904089","-0.00544986099099315","-0.0169754469067005","0.0116574387258736","0.719086861978022","0.91311983522225","0.815794845097886","0.732300296406184","0.99078462294239","0.949486244482972","6.7656171718555e-05","4.92355230041019e-05","0.000199007543313875","4.54300651313187e-07","1.37518913714923e-10","0.878907922971694","0.635080432285366","0.744501109426755"
"MASP2","0.00419272981795549","-0.0290506154703515","0.0072779540075301","0.000209755755603222","-0.00807957112165601","-0.00548744003482634","0.0221425327311298","0.0165921466037293","-0.108038525761171","-0.190343875088974","0.187820301578164","0.0216746916061027","0.000951210387013393","-0.0131491488945872","0.90669393020427","0.416624777085964","0.83877530431422","0.995321399104637","0.821301972946247","0.878079437532712","0.535865248518701","0.642740334573581","0.0024526522462162","7.86071754510944e-08","1.17209856954212e-07","0.544518588466567","0.978785631910088","0.713168073464548"
"RGS12","0.00385731143251905","-0.00651514344784697","0.024094764894752","-0.00156617630850405","0.00592195837894105","0.0093077381435211","0.196659419757298","-0.202623418843666","-0.246327838735471","-0.0985248784335881","-0.310311802607401","0.0156733771206382","-0.00279509513722397","0.0114732769766497","0.914128329183023","0.855476875191852","0.500518104466437","0.965077383259115","0.868509745547133","0.794704509721603","2.82447584614381e-08","1.04118670907562e-08","2.66728769970296e-12","0.00576220090056568","5.82209437675873e-19","0.661254894864097","0.937718324657677","0.748400052799465"
"ASGR1","0.0150698688885372","-0.00591713511205425","0.00234703250538693","-0.00992843909855249","0.00133129296890923","-0.00572479583447898","0.000780766316330388","0.00311297309638448","0.101644050415307","-0.161456999736718","0.0265398252230014","0.00279446776116158","-0.00646823063169107","0.00646407739775928","0.673530921731254","0.868615868839861","0.947686619373645","0.781350466625867","0.970312188675047","0.872849694159013","0.982586292300823","0.9306521304166","0.00438742832831221","5.5347709666175e-06","0.458050902963977","0.937732275794","0.856506213476398","0.856597353489264"
"ALDH7A1","0.0206761476165462","-0.033960578648439","-0.0113691115857275","0.0412239978345531","0.00986993063156842","-0.017355230017458","-0.0774457724494439","0.176879131336566","0.20985824857609","-0.367791823681405","-0.046955075394541","0.0206305179824105","0.039819130200976","-0.0288949784532316","0.563216719146708","0.342288636018618","0.750608223220728","0.248943078745186","0.782606568208836","0.627529071539561","0.030137465685457","6.22629139603015e-07","2.97733123713536e-09","1.60785722541289e-26","0.189058696009121","0.564078481641375","0.265451525186974","0.419126738073859"
"ABCD1","0.0368241470297005","-0.00273824869547191","0.0449381361352524","-0.0618080293177493","0.0425095616968947","0.0183046532160685","0.0100125472406209","-0.111631215236347","0.0632069293802755","0.412153810829513","-0.224567751886935","-0.00432768756523054","-0.0585506578221628","0.0694105632824921","0.303113173991877","0.938982511765709","0.208791598322232","0.0837165498079118","0.234476645766026","0.608822212293951","0.779545770734376","0.00174523147253569","0.0769374334542084","1.67280267841767e-33","2.02727075721057e-10","0.903704915249211","0.101378268604845","0.0520477860480515"
"ASMT","-0.00692399381365221","0.00723904827538552","0.0304468253451111","-0.0135222543778877","-0.00569242510843946","0.0053857161206895","0.0600565450521335","-0.0647809701357609","-0.0899794030810926","-0.107809945511099","0.144948276217931","0.0194284392828041","-0.0112535505786661","0.000699814647050862","0.846516652090727","0.839625451806424","0.394575927073684","0.705403634597848","0.873562608425868","0.88032239653517","0.0928761751650155","0.0698507114794216","0.0117182325940926","0.00250550318396878","4.6290447879078e-05","0.587006157252979","0.753060353210053","0.984391542870693"
