"","Gene","modulesA1"
"4870","PTDSS1","brown"
"4871","HPS1","blue"
"4872","SNX3","turquoise"
"4873","ZNF134","salmon"
"4874","RBP3","turquoise"
"4875","FUT7","blue"
"4876","APBB1","red"
"4877","JAK2","blue"
"4878","SFXN3","magenta"
"4879","PPARD","red"
"4880","TAF15","turquoise"
"4881","AFP","turquoise"
"4882","PHTF1","brown"
"4883","SYNGR1","pink"
"4884","CALCOCO2","blue"
"4885","ERN1","blue"
"4886","CHMP2A","black"
"4887","TANK","yellow"
"4888","CSRP3","blue"
"4889","CTNNBIP1","turquoise"
"4890","BLZF1","turquoise"
"4891","SRP19","turquoise"
"4892","SLC25A4","turquoise"
"4893","NR2E3","turquoise"
"4894","HCG9","turquoise"
"4895","SLC17A4","green"
"4896","DEK","blue"
"4897","PLCB3","blue"
"4898","STRAP","turquoise"
"4899","RANBP2","turquoise"
"4900","NPR1","cyan"
"4901","ST3GAL6","turquoise"
"4902","CETN2","brown"
"4903","RPN1","yellow"
"4904","CCNF","brown"
"4905","UBE4B","green"
"4906","KALRN","blue"
"4907","RASA3","turquoise"
"4908","PPIL2","turquoise"
"4909","TBX10","green"
"4910","ZNF223","turquoise"
"4911","TRO","brown"
"4912","TSPAN9","blue"
"4913","VN1R1","turquoise"
"4914","TRIM21","yellow"
"4915","FBXW4","green"
"4916","CDH17","turquoise"
"4917","SLC35A3","blue"
"4918","LIMA1","green"
"4919","FHL3","blue"
"4920","LTBP1","blue"
"4921","MCM2","brown"
"4922","PYCR1","blue"
"4923","GNLY","turquoise"
"4924","RAB28","tan"
"4925","ESR2","brown"
"4926","ATP7B","blue"
"4927","CKS1B","blue"
"4928","POLA2","blue"
"4929","SIL1","yellow"
"4930","EPS15","turquoise"
"4931","PARVA","purple"
"4932","UBE2L3","blue"
"4933","SLC25A11","brown"
"4934","HIST1H1T","blue"
"4935","ZDHHC13","brown"
"4936","RIPK2","yellow"
"4937","TLE3","blue"
"4938","GOLPH3","blue"
"4939","VAX2","blue"
"4940","EHD3","brown"
"4941","BTBD2","magenta"
"4942","ARFGAP3","blue"
"4943","TECTA","midnightblue"
"4944","DDI2","turquoise"
"4945","ZNF281","green"
"4946","CIB1","blue"
"4947","RPS6KA1","yellow"
"4948","FCGRT","yellow"
"4949","ZFP37","red"
"4950","MYL4","blue"
"4951","MS4A2","turquoise"
"4952","PSEN2","turquoise"
"4953","CKLF","blue"
"4954","NFYB","turquoise"
"4955","ADD1","midnightblue"
"4956","TTF2","turquoise"
"4957","CBLB","grey60"
"4958","ADAM30","turquoise"
"4959","GRK5","midnightblue"
"4960","RAP2C","turquoise"
"4961","THRAP3","turquoise"
"4962","TNFSF14","blue"
"4963","PIP5K1A","turquoise"
"4964","ENO1","brown"
"4965","POU6F2","turquoise"
"4966","POLR3F","turquoise"
"4967","ACP1","turquoise"
"4968","GCNT2","blue"
"4969","CDK3","blue"
"4970","FOXH1","turquoise"
"4971","ATP5G1","turquoise"
"4972","CACNA1B","turquoise"
"4973","HIST1H2AK","blue"
"4974","PSMD11","turquoise"
"4975","DNAJA2","brown"
"4976","SGCE","black"
"4977","FARP1","turquoise"
"4978","SNTB2","blue"
"4979","GALT","brown"
"4980","SARS","turquoise"
"4981","DDX1","black"
"4982","SPAG1","blue"
"4983","UCN","green"
"4984","CHD4","grey60"
"4985","PSMD8","turquoise"
"4986","ATP6V1F","turquoise"
"4987","XPA","turquoise"
"4988","FLOT1","brown"
"4989","C6orf10","brown"
"4990","STAG3","green"
"4991","GP9","turquoise"
"4992","ZW10","turquoise"
"4993","ALOXE3","turquoise"
"4994","HMGN4","turquoise"
"4995","MYBBP1A","turquoise"
"4996","CCL16","blue"
"4997","RAPGEF1","turquoise"
"4998","SMAD4","salmon"
"4999","LTBP4","green"
"5000","TFE3","turquoise"
"5001","GPR176","tan"
"5002","RHCG","blue"
"5003","IGF2R","blue"
"5004","CAPZB","turquoise"
"5005","PEX12","blue"
"5006","C6orf25","brown"
"5007","PSMA1","black"
"5008","HDLBP","blue"
"5009","GRIK4","green"
"5010","SLC1A1","turquoise"
"5011","MMP28","turquoise"
"5012","LRRFIP2","turquoise"
"5013","C16orf3","turquoise"
"5014","EHD1","blue"
"5015","RPL11","lightyellow"
"5016","GOLGA3","blue"
"5017","MAN2C1","greenyellow"
"5018","HERC1","brown"
"5019","SLCO1B3","blue"
"5020","BLOC1S1","magenta"
"5021","TFF2","brown"
"5022","ENTPD2","blue"
"5023","ROR2","turquoise"
"5024","RAB22A","blue"
"5025","HTR3A","blue"
"5026","DMP1","red"
"5027","FEM1B","tan"
"5028","GPR15","red"
"5029","KLF1","blue"
"5030","DDT","black"
"5031","PDCD1LG2","yellow"
"5032","ADPRH","blue"
"5033","BTBD1","turquoise"
"5034","GJA8","brown"
"5035","PEX11A","purple"
"5036","EP300","salmon"
"5037","RAB9A","blue"
"5038","NRP2","blue"
"5039","COX10","turquoise"
"5040","RBM17","blue"
"5041","GALNS","turquoise"
"5042","RPS9","lightyellow"
"5043","EEF1E1","turquoise"
"5044","CTDSP1","green"
"5045","ERCC8","turquoise"
"5046","LRRC6","brown"
"5047","RAG1","turquoise"
"5048","XPOT","turquoise"
"5049","CCT6A","turquoise"
"5050","STK38","blue"
"5051","GABARAPL2","black"
"5052","B3GNT4","brown"
"5053","SLC2A9","blue"
"5054","SLC6A2","turquoise"
"5055","VTI1B","black"
"5056","ZNF175","blue"
"5057","GTF3C1","blue"
"5058","ZNF214","blue"
"5059","TTK","turquoise"
"5060","DGCR14","brown"
"5061","MRPL49","turquoise"
"5062","AVEN","blue"
"5063","RAB36","turquoise"
"5064","APBB3","turquoise"
"5065","FES","blue"
"5066","CETN1","turquoise"
"5067","AUP1","greenyellow"
"5068","RARG","turquoise"
"5069","DDX11","turquoise"
"5070","NUPL2","turquoise"
"5071","SHMT2","blue"
"5072","TMED3","turquoise"
"5073","PPP2CA","black"
"5074","SERPINB8","blue"
"5075","ASMTL","magenta"
"5076","PHF2","salmon"
"5077","NEU1","turquoise"
"5078","TRAF2","brown"
"5079","CHST12","blue"
"5080","C1GALT1","turquoise"
"5081","HTR6","turquoise"
"5082","CANX","turquoise"
"5083","CST6","blue"
"5084","TBPL1","turquoise"
"5085","CDH16","brown"
"5086","PTPN12","blue"
"5087","TNPO2","turquoise"
"5088","TAS2R3","turquoise"
"5089","ZNF143","blue"
"5090","ULBP2","lightcyan"
"5091","ENTPD6","brown"
"5092","LGALS14","turquoise"
"5093","ADRA2B","blue"
"5094","UPF3B","blue"
"5095","SLC38A3","green"
"5096","MGST2","yellow"
"5097","LILRA6","yellow"
"5098","IL21","blue"
"5099","PCDHB6","grey60"
"5100","TAF12","brown"
"5101","PPP2R2A","grey60"
"5102","POLG2","green"
"5103","OR1A2","blue"
"5104","MSRA","turquoise"
"5105","ARID3B","blue"
"5106","SLC20A2","red"
"5107","GNL3","brown"
"5108","GH1","blue"
"5109","ZNF318","blue"
"5110","PFKL","green"
"5111","PTPN14","blue"
"5112","STOML2","turquoise"
"5113","STRN3","turquoise"
"5114","RAD1","turquoise"
"5115","CD40LG","turquoise"
"5116","GMIP","turquoise"
"5117","POLR2C","turquoise"
"5118","SLC37A1","blue"
"5119","CACNG5","salmon"
"5120","CRAT","magenta"
"5121","SLC24A2","red"
"5122","DAPK3","blue"
"5123","CREBL2","blue"
"5124","GOT2","turquoise"
"5125","EXOSC5","turquoise"
"5126","USP5","magenta"
"5127","MPP1","brown"
"5128","CSN2","turquoise"
"5129","GDF11","turquoise"
"5130","AMN","turquoise"
"5131","NDEL1","brown"
"5132","MRPL23","brown"
"5133","ZNF84","blue"
"5134","MARS","turquoise"
"5135","FANCE","blue"
"5136","HOXA2","brown"
"5137","USP32","turquoise"
"5138","VSX1","turquoise"
"5139","CAPNS1","magenta"
"5140","XCR1","turquoise"
"5141","TTC1","lightgreen"
"5142","SEC23B","red"
"5143","PPAT","blue"
"5144","LRP1","blue"
"5145","CYSLTR2","blue"
"5146","AP4S1","turquoise"
"5147","GALNT1","grey60"
"5148","OSBP2","midnightblue"
"5149","ARAF","blue"
"5150","PDE6C","turquoise"
"5151","PPME1","magenta"
"5152","C1orf21","brown"
"5153","MARK2","green"
"5154","TUB","midnightblue"
"5155","DGKD","greenyellow"
"5156","GSS","turquoise"
"5157","STAC","turquoise"
"5158","GUCY1A2","brown"
"5159","GABRP","turquoise"
"5160","KCTD3","blue"
"5161","FEV","blue"
"5162","FBXO22","turquoise"
"5163","NOX5","turquoise"
"5164","GSTO1","turquoise"
"5165","DYNLT1","salmon"
"5166","WHSC1L1","brown"
"5167","PELI2","purple"
"5168","MOCS2","brown"
"5169","ATIC","turquoise"
"5170","PSMA3","black"
"5171","DTWD1","blue"
"5172","PLA2G12A","blue"
"5173","ST3GAL1","lightgreen"
"5174","TFPT","brown"
"5175","DNAI2","blue"
"5176","REN","turquoise"
"5177","ARF1","brown"
"5178","SNX4","turquoise"
"5179","VEGFB","blue"
"5180","CYC1","turquoise"
"5181","PTK2","red"
"5182","BPNT1","turquoise"
"5183","WDR61","turquoise"
"5184","IDI1","black"
"5185","UBQLN3","red"
"5186","MEOX1","turquoise"
"5187","SDF4","turquoise"
"5188","TFAP4","blue"
"5189","ALDOB","blue"
"5190","POPDC2","salmon"
"5191","APOC3","brown"
"5192","RFC2","salmon"
"5193","HIST1H2AL","turquoise"
"5194","SLC22A5","purple"
"5195","ZNF638","salmon"
"5196","VDAC1","tan"
"5197","SUPT5H","magenta"
"5198","INSL3","darkred"
"5199","TRAFD1","red"
"5200","ZNF222","turquoise"
"5201","PCYT1A","turquoise"
"5202","RPA2","turquoise"
"5203","COX6B1","turquoise"
"5204","RNF7","brown"
"5205","RRAS","blue"
"5206","CABP5","turquoise"
"5207","EIF2AK3","salmon"
"5208","POLR1C","turquoise"
"5209","PDHA1","turquoise"
"5210","PABPN1","green"
"5211","MEF2B","blue"
"5212","SLC12A9","green"
"5213","IGSF3","brown"
"5214","TM4SF5","turquoise"
"5215","HMG20B","blue"
"5216","PRKAA1","blue"
"5217","ATP6V1C1","turquoise"
"5218","TOP3A","blue"
"5219","GNPDA1","brown"
"5220","EIF4E2","turquoise"
"5221","NPM1","lightyellow"
"5222","INHA","greenyellow"
"5223","MBD2","blue"
"5224","COX4I1","black"
"5225","TLL1","blue"
"5226","PDCD2","blue"
"5227","ETFA","black"
"5228","CFDP1","black"
"5229","FOSL1","turquoise"
"5230","CD244","turquoise"
"5231","COG8","turquoise"
"5232","EBAG9","grey60"
"5233","EIF2B3","turquoise"
"5234","RPP40","turquoise"
"5235","LTB4R2","turquoise"
"5236","NOTCH4","cyan"
"5237","COX8A","black"
"5238","LDOC1","turquoise"
"5239","TAS2R14","turquoise"
"5240","CREBBP","blue"
"5241","INPP1","black"
"5242","CRYGA","blue"
"5243","IMPDH1","blue"
"5244","MAP3K14","brown"
"5245","SIRT6","midnightblue"
"5246","HSF1","magenta"
"5247","ALDH3A1","turquoise"
"5248","ACLY","turquoise"
"5249","EEF1D","blue"
"5250","MTF1","blue"
"5251","NSDHL","red"
"5252","COX7B","turquoise"
"5253","KLHDC2","black"
"5254","RFC1","blue"
"5255","ARFIP2","turquoise"
"5256","COL2A1","turquoise"
"5257","CLN5","blue"
"5258","MAPK12","turquoise"
"5259","PFDN1","turquoise"
"5260","KCNAB2","brown"
"5261","SEC61G","turquoise"
"5262","NUSAP1","turquoise"
"5263","CEPT1","lightcyan"
"5264","WDR1","blue"
"5265","PLA2G2F","turquoise"
"5266","PCDHB13","turquoise"
"5267","PXMP2","turquoise"
"5268","PDE10A","brown"
"5269","IKBKE","brown"
"5270","RAD23A","magenta"
"5271","PTEN","yellow"
"5272","IRF3","magenta"
"5273","ZBTB7B","blue"
"5274","SDHB","turquoise"
"5275","TNFSF18","turquoise"
"5276","MCM6","turquoise"
"5277","SCAMP2","green"
"5278","CDC42BPA","green"
"5279","GHRH","blue"
"5280","CYP39A1","yellow"
"5281","KLF11","turquoise"
"5282","DNM1L","turquoise"
"5283","TAF4","blue"
"5284","MKKS","turquoise"
"5285","RAE1","brown"
"5286","AXL","royalblue"
"5287","SENP3","blue"
"5288","RIPK1","blue"
"5289","ABCC5","blue"
"5290","MAFK","red"
"5291","SIRT3","turquoise"
"5292","ARF5","brown"
"5293","SOS2","green"
"5294","UBE2N","turquoise"
"5295","COPS8","turquoise"
"5296","CRYGC","turquoise"
"5297","SMARCA1","lightgreen"
"5298","RNF139","blue"
"5299","SRPK2","brown"
"5300","PHLDA3","green"
"5301","CDC40","tan"
"5302","ABAT","turquoise"
"5303","CDH4","greenyellow"
"5304","AKAP1","brown"
"5305","STAG1","blue"
"5306","COL17A1","turquoise"
"5307","HDAC5","magenta"
"5308","SNRPD2","black"
"5309","MLLT1","turquoise"
"5310","COX7C","black"
"5311","MAN1A2","blue"
"5312","PDCD6IP","salmon"
"5313","MBD4","salmon"
"5314","MAN2B1","greenyellow"
"5315","IKBKAP","turquoise"
"5316","OR1G1","turquoise"
"5317","GPR162","brown"
"5318","MTMR7","turquoise"
"5319","CBL","blue"
"5320","KIR3DL1","turquoise"
"5321","COPS5","black"
"5322","PEX3","turquoise"
"5323","SEL1L","turquoise"
"5324","SERPINF2","blue"
"5325","PECR","red"
"5326","SP4","blue"
"5327","BRS3","blue"
"5328","PDSS2","turquoise"
"5329","NDUFB7","brown"
"5330","CCL25","brown"
"5331","GAS6","magenta"
"5332","IL1B","turquoise"
"5333","MYEF2","turquoise"
"5334","GRN","yellow"
"5335","DNAJC1","blue"
"5336","ZBP1","green"
"5337","WHSC1","midnightblue"
"5338","CHST10","brown"
"5339","NME4","greenyellow"
"5340","SLC4A7","blue"
"5341","MID1","blue"
"5342","CYP46A1","brown"
"5343","ADAM10","tan"
"5344","WDR3","blue"
"5345","TSSC1","turquoise"
"5346","GBA","brown"
"5347","AKAP6","turquoise"
"5348","SOX30","brown"
"5349","PRPF19","brown"
"5350","RAD23B","turquoise"
"5351","NBEAL1","turquoise"
"5352","TBXA2R","black"
"5353","PITX1","turquoise"
"5354","BAGE","blue"
"5355","PPP2R1B","blue"
"5356","MAT2B","black"
"5357","EIF4G3","grey60"
"5358","EPHA1","blue"
"5359","SPTBN4","brown"
"5360","VCP","turquoise"
"5361","STX7","brown"
"5362","TNFSF15","turquoise"
"5363","MAP3K3","blue"
"5364","ZFR","blue"
"5365","MTIF2","turquoise"
"5366","MTHFS","black"
"5367","TUBD1","green"
"5368","SPAG9","green"
"5369","RBM8A","turquoise"
"5370","MBD1","blue"
"5371","DPM2","turquoise"
"5372","GNAZ","turquoise"
"5373","TESK1","greenyellow"
"5374","ZNF225","turquoise"
"5375","ATF6","grey60"
"5376","PDE4D","turquoise"
"5377","MYH6","brown"
"5378","GCK","brown"
"5379","SRC","brown"
"5380","TMEM50A","turquoise"
"5381","PLAGL1","brown"
"5382","DCTN3","turquoise"
"5383","CCNB2","blue"
"5384","UTY","turquoise"
"5385","ZNF174","turquoise"
"5386","SEC24B","salmon"
"5387","MAP1LC3B","black"
"5388","NUDT1","black"
"5389","ACOX1","purple"
"5390","TMED10","yellow"
"5391","IRAK4","blue"
"5392","ADCY6","green"
"5393","ANKRD1","blue"
"5394","NME6","green"
"5395","PDAP1","brown"
"5396","CEBPZ","lightcyan"
"5397","ACSL4","brown"
"5398","TIMM8B","turquoise"
"5399","EMR1","turquoise"
"5400","RNF113A","brown"
"5401","CTF1","blue"
"5402","FADS3","green"
"5403","PARD6A","brown"
"5404","B3GNT3","cyan"
"5405","FEZ2","grey60"
"5406","RBM5","red"
"5407","USP25","turquoise"
"5408","ATG5","turquoise"
"5409","NOL3","green"
"5410","USP21","greenyellow"
"5411","STK10","blue"
"5412","PEX13","turquoise"
"5413","UPF3A","green"
"5414","USF2","blue"
"5415","GRM7","brown"
"5416","CYP2C8","brown"
"5417","MGST3","turquoise"
"5418","UBE2H","purple"
"5419","ATF5","turquoise"
"5420","SF3A2","greenyellow"
"5421","STOML1","brown"
"5422","AP3M2","turquoise"
"5423","NDUFB6","turquoise"
"5424","JAK1","blue"
"5425","DECR1","purple"
"5426","VPS33A","brown"
"5427","RABAC1","black"
"5428","BRD7","black"
"5429","GYS1","green"
"5430","EML1","red"
"5431","CD5L","blue"
"5432","CTNNB1","blue"
"5433","TNFRSF4","turquoise"
"5434","CHUK","blue"
"5435","SMARCD2","purple"
"5436","SPINT1","yellow"
"5437","SETD8","purple"
"5438","COX15","turquoise"
"5439","KLHL3","green"
"5440","TNKS","turquoise"
"5441","CHIC2","lightcyan"
"5442","GP1BB","brown"
"5443","PACSIN2","blue"
"5444","MYO9A","yellow"
"5445","NFKB1","blue"
"5446","SMARCD1","magenta"
"5447","RER1","brown"
"5448","AIRE","brown"
"5449","ACVR1","cyan"
"5450","GUCA2B","turquoise"
"5451","RPN2","lightcyan"
"5452","BTF3","lightyellow"
"5453","ANAPC5","red"
"5454","FRS2","turquoise"
"5455","PRDX3","turquoise"
"5456","FPGS","turquoise"
"5457","TRIP11","grey"
"5458","PCBD1","lightcyan"
"5459","RAB8A","black"
"5460","HSBP1","turquoise"
"5461","CDK4","greenyellow"
"5462","MAPRE1","blue"
"5463","CRYBB1","turquoise"
"5464","ZNF304","turquoise"
"5465","OAZ2","brown"
"5466","POLR2F","blue"
"5467","RUSC1","brown"
"5468","CRTAP","blue"
"5469","GPR45","turquoise"
"5470","CELSR3","blue"
"5471","PANX1","turquoise"
"5472","GMCL1","turquoise"
"5473","RAB30","green"
"5474","DBP","brown"
"5475","HBZ","turquoise"
"5476","EVPL","turquoise"
"5477","TLR6","turquoise"
"5478","RAP1A","blue"
"5479","TOMM22","tan"
"5480","GTPBP1","green"
"5481","FHOD1","blue"
"5482","ZMPSTE24","blue"
"5483","TNFRSF13B","red"
"5484","WNT11","pink"
"5485","RRM2","blue"
"5486","CSNK2A1","turquoise"
"5487","NSMAF","blue"
"5488","IFRD2","cyan"
"5489","ATP5J","black"
"5490","UBASH3A","lightyellow"
"5491","KHK","brown"
"5492","CRYBB3","turquoise"
"5493","SCMH1","green"
"5494","CAPN1","magenta"
"5495","COG5","turquoise"
"5496","TRPV4","turquoise"
"5497","GPS2","greenyellow"
"5498","RRN3","blue"
"5499","DCK","turquoise"
"5500","LAMB2","blue"
"5501","STS","brown"
"5502","SRR","turquoise"
"5503","LIG1","green"
"5504","ITIH1","turquoise"
"5505","CCHCR1","blue"
"5506","NDUFB5","black"
"5507","PIAS4","blue"
"5508","GTF3A","black"
"5509","SCAND1","brown"
"5510","WNT7A","turquoise"
"5511","USP13","midnightblue"
"5512","UBE2Q1","turquoise"
"5513","TPSAB1","blue"
"5514","AQP2","turquoise"
"5515","DDX56","green"
"5516","PVRL2","blue"
"5517","RABL2A","turquoise"
"5518","E4F1","magenta"
"5519","RNF24","blue"
"5520","CHRNB4","blue"
"5521","FXN","green"
"5522","PPY","blue"
"5523","DPM1","turquoise"
"5524","TOP2A","turquoise"
"5525","SPHK2","brown"
"5526","NFATC1","blue"
"5527","HSPA14","brown"
"5528","NFKBIB","turquoise"
"5529","SHOX","blue"
"5530","DDX42","turquoise"
"5531","GLYAT","blue"
"5532","ITIH4","turquoise"
"5533","SGPP1","tan"
"5534","MRPL3","turquoise"
"5535","XYLB","turquoise"
"5536","EVC","turquoise"
"5537","CCL22","green"
"5538","GPS1","magenta"
"5539","ZBTB25","brown"
"5540","PPFIA1","blue"
"5541","PAICS","blue"
"5542","GPAA1","turquoise"
"5543","PUM1","blue"
"5544","PPP2R5B","magenta"
"5545","AKAP4","turquoise"
"5546","SEC24C","brown"
"5547","XRCC1","green"
"5548","GAA","greenyellow"
"5549","CSDE1","black"
"5550","DIABLO","turquoise"
"5551","RPS16","lightyellow"
"5552","PML","blue"
"5553","CRK","cyan"
"5554","PSMA7","black"
"5555","USP7","turquoise"
"5556","ZNF16","turquoise"
"5557","TYK2","blue"
"5558","PSMD9","turquoise"
"5559","MLLT3","brown"
"5560","VPS16","greenyellow"
"5561","RBM7","blue"
"5562","STK39","turquoise"
"5563","DCTN6","black"
"5564","PODXL2","brown"
"5565","PTPRJ","tan"
"5566","MEF2A","turquoise"
"5567","PTPN18","yellow"
"5568","SERPINA4","turquoise"
"5569","DCTN2","turquoise"
"5570","AAAS","salmon"
"5571","RECK","turquoise"
"5572","EIF2S1","turquoise"
"5573","RNF141","turquoise"
"5574","RBX1","black"
"5575","HABP2","brown"
"5576","NDUFA8","black"
"5577","GDF2","turquoise"
"5578","RHEB","turquoise"
"5579","ATG7","turquoise"
"5580","EVI5","blue"
"5581","ST13","lightcyan"
"5582","GLB1","blue"
"5583","HRG","turquoise"
"5584","GTF2B","black"
"5585","CDH15","blue"
"5586","ZNF230","turquoise"
"5587","SLC22A1","turquoise"
"5588","C6orf47","darkred"
"5589","GTF2E2","black"
"5590","MGAT1","blue"
"5591","SCARB2","red"
"5592","VBP1","turquoise"
"5593","POLL","turquoise"
"5594","ZNF205","blue"
"5595","AP3S2","turquoise"
"5596","TRADD","blue"
"5597","ZNF12","blue"
"5598","UROD","turquoise"
"5599","LAMP3","blue"
"5600","PAIP1","brown"
"5601","SYT5","brown"
"5602","G6PC2","blue"
"5603","ARL2BP","grey60"
"5604","EBP","brown"
"5605","SDHC","black"
"5606","SEPHS1","purple"
"5607","MORF4L2","turquoise"
"5608","ALDH3B2","turquoise"
"5609","TCTA","brown"
"5610","BCKDHA","turquoise"
"5611","ACR","turquoise"
"5612","SMARCE1","grey60"
"5613","SMNDC1","blue"
"5614","CLTC","turquoise"
"5615","NCR1","red"
"5616","SHFM1","turquoise"
"5617","AATF","blue"
"5618","LETM1","turquoise"
"5619","NFX1","green"
"5620","ARVCF","purple"
"5621","MAPK1","blue"
"5622","SIT1","turquoise"
"5623","TOPORS","blue"
"5624","PAX1","turquoise"
"5625","CYP11A1","brown"
"5626","ACTN3","brown"
"5627","LZTR1","blue"
"5628","KRT10","lightyellow"
"5629","NPHS1","turquoise"
"5630","CDC42SE1","green"
"5631","GHRHR","red"
"5632","PSMC5","black"
"5633","DIAPH1","blue"
"5634","RAD50","turquoise"
"5635","NXF1","greenyellow"
"5636","GNL2","grey60"
"5637","NDUFB3","turquoise"
"5638","STAU2","turquoise"
"5639","MPV17","brown"
"5640","PIGQ","magenta"
"5641","MAGEA12","blue"
"5642","SIRT5","turquoise"
"5643","TRIM28","greenyellow"
"5644","FAM3A","greenyellow"
"5645","ABCC1","turquoise"
"5646","PMF1","brown"
"5647","PI3","turquoise"
"5648","ATP6V0A1","magenta"
"5649","EIF1AX","turquoise"
"5650","RPL12","lightyellow"
"5651","PAX9","brown"
"5652","NCOA1","blue"
"5653","POMT1","green"
"5654","PPAN","brown"
"5655","CTNNA1","blue"
"5656","CTRL","blue"
"5657","GRK1","turquoise"
"5658","UBE2E1","black"
"5659","FUCA1","turquoise"
"5660","SLC25A14","brown"
"5661","CORO1C","blue"
"5662","LYPD3","turquoise"
"5663","TNIP1","brown"
"5664","CDC25B","greenyellow"
"5665","CCT3","lightcyan"
"5666","LRPAP1","turquoise"
"5667","BAD","blue"
"5668","BAI3","turquoise"
"5669","YME1L1","turquoise"
"5670","TRIM23","turquoise"
"5671","DBR1","salmon"
"5672","ZNF224","blue"
"5673","CCNK","blue"
"5674","GART","turquoise"
"5675","LPAL2","turquoise"
"5676","PRKCA","royalblue"
"5677","AKR7A2","greenyellow"
"5678","ARHGAP4","yellow"
"5679","STX6","midnightblue"
"5680","RPS19","lightyellow"
"5681","ESRRA","brown"
"5682","SIRT7","blue"
"5683","ELSPBP1","turquoise"
"5684","NXT1","blue"
"5685","STAM","turquoise"
"5686","ATP5I","brown"
"5687","TP53BP1","brown"
"5688","M6PR","yellow"
"5689","PPIE","turquoise"
"5690","MYL2","blue"
"5691","ZNF24","blue"
"5692","PSD4","blue"
"5693","AMBP","turquoise"
"5694","YTHDF2","turquoise"
"5695","HPS5","grey60"
"5696","GML","blue"
"5697","PHF20","green"
"5698","SMARCC2","magenta"
"5699","GBAS","turquoise"
"5700","SULT1A2","greenyellow"
"5701","TLE1","blue"
"5702","TNR","turquoise"
"5703","ZBTB32","turquoise"
"5704","RBKS","brown"
"5705","CTNS","blue"
"5706","PCBP1","turquoise"
"5707","PRCC","magenta"
"5708","RAI2","turquoise"
"5709","KCNK7","turquoise"
"5710","CYB5R1","turquoise"
"5711","BNIP2","blue"
"5712","TBX5","midnightblue"
"5713","AQP8","turquoise"
"5714","FAF1","brown"
"5715","ARID4B","black"
"5716","MAP2K7","turquoise"
"5717","RPS29","lightyellow"
"5718","ATP4A","blue"
"5719","HAT1","black"
"5720","CHST5","blue"
"5721","TACC3","blue"
"5722","CSNK2A2","brown"
"5723","PPP1R10","blue"
"5724","GARS","brown"
"5725","TACR2","turquoise"
"5726","SCRT1","blue"
"5727","CHD1","blue"
"5728","COPA","brown"
"5729","NPDC1","greenyellow"
"5730","NKX3-1","blue"
"5731","KLK15","blue"
"5732","PRAMEF1","turquoise"
"5733","SNAPC3","brown"
"5734","SUPT3H","turquoise"
"5735","PES1","turquoise"
"5736","ZP2","brown"
"5737","C9orf9","magenta"
"5738","PPP3CC","blue"
"5739","RDH8","turquoise"
"5740","CDC37","magenta"
"5741","AZIN1","turquoise"
"5742","KCNC4","brown"
"5743","FECH","red"
"5744","ZNF132","turquoise"
"5745","PLCG1","blue"
"5746","RPL19","lightyellow"
"5747","SLC37A4","blue"
"5748","ZNF706","turquoise"
"5749","LANCL2","turquoise"
"5750","RUVBL1","turquoise"
"5751","CXCL11","brown"
"5752","ETFDH","purple"
"5753","MSI1","blue"
"5754","MEN1","brown"
"5755","PEMT","turquoise"
"5756","PRKCE","brown"
"5757","PADI1","blue"
"5758","ARSB","yellow"
"5759","CYP4A11","brown"
"5760","DUSP3","turquoise"
"5761","CLK3","green"
"5762","RPL8","lightyellow"
"5763","DHPS","magenta"
"5764","RABIF","blue"
"5765","GTF2IRD1","blue"
"5766","RABGGTA","magenta"
"5767","ATG3","black"
"5768","NOL7","turquoise"
"5769","SLC16A2","midnightblue"
"5770","DAPK1","turquoise"
"5771","ETFB","black"
"5772","FOXN1","turquoise"
"5773","C6orf48","lightyellow"
"5774","ACO2","brown"
"5775","RAB4A","turquoise"
"5776","OAS3","brown"
"5777","NFATC4","blue"
"5778","ACTR1B","turquoise"
"5779","TDRKH","turquoise"
"5780","PRMT5","turquoise"
"5781","ACOT9","turquoise"
"5782","RYK","blue"
"5783","PPP1CC","blue"
"5784","HDGF","blue"
"5785","DGAT1","greenyellow"
"5786","BIN3","blue"
"5787","NUP214","greenyellow"
"5788","PIGT","red"
"5789","LAMC2","blue"
"5790","MEA1","turquoise"
"5791","AGPAT2","turquoise"
"5792","AP2B1","turquoise"
"5793","FAM50A","greenyellow"
"5794","WDR13","greenyellow"
"5795","DGCR2","brown"
"5796","TAF6","magenta"
"5797","SLC27A5","darkred"
"5798","GNB3","blue"
"5799","GIT2","yellow"
"5800","PDCD5","brown"
"5801","PLSCR3","green"
"5802","OR12D2","turquoise"
"5803","SLC25A10","turquoise"
"5804","ATF7","turquoise"
"5805","PSMA4","turquoise"
"5806","PRB4","turquoise"
"5807","HOXC5","turquoise"
"5808","SON","green"
"5809","DBF4","turquoise"
"5810","POP7","turquoise"
"5811","HDAC9","turquoise"
"5812","EPO","turquoise"
"5813","PSMB3","turquoise"
"5814","CLCN5","brown"
"5815","IL3","turquoise"
"5816","UBQLN2","turquoise"
"5817","SNX15","turquoise"
"5818","SRP72","blue"
"5819","FURIN","blue"
"5820","SLC10A3","darkred"
"5821","SMARCAL1","brown"
"5822","APOL3","cyan"
"5823","SEC23IP","turquoise"
"5824","KRIT1","turquoise"
"5825","RPL6","lightyellow"
"5826","ZBED1","greenyellow"
"5827","NCKAP1","turquoise"
