"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm14023",-3.27331880543808,0.858320893200083,130.441485967013,3.65642726750713e-12,3.0410203172579e-10
"Gm11368",-2.72494317925241,0.535969904771191,130.155143587199,3.75243937129609e-12,3.10918412775968e-10
"Mbnl3",1.58869033270788,0.392076258668882,129.958267059029,3.82001632731785e-12,3.15336646303182e-10
"9330175E14Rik",2.42351175530842,0.541391706808856,129.411135431076,4.01474799995315e-12,3.30179442390199e-10
"Oasl1",3.8531306522944,1.15141730866416,129.159720480816,4.1077681828843e-12,3.36578353740553e-10
"Gm13206",1.53460660528155,0.282775451539048,128.936903084804,4.19213665955792e-12,3.42223761326199e-10
"Trem1",4.44838012146951,1.27953271752345,127.995234730149,4.56972693023218e-12,3.71676723814435e-10
"Gm15133",2.44833416771072,0.759978973019751,127.409392280671,4.82288540158702e-12,3.90830379997471e-10
"4930589L23Rik",-2.05353705494091,0.350291055454604,127.046852590593,4.9870358399403e-12,4.02657641923355e-10
"Gm43121",-4.06521966782542,0.590494782292283,126.724588582408,5.13797450003567e-12,4.11470846072607e-10
"Zbp1",5.57826849286837,2.23505107234427,126.715528434033,5.14228802043215e-12,4.11470846072607e-10
"Olfr164",1.70251378390448,0.338521218621373,126.69518478606,5.15198772147141e-12,4.11470846072607e-10
"Pecr",-2.6973080235321,0.772700415636966,126.573574379411,5.21038052846241e-12,4.14637584284798e-10
"C430042M11Rik",3.20594640329983,0.876651385646794,126.071149604141,5.45924195185171e-12,4.32884622583568e-10
"Gm29107",-2.23340885144274,0.287245602573172,125.864200887326,5.56542006157895e-12,4.39727814365397e-10
"Gm2479",-1.73701834835975,0.252439217664184,125.728911392765,5.63602550629774e-12,4.43721680696886e-10
"Plxdc2",-4.87046020457466,2.08540973532155,125.649891612461,5.67770762841268e-12,4.45418176820474e-10
"Cytip",5.93794818332662,2.06681550691782,125.250786706174,5.89333259411809e-12,4.60700342684362e-10
"Nlrp12",3.88779146382191,0.697854807409841,124.926905896534,6.07475720063423e-12,4.73210751935321e-10
"Epsti1",2.54460110556272,1.61439998238605,124.564262317161,6.28501296903271e-12,4.87871375136529e-10
"Rab44",4.72704168396702,1.06171518428519,123.486815993973,6.95696665836618e-12,5.38143263577045e-10
"Bcl2a1b",-3.13908968248104,0.538212048937122,123.355787801763,7.04378498816222e-12,5.42960471404574e-10
"4632432E15Rik",2.61635900263184,0.638960251866449,123.265111506662,7.1045448667506e-12,5.45742521135846e-10
"Tmem26",1.59340319384639,0.39604614799119,122.999002225674,7.28611883278597e-12,5.56100166334304e-10
"Gm45717",2.76794175832669,0.787141993622002,122.993889731923,7.28965548239154e-12,5.56100166334304e-10
"Pde7b",3.2275021752316,0.855036547872509,122.774018304244,7.44350710634318e-12,5.65885593517629e-10
"Gm29778",-4.11286640223419,0.640459163088428,122.645536689019,7.53501570934811e-12,5.70880659376398e-10
"Ms4a4d",1.72174519532049,0.346981231954931,121.726626013123,8.2256501261004e-12,6.21078695357404e-10
"Defb40",3.744259580441,0.652177301906798,121.513224945986,8.39554097918016e-12,6.3175018055239e-10
"1700016G22Rik",-2.33448326296387,0.330229760798446,121.40606078652,8.48226834865813e-12,6.36112619245301e-10
"Gm3239",-1.55460023182618,0.168405088954627,121.178544282694,8.66959106249175e-12,6.47964064444273e-10
"Gm11634",2.69143414032728,0.806909375477828,120.974811698319,8.84109116548281e-12,6.58557103885442e-10
"Ighv1-53",3.7509115049984,0.65577094266674,120.906883262399,8.89907681077873e-12,6.60651933841805e-10
"Nlrc4",3.08548121394753,2.03293826467058,120.753791278973,9.03125805354592e-12,6.68222481333098e-10
"Fndc7",-2.3742333838793,0.52923935245168,120.695058435548,9.08252491175983e-12,6.69775662076209e-10
"Il18rap",3.40087447000826,0.761283159537035,120.621587596766,9.1470951824227e-12,6.72296301397799e-10
"4732465J04Rik",2.5909033857332,0.474055729183737,120.440358173348,9.30847949295214e-12,6.81892357028411e-10
"1700066B19Rik",-1.74240654084968,0.371511141284064,119.87870976855,9.82827922414565e-12,7.17594129623017e-10
"Gm16194",2.97015777795501,0.610991096872981,119.489233752878,1.02069279625228e-11,7.42789037220041e-10
"Haao",2.88042555601242,1.80052274667384,119.344098839823,1.03519953056631e-11,7.50876039826835e-10
"Stx11",6.15196222361649,2.14775384554763,119.245771127112,1.04515300978774e-11,7.55448729087104e-10
"Ifi209",4.6128358837656,2.46516237174978,119.214565737276,1.0483332270928e-11,7.55448729087104e-10
"4930537H20Rik",-1.99013181507438,0.28923081926242,118.464701233756,1.12795344221984e-11,8.10185519552903e-10
"Plcb1",3.5218515148619,0.814829486421741,118.391033362064,1.13611757520408e-11,8.13408709263425e-10
"Gm44141",2.17342834265346,0.36223805710891,118.18735482758,1.15902083930667e-11,8.27129613805852e-10
"Fhad1",-1.75150807667783,0.324464800374186,118.123442235238,1.16630914906153e-11,8.29654575713444e-10
"Clec1b",4.34411762654803,1.93473066318737,117.727332333021,1.21258793033872e-11,8.59810345605239e-10
"Gm32401",1.64292408154866,0.520542289556035,117.636377426192,1.22348949735234e-11,8.64768630988043e-10
"Gm826",-2.65581228294514,0.448965217598483,116.425266398516,1.37908699619827e-11,9.71641452767333e-10
"Sgms2",3.34462019119146,0.900766953482527,116.373258754058,1.38622616421641e-11,9.73570839078084e-10
"Tbc1d2",2.43882492091152,0.778960985431675,116.225276141663,1.40675720182469e-11,9.84863594176193e-10
"Met",2.20205110459607,0.541939145642569,115.962228382211,1.44406000861603e-11,1.00778989181743e-09
"AC087902.3",2.54014756629619,0.726770710270413,115.344860851606,1.53583116883406e-11,1.06846518704767e-09
"Olfr648",1.7177906452199,0.776259332535427,115.285948821702,1.54490908090497e-11,1.07141139802071e-09
"AC139347.1",1.98864828543661,0.597101543874607,115.218669593328,1.55534660269924e-11,1.07527915285986e-09
"5830416I19Rik",2.61041971058576,0.544596569825686,115.065093948895,1.57945572326393e-11,1.0885451391205e-09
"Dock5",3.69419947794843,1.04864437529588,114.645837533098,1.64733211091538e-11,1.13179901521059e-09
"Tnfrsf23",-1.95012859174157,0.620188416659254,114.575463828576,1.65902819326416e-11,1.13630590463105e-09
"Dhrs9",3.86751498747611,0.78850647333313,114.333401205316,1.69994229118867e-11,1.16073528728293e-09
"Ly6g6c",3.95627410511285,0.992201745101873,114.215099438087,1.72032960872257e-11,1.17104159796214e-09
"Nkg7",7.33195720017394,1.62928830385979,113.935947283617,1.76948127872017e-11,1.20080473402228e-09
"Gm3336",-2.6707261133916,0.415886715717799,113.76931054753,1.79953644561331e-11,1.217466201416e-09
"AC163291.1",-2.47446601575668,0.319924456723934,112.972723999321,1.95095601927285e-11,1.31588414677967e-09
"Arhgap22",-3.55638219925231,0.7397635293482,112.872236106606,1.97100523463572e-11,1.3253662251017e-09
"Igkv8-24",4.22124426112368,0.732231462119953,112.774885396599,1.99063892552146e-11,1.33451227119125e-09
"AC165106.3",2.1615358862556,0.905140126490393,112.702409019393,2.00539183793324e-11,1.3403408951842e-09
"Antxr2",2.8572299067906,1.06888170816202,112.568126572979,2.03303579956716e-11,1.35472442752483e-09
"Ldlrad3",4.44775173425509,1.65699590383686,112.361102435396,2.0764567252512e-11,1.37950306704902e-09
"Ighv6-6",3.64336101772134,0.617961850293274,112.083117262554,2.13632859575631e-11,1.41502986598553e-09
"Gm17056",-4.10029773975916,0.893476512539979,111.871130587543,2.18322673750204e-11,1.44151686496257e-09
"Gm6634",1.62473757794437,0.331851617066331,111.843817413003,2.18934894285324e-11,1.44151686496257e-09
"Gm20056",3.77196794159109,3.95337913797449,110.951236468603,2.39988291716115e-11,1.57544836131621e-09
"Gm40153",1.63216699676679,0.399271286342958,110.725246431383,2.45655672582781e-11,1.60788178832807e-09
"Trbc1",4.6279635292883,1.14216103027275,110.60043600665,2.4884692067478e-11,1.62396472745963e-09
"Gm26714",-1.62695697657443,0.336863932986701,110.511868705903,2.51138374437525e-11,1.63409831108276e-09
"Ifit1",3.2794566138943,1.40867102045514,110.353072586082,2.55303552080035e-11,1.65632858729226e-09
"A830008E24Rik",-3.06407873528767,0.617218433368347,110.118550036021,2.61590792246252e-11,1.69215587627597e-09
"Gchfr",4.16689674000054,1.18061355794449,109.876232965006,2.68261397613279e-11,1.73024690944565e-09
"AC160562.1",-4.03646230091033,0.754345833556039,109.547236589542,2.77611037994381e-11,1.78534563765979e-09
"Igkv17-121",3.40489063212527,0.589970138717206,109.461912601628,2.80092367201617e-11,1.7960821564062e-09
"Sema4c",-4.97305660197705,3.77874197712175,109.380540625665,2.82480888544944e-11,1.8061632073063e-09
"Ighv8-12",3.88667084991978,0.734446312140112,108.838083976088,2.98971398261975e-11,1.90609344200279e-09
"Gata1",2.51558933390588,0.461437509306713,108.438975633214,3.11760869442662e-11,1.98192118237931e-09
"Acap1",4.7998618660507,1.24805381204595,108.149094514552,3.21416693681257e-11,2.03745029063336e-09
"Gm26597",-2.13138963472103,0.434071350731302,107.885778393058,3.30465348526292e-11,2.08882425869919e-09
"Gm9574",1.76861479873997,0.361727511577224,107.842157805426,3.31990476963061e-11,2.092485846682e-09
"5033421B08Rik",-1.83868643021703,0.283273980967045,107.489831062754,3.44588732464042e-11,2.16572060463125e-09
"Spn",6.53083964610816,2.26223713856471,107.277998299875,3.52408829180689e-11,2.20859505041484e-09
"Maged1",-6.5534345056323,6.63185259571143,106.556530073922,3.80500046561545e-11,2.37791031923194e-09
"Gm26787",-1.90338758910961,0.605943158837301,106.406511833599,3.86636774486457e-11,2.40945503153912e-09
"Igkv8-21",4.34168045730668,0.733943418284406,106.359083533691,3.88598871966222e-11,2.41488001250245e-09
"5830428M24Rik",3.30366710629022,0.710446658842151,106.171450909456,3.96466291125193e-11,2.45686940015761e-09
"3830403N18Rik",-2.63369227639061,0.694976879526157,106.043064243217,4.01947655823412e-11,2.48387932675457e-09
"Gm7240",-1.354365439638,0.40880014680029,106.009163604065,4.03408511915834e-11,2.48596281590919e-09
"Gm35865",1.65257621055507,0.275429368425845,105.90161668134,4.08080682909821e-11,2.50361926179427e-09
"Vill",3.83964230420079,1.37824910993817,105.89118206523,4.08537067083006e-11,2.50361926179427e-09
"Rnase6",2.67810322441188,2.80185216648229,105.861245487367,4.09849452776159e-11,2.50472360325054e-09
"Gm32184",1.74824207839065,0.489209489363192,105.715364150897,4.16309608451022e-11,2.53719489470027e-09
"Gm5723",-2.43288403902943,0.352268547856047,105.649422036347,4.19265449881715e-11,2.54818943619043e-09
"Atrnl1",3.13505642942464,0.986174431788909,105.490092726478,4.26500447533525e-11,2.58506010980388e-09
"Gm9280",1.7781240280897,0.361075236182354,104.53965053429,4.72530931553186e-11,2.85622999965878e-09
"Il6",-4.08081200244752,0.971319721016781,104.256522853787,4.87249837258827e-11,2.93717388274578e-09
"Ikzf3",2.13529411716761,0.459504026324334,104.085541240367,4.96375664979032e-11,2.98405403161172e-09
"Gm20696",1.38997609174462,0.31849319852333,103.983905798051,5.01886814041306e-11,3.00900866857339e-09
"Trim30b",3.90346046506983,1.72575812246407,103.592639664176,5.2372227244558e-11,3.1314345495442e-09
"Atraid",-2.60794786990655,6.40290350773373,103.325563056016,5.39209643356172e-11,3.21534634500501e-09
"Gm8463",-4.0979411172784,0.525367351077479,103.037331448983,5.56475296404403e-11,3.30938252213833e-09
"Igkv6-17",4.32227175992454,0.824454766980101,102.99383504922,5.59131788126021e-11,3.31626609885039e-09
"BC049715",-1.7603901030206,0.573305850799157,102.906984363585,5.64476783296916e-11,3.33098613662742e-09
"Igkv14-100",4.30955222708776,0.728828526893008,102.90458918175,5.64624961006773e-11,3.33098613662742e-09
"Gp1ba",5.11299362458323,2.6611682563144,102.46998265857,5.92213507383822e-11,3.4844519744288e-09
"Ifi204",4.00523523653465,2.35820606428742,102.341971569197,6.00612002314607e-11,3.52449319024033e-09
"Bmx",2.65944079508171,0.729255766747795,102.311478550021,6.02631314252117e-11,3.526987451111e-09
"Hspd1-ps4",4.14926460966691,0.88241590315562,101.826205921357,6.35764110462817e-11,3.71108427856699e-09
"Slfn3",2.27965813100583,0.652684175905966,101.722992605853,6.43059495191232e-11,3.74009326595765e-09
"Gm10138",-3.42428765998215,1.45636506223229,101.708163924362,6.44114963761634e-11,3.74009326595765e-09
"Cerkl",1.51152088897396,0.37094492581333,101.421377411157,6.64896616575954e-11,3.8506565048455e-09
"AC140209.1",1.66941275872391,0.310655742706683,101.393053949505,6.66987639423952e-11,3.85268082166477e-09
"Gm45472",-2.95548457381251,0.758895683541968,100.987432724647,6.97717938448642e-11,4.01969113341128e-09
"Gm44215",1.29594763255307,1.4821658818164,100.575933579113,7.30447277242892e-11,4.19732080894662e-09
"Dna2",4.64392304826929,1.9300276017892,100.464556495992,7.39585708818029e-11,4.23882244460654e-09
"Ighv1-9",3.45433988085339,0.575723313475564,100.258123047888,7.56848618016549e-11,4.32655348226876e-09
"Klri2",2.54686154901492,0.478856714577553,100.100764713054,7.70297145674108e-11,4.39208344168771e-09
"Rpl23a-ps4",2.43647233930221,0.406078723217036,100.000156880802,7.79029396480219e-11,4.43045432862002e-09
"Dcst2",2.67220887409187,0.86525960851069,99.5503469341976,8.19386891631496e-11,4.64690189961919e-09
"Scoc",-5.48820367364197,3.39841129068332,99.5297306000316,8.21289446617142e-11,4.64690189961919e-09
"Mlph",-5.41726640418111,1.18458636028397,99.3849340060344,8.34785774980996e-11,4.71121573977158e-09
"Gm10388",3.87294548905123,1.17907780566158,99.2706251577536,8.45608000433338e-11,4.7601490568923e-09
"Gm45899",1.7439747999237,1.3287436634281,99.0868652596443,8.63321457988203e-11,4.84752807489163e-09
"Tmem106c",-3.09709676508705,5.00178205044642,99.0083633806312,8.71009298237339e-11,4.87831359617839e-09
"Anxa1",8.57271385202183,3.15696277577609,98.6544879959625,9.06586005065108e-11,5.06474802779177e-09
"Snx31",-1.8013572116419,0.414904973283339,98.5694880901706,9.15361034361805e-11,5.10088971364892e-09
"Igkv10-96",4.71363676199685,0.92068516880806,98.5352594944054,9.18920282194591e-11,5.10785763894245e-09
"Gm1968",1.79211304528672,0.301484044838981,98.3179527115563,9.41865194433814e-11,5.22227661565395e-09
"Irak3",2.57705614189488,1.15581893055384,98.2063954011714,9.53881768884745e-11,5.2756815932593e-09
"Gm20559",4.90004583930415,2.07175417132942,97.9204544163385,9.85437985554728e-11,5.43661958963273e-09
"Igkv1-117",4.35047883965823,0.830274279398289,97.5597504927965,1.02684750559848e-10,5.65098193192912e-09
"Dnajb1",-3.64543179061065,7.3110844510375,97.4252831140367,1.04275782927551e-10,5.71909526165372e-09
"Gm20538",1.48274005648418,0.417758533240446,97.4115733574476,1.0443947410876e-10,5.71909526165372e-09
"Ermap",-4.40999252299507,1.00718688544139,97.1540820319198,1.0756549623311e-10,5.87573203250642e-09
"Olfr458",1.64049343997843,0.300204194496623,97.1072683754606,1.08144509110175e-10,5.88087224194738e-09
"Gm36198",-2.11690433910798,0.267378778120875,97.1035011215661,1.08191249038222e-10,5.88087224194738e-09
"2610042L04Rik",-2.06316371081705,0.333474437776499,97.0061684997131,1.09406370634854e-10,5.93234592537959e-09
"Cfap45",-1.81767274707067,0.776681640793326,96.6008953189522,1.14625170566137e-10,6.20012872477909e-09
"Gm36551",3.26017755667171,0.553657007612917,96.5739511925244,1.14981456186293e-10,6.20423111026675e-09
"Il1rl2",-3.6356577205063,0.910739512525605,96.2868102482744,1.18852836546213e-10,6.39752141827707e-09
"Gm47632",2.11239373704013,0.880923982957188,96.1149111197844,1.2123703931039e-10,6.51001704044604e-09
"Ighv1-64",4.52697053013113,0.808661417609271,95.8627512749239,1.24827513683191e-10,6.6865837414364e-09
"Ap1s3",1.60254220184584,0.508386368901313,95.712595898943,1.270194845845e-10,6.78756535619055e-09
"Gm37542",-1.66972753518162,0.266472983927251,95.4583729887851,1.30825098124781e-10,6.95293155061871e-09
"A430078I02Rik",-1.75950389992762,0.477719902105153,95.4498064231006,1.3095544269608e-10,6.95293155061871e-09
"Gm18577",2.59499681091498,0.608863962407224,95.4431427612459,1.31056929738643e-10,6.95293155061871e-09
"Cysltr1",-2.71117079364475,2.09160676916914,95.4062517286377,1.31620302252438e-10,6.96611470509735e-09
"2010016I18Rik",2.45868368484234,0.412155859556289,95.2793058723451,1.3357881483586e-10,7.05289766256263e-09
"Plk3",-4.29747977955032,4.79633463954947,95.1408126493451,1.35751108412491e-10,7.15052802716554e-09
"Klrc1",2.16064639348495,0.378022234592359,94.9472809195318,1.38850249305961e-10,7.29639920521562e-09
"Gm26542",-1.76487669996176,0.654115356638951,94.4955517206729,1.4638260930412e-10,7.67398688539111e-09
"Igkv12-38",2.41945929682706,0.403243216137844,94.4072631999826,1.47905225708005e-10,7.73547827030303e-09
"Gsr",5.04793431385574,3.62656829994121,94.2722772661262,1.50266042471635e-10,7.84041428679243e-09
"AC158779.1",2.14267307957014,0.860529117588638,94.1881028316506,1.51758590289592e-10,7.89965951288622e-09
"1700011L22Rik",-1.91564146845308,0.444875576291704,94.1656465964987,1.52159450847653e-10,7.90193317160239e-09
"Ctsl",-5.63001699934454,7.61364150748746,93.695502895118,1.60817418614772e-10,8.33199941923793e-09
"Retnlg",8.72909703633679,4.16045476611208,93.4368885888065,1.65803464467222e-10,8.5702571131036e-09
"Gm9796",-3.82577714325707,2.02518839156721,93.224964331899,1.70012677252468e-10,8.76734372693788e-09
"9830107B12Rik",2.85536356015293,0.52079987816837,93.1725448793788,1.71071372276406e-10,8.80142318342076e-09
"Csmd3",-2.78918505802613,0.609223058231383,93.0483939554472,1.73607047295028e-10,8.91115709352181e-09
"Gapt",5.79701497249782,1.98936457217034,93.0208157966254,1.74175749093561e-10,8.9196530027705e-09
"Gm39321",3.72925049620903,0.964220709823636,92.8765105730541,1.77184223541288e-10,9.05276345820767e-09
"Gm42785",2.24854652506014,1.17394944635086,92.6826510686626,1.81313647710392e-10,9.24240052602994e-09
"Gm11725",-1.96115928046125,0.362625302648,92.5460130821089,1.84286011612691e-10,9.3723205400174e-09
"Igkv1-135",4.2225027963525,0.797393276690867,92.5050005754839,1.85188323118921e-10,9.39660842284379e-09
"Gm48498",2.05578720513969,1.3769318014828,92.3355164241589,1.88967578169113e-10,9.56642959230044e-09
