"","newoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm12180",0,0.171347125652266,0,1,1
"Gm12203",2.09812430212579e-17,0.102048918909717,4.82636320079612e-33,1,1
"Gm12209",0,0.129068234923815,0,1,1
"Gm12385",0,0.108265404994065,0,1,1
"Gm12388",0,0.112047988830438,0,1,1
"Gm12393",0,0.083984559555128,0,1,1
"Gm12434",0,0.151878890936616,0,1,1
"Gm12467",-1.07668819465163e-18,0.130593463981527,8.36665417067584e-36,1,1
"Gm12469",0,0.212077813421417,0,1,1
"Gm12490",-4.19624860425158e-17,0.339800746220767,5.46597859016744e-33,1,1
"Gm12515",-4.19624860425158e-17,0.205448047432811,9.79264609045407e-33,1,1
"Gm12573",-4.19624860425158e-17,0.152659667795978,9.8501474650812e-33,1,1
"Gm12634",4.19624860425158e-17,0.335612088341547,7.1693237746069e-33,1,1
"Gm12650",-2.09812430212579e-17,0.143843081533629,2.67635897172829e-33,1,1
"Gm12732",0,0.289241111039326,0,1,1
"Gm12733",2.09812430212579e-17,0.0870903660690903,6.11651473668517e-33,1,1
"Gm12742",2.09812430212579e-17,0.155522250051795,5.2313199397722e-33,1,1
"Gm12817",0,0.10207732782369,0,1,1
"Gm12825",1.04906215106289e-17,0.0744606533207533,1.88910254018879e-33,1,1
"Gm12851",-1.04906215106289e-17,0.13729657527448,6.4092014422208e-34,1,1
"Gm12884",-4.19624860425158e-17,0.231879030608533,6.24638594644584e-33,1,1
"Gm12885",0,0.142328024361359,0,1,1
"Gm12911",0,0.195018166638978,0,1,1
"Gm12997",0,0.0968975579273497,0,1,1
"Gm13006",0,0.466253550751352,0,1,1
"Gm13010",0,0.102056307300488,0,1,1
"Gm13085",0,0.121403585535269,0,1,1
"Gm13120",-2.09812430212579e-17,0.151420551768441,4.23853035903728e-33,1,1
"Gm13195",-4.19624860425158e-17,0.163935198276525,8.67635474223943e-33,1,1
"Gm13236",0,0.163240016237454,0,1,1
"Gm13323",0,0.323981650702776,0,1,1
"Gm13366",-4.19624860425158e-17,0.17123056176435,1.03928576905553e-32,1,1
"Gm13367",0,0.130723116424721,0,1,1
"Gm13411",-4.19624860425158e-17,0.229769763584067,5.96411849208289e-33,1,1
"Gm13455",0,0.162763622510218,0,1,1
"Gm13466",2.09812430212579e-17,0.156281209418486,2.35180960252782e-33,1,1
"Gm13592",2.09812430212579e-17,0.170426015436042,4.16668753896058e-33,1,1
"Gm13633",4.19624860425158e-17,0.253771564464505,6.17543978041622e-33,1,1
"Gm13692",0,0.376436764535587,0,1,1
"Gm13722",0,0.907899341848552,0,1,1
"Gm13877",0,0.128794227545448,0,1,1
"Gm13916",0,0.173249362764022,0,1,1
"Gm13943",2.09812430212579e-17,0.228965450956138,4.84868455234334e-33,1,1
"Gm13975",2.09812430212579e-17,0.090792600670621,5.75680651312969e-33,1,1
"Gm14155",0,0.23563791480068,0,1,1
"Gm14182",0,0.175006099226773,0,1,1
"Gm14201",-4.19624860425158e-17,0.193345984938249,9.70638290101197e-33,1,1
"Gm14229",0,0.107862745968723,0,1,1
"Gm14299",0,0.195773951084331,0,1,1
"Gm14343",-2.09812430212579e-17,0.15618374867705,9.15526945199777e-33,1,1
"Gm14390",0,0.168638430478293,0,1,1
"Gm14395",0,0.145176864967564,0,1,1
"Gm14558",0,0.135276715781643,0,1,1
"Gm14592",-4.19624860425158e-17,0.188516492910062,1.06146233683879e-32,1,1
"Gm14603",4.19624860425158e-17,0.149862753665312,9.99671110008794e-33,1,1
"Gm14606",-4.19624860425158e-17,0.240184502823278,8.75177583689155e-33,1,1
"Gm14613",-1.04906215106289e-17,0.082908443287869,1.43597576983626e-33,1,1
"Gm14615",0,0.162844714393414,0,1,1
"Gm14626",0,0.138038772252036,0,1,1
"Gm14631",-4.19624860425158e-17,0.203266899737745,9.67954260501956e-33,1,1
"Gm14645",4.19624860425158e-17,0.151073883790138,9.76363064507729e-33,1,1
"Gm14660",0,0.182148786013103,0,1,1
"Gm14665",2.09812430212579e-17,0.16061109340466,3.73588259300069e-33,1,1
"Gm14677",0,0.296426390063951,0,1,1
"Gm14688",0,0.723159778961248,0,1,1
"Gm14718",0,0.217777184029947,0,1,1
"Gm14736",4.19624860425158e-17,0.217841445775626,8.80627380446646e-33,1,1
"Gm14793",-2.09812430212579e-17,0.464731782683895,6.29813946554861e-34,1,1
"Gm14806",1.04906215106289e-17,0.301733809234891,1.06960594063803e-33,1,1
"Gm14841",0,0.109615935548293,0,1,1
"Gm14854",0,0.104102828115896,0,1,1
"Gm14856",0,0.102911821244923,0,1,1
"Gm14867",0,0.335079597436083,0,1,1
"Gm14887",0,0.190385306588198,0,1,1
"Gm14909",0,0.186011636557172,0,1,1
"Gm14910",2.09812430212579e-17,0.122221416378074,5.06930294499809e-33,1,1
"Gm14911",-4.19624860425158e-17,0.279034017151386,7.20028648627137e-33,1,1
"Gm14925",-5.73855656495565e-17,0.474978073176654,8.62678146016012e-33,1,1
"Gm14938",-2.09812430212579e-17,0.229448165232169,2.06474227023052e-33,1,1
"Gm14943",-1.04906215106289e-17,0.116947660329107,1.40220390300538e-33,1,1
"Gm14947",0,0.24044543335861,0,1,1
"Gm14981",0,0.150429601452536,0,1,1
"Gm14983",-4.19624860425158e-17,0.143470921288159,1.09865271928072e-32,1,1
"Gm14985",-1.04906215106289e-17,0.0848311972829743,1.5883063065794e-33,1,1
"Gm14987",0,0.168204416244121,0,1,1
"Gm15026",0,0.226415219267413,0,1,1
"Gm15058",0,0.261596640764018,0,1,1
"Gm15136",-4.19624860425158e-17,0.19016986676957,1.06038860885409e-32,1,1
"Gm15209",0,0.199325515800994,0,1,1
"Gm15213",-4.19624860425158e-17,0.315117465485385,6.45731470618014e-33,1,1
"Gm15276",4.19624860425158e-17,0.296249489113705,3.9905132687335e-33,1,1
"Gm15766",0,0.249532315533616,0,1,1
"Gm15926",-2.09812430212579e-17,0.182077602423348,2.18631258199055e-33,1,1
"Gm16195",-2.09812430212579e-17,0.120053952923399,7.52387636380189e-33,1,1
"Gm16328",-4.19624860425158e-17,0.184544069959694,6.98849375096266e-33,1,1
"Gm16348",0,0.28318671587558,0,1,1
"Gm16411",2.09812430212579e-17,0.105515941636097,5.9222390875789e-33,1,1
"Gm16423",-2.09812430212579e-17,0.074738511018669,7.54539486837034e-33,1,1
"Gm16428",2.09812430212579e-17,0.175115801890874,7.84723955894124e-33,1,1
"Gm16513",-2.09812430212579e-17,0.137755072290097,8.12730068153723e-33,1,1
"Gm16968",-8.39249720850315e-17,0.380617152128738,7.00603804546678e-33,1,1
"Gm17154",1.04906215106289e-17,0.0760546968195887,1.82446567450998e-33,1,1
"Gm17689",4.19624860425158e-17,0.22659530702115,7.26803285897833e-33,1,1
"Gm17806",-2.09812430212579e-17,0.107967993697873,3.91696200794597e-33,1,1
"Gm17870",0,0.271175316325215,0,1,1
"Gm17889",0,0.217739735692669,0,1,1
"Gm17911",1.04906215106289e-17,0.078798209452578,1.75862324961093e-33,1,1
"Gm17915",-4.19624860425158e-17,0.206650965124388,8.94355154345953e-33,1,1
"Gm17940",-2.09812430212579e-17,0.106464020689404,4.26385798365348e-33,1,1
"Gm18054",-2.09812430212579e-17,0.0828046991848983,6.57225936237092e-33,1,1
"Gm18060",0,0.082941153268852,0,1,1
"Gm18117",-2.09812430212579e-17,0.208625628774091,2.56765938936715e-33,1,1
"Gm18215",-1.04906215106289e-17,0.0839799875032317,1.6110164334098e-33,1,1
"Gm18320",4.19624860425158e-17,0.208824484532669,8.30173029815657e-33,1,1
"Gm18349",2.09812430212579e-17,0.116813808899293,4.84541974721165e-33,1,1
"Gm18360",0,0.243990656736692,0,1,1
"Gm18393",2.09812430212579e-17,0.098289317869097,8.66772721077528e-33,1,1
"Gm18415",0,0.099532629910447,0,1,1
"Gm18523",-2.09812430212579e-17,0.13775472649526,3.94423126338212e-33,1,1
"Gm18552",5.73855656495565e-17,0.409935996715919,1.03223443598079e-32,1,1
"Gm18587",0,0.08191424839415,0,1,1
"Gm18624",-4.19624860425158e-17,0.197035844710049,9.94514529850915e-33,1,1
"Gm18660",0,0.0863155067628943,0,1,1
"Gm18701",-1.04906215106289e-17,0.114198248866245,1.33374893673419e-33,1,1
"Gm18719",-2.09812430212579e-17,0.197945524269446,2.81522455921876e-33,1,1
"Gm18727",3.14718645318868e-17,0.124994345192606,6.69997694862675e-33,1,1
"Gm18752",-2.09812430212579e-17,0.139784799603928,4.68620530813655e-33,1,1
"Gm18759",2.09812430212579e-17,0.101238885267664,6.29301266186573e-33,1,1
"Gm18766",0,0.196135018855269,0,1,1
"Gm18780",0,0.201679600932163,0,1,1
"Gm18783",0,0.229585525056783,0,1,1
"Gm18805",-2.09812430212579e-17,0.16529166705809,2.6304513065975e-33,1,1
"Gm18838",2.09812430212579e-17,0.104007475611496,4.36420378229915e-33,1,1
"Gm18881",0,0.213930150962229,0,1,1
"Gm18924",-2.09812430212579e-17,0.167343290551656,3.48898856696147e-33,1,1
"Gm18972",0,0.442437725300083,0,1,1
"Gm19002",-2.09812430212579e-17,0.169660104373757,3.17106341870393e-33,1,1
"Gm19033",0,0.182084088060127,0,1,1
"Gm19060",0,0.128407790253282,0,1,1
"Gm19113",2.09812430212579e-17,0.0962671471799048,6.14306140691474e-33,1,1
"Gm19123",0,0.148688977713578,0,1,1
"Gm19136",-2.09812430212579e-17,0.117948007637573,3.82496919685497e-33,1,1
"Gm19201",1.04906215106289e-17,0.0854089504833553,1.5731271589878e-33,1,1
"Gm19237",0,0.201780266453942,0,1,1
"Gm19272",0,0.190071319349206,0,1,1
"Gm19309",4.19624860425158e-17,0.241253146421498,6.75908971745255e-33,1,1
"Gm19611",2.09812430212579e-17,0.131621255488335,4.0980500640451e-33,1,1
"Gm19900",1.04906215106289e-17,0.0858071172306653,1.55755320232457e-33,1,1
"Gm19901",0,0.179847688950491,0,1,1
"Gm19908",-4.19624860425158e-17,0.173510403169251,7.19685965236123e-33,1,1
"Gm20102",0,0.224370267601378,0,1,1
"Gm2040",0,0.267791186767285,0,1,1
"Gm20506",0,1.33184193128307,0,1,1
"Gm20553",-4.19624860425158e-17,0.290229264191623,7.8171488801642e-33,1,1
"Gm20945",0,0.123038825049891,0,1,1
"Gm21936",0,0.152078612708054,0,1,1
"Gm21962",2.09812430212579e-17,0.0900102906177201,7.57490174523118e-33,1,1
"Gm21990",4.19624860425158e-17,0.30067487668624,4.77748360432559e-33,1,1
"Gm22034",0,0.196908124200107,0,1,1
"Gm22055",-4.19624860425158e-17,0.184002988145251,6.52019774106863e-33,1,1
"Gm2221",0,0.233386983222649,0,1,1
"Gm22229",4.19624860425158e-17,0.187991346018524,6.19406331130725e-33,1,1
"Gm22251",-4.19624860425158e-17,0.188741427204859,6.15110403039494e-33,1,1
"Gm22267",-4.19624860425158e-17,0.312054171715862,4.51599334487661e-33,1,1
"Gm22337",4.19624860425158e-17,0.215798308337745,5.22765851772482e-33,1,1
"Gm22365",0,0.187432894674818,0,1,1
"Gm22423",-8.39249720850315e-17,0.596481285155358,9.76379033952989e-33,1,1
"Gm22460",0,0.497106310546201,0,1,1
"Gm22492",0,0.149783667874794,0,1,1
"Gm22494",0,0.174487919388365,0,1,1
"Gm22621",-4.19624860425158e-17,0.303642981309243,2.68114342307177e-33,1,1
"Gm22782",4.19624860425158e-17,0.215798308337745,5.22765851772482e-33,1,1
"Gm22818",-4.19624860425158e-17,0.194960212239592,5.74547197502202e-33,1,1
"Gm22830",0,0.171975196682973,0,1,1
"Gm22993",0,0.816744946237708,0,1,1
"Gm23189",0,0.239576077099569,0,1,1
"Gm23229",0,0.344354220162411,0,1,1
"Gm23240",0,0.407407333222755,0,1,1
"Gm23311",-4.19624860425158e-17,0.224273236943091,4.86150381877989e-33,1,1
"Gm23340",4.19624860425158e-17,0.207488457227548,5.60891238578763e-33,1,1
"Gm23345",0,0.206165341264786,0,1,1
"Gm2343",0,0.145386637055679,0,1,1
"Gm23454",-2.09812430212579e-17,0.173792411470367,1.84466125935446e-33,1,1
"Gm23481",6.29437290637736e-17,0.24361970363687,7.99958286447849e-33,1,1
"Gm23501",0,0.148135452292384,0,1,1
"Gm23529",-4.19624860425158e-17,0.217096009540051,5.16766518827555e-33,1,1
"Gm23740",4.19624860425158e-17,0.27137456697212,3.3120270055613e-33,1,1
"Gm23827",4.19624860425158e-17,0.196955901538721,6.16325301316832e-33,1,1
"Gm23909",0,0.248387331743562,0,1,1
"Gm23916",4.19624860425158e-17,0.343051395897046,8.55881464236607e-33,1,1
"Gm24000",0,1.05384396095123,0,1,1
"Gm24175",-8.39249720850315e-17,0.680417218184196,1.00461467026092e-32,1,1
"Gm24225",0,0.520095746425629,0,1,1
"Gm24240",4.19624860425158e-17,0.245724319038052,4.03260888975836e-33,1,1
"Gm24267",4.19624860425158e-17,0.301342300277855,2.7630223783204e-33,1,1
"Gm24323",-8.39249720850315e-17,0.647732483610804,7.04252025286946e-33,1,1
"Gm24359",0,0.34612951262569,0,1,1
"Gm24628",0,0.249430215852654,0,1,1
"Gm24669",-4.19624860425158e-17,0.316337811740798,4.11341574481784e-33,1,1
"Gm2467",-1.04906215106289e-17,0.0714421192897753,1.99856638189707e-33,1,1
"Gm24754",-4.19624860425158e-17,0.238778931384357,4.31879298211187e-33,1,1
"Gm24801",-4.19624860425158e-17,0.185520021864922,6.42686534749751e-33,1,1
"Gm24841",0,0.141776698788514,0,1,1
"Gm24850",4.19624860425158e-17,0.229452357035216,4.65772098818663e-33,1,1
"Gm24884",-4.19624860425158e-17,0.257679583003944,3.68913845774365e-33,1,1
"Gm24913",-4.19624860425158e-17,0.284078108930143,2.96193662938669e-33,1,1
"Gm24946",0,0.192084637720533,0,1,1
"Gm24960",4.19624860425158e-17,0.185876806424814,6.80230293829152e-33,1,1
"Gm25012",-4.19624860425158e-17,0.197364329258983,6.17655941554765e-33,1,1
"Gm25080",-6.29437290637736e-17,0.229311104028347,9.06310878669939e-33,1,1
"Gm25102",4.19624860425158e-17,0.292203066653671,2.93212938465194e-33,1,1
"Gm25243",-4.19624860425158e-17,0.2005441614923,5.9300779854276e-33,1,1
"Gm25514",4.19624860425158e-17,0.253085189994701,3.81585368696513e-33,1,1
"Gm25543",-4.19624860425158e-17,0.173996133699904,7.50389441079683e-33,1,1
"Gm25586",-4.19624860425158e-17,0.23525564503589,4.43507770338237e-33,1,1
"Gm25594",0,0.257641335371706,0,1,1
"Gm25655",-2.09812430212579e-17,0.111578303110754,3.75061527830012e-33,1,1
"Gm25657",0,0.713819925386742,0,1,1
"Gm25687",-2.09812430212579e-17,0.19813135097327,1.31590040641641e-33,1,1
"Gm26005",0,0.246641809950003,0,1,1
"Gm26275",-2.09812430212579e-17,0.161857683536047,2.21937502017625e-33,1,1
"Gm26306",-8.39249720850315e-17,0.525433775814881,1.04895841165293e-32,1,1
"Gm26438",-4.19624860425158e-17,0.220051942409319,4.28184824681455e-33,1,1
"Gm2666",4.19624860425158e-17,0.298309287064559,9.41710653351043e-33,1,1
"Gm26942",2.09812430212579e-17,0.105837289395637,4.40485185471248e-33,1,1
"Gm270",-4.19624860425158e-17,0.17194460905079,7.64146847633313e-33,1,1
"Gm27023",0,0.194786325419694,0,1,1
"Gm27025",1.04906215106289e-17,0.078250420391039,1.59156731568531e-33,1,1
"Gm27037",2.09812430212579e-17,0.120704568400903,3.12639344614637e-33,1,1
"Gm27159",2.09812430212579e-17,0.103452278437942,4.72735954616491e-33,1,1
"Gm27192",-4.19624860425158e-17,0.25185563556615,1.07773088694185e-32,1,1
"Gm27254",-4.19624860425158e-17,0.278936015363619,6.85798230209346e-33,1,1
"Gm27460",-2.09812430212579e-17,0.226935095203088,1.01094172020515e-33,1,1
"Gm27477",0,0.7728796917244,0,1,1
"Gm27592",0,0.417045869668492,0,1,1
"Gm27926",0,0.905621385014784,0,1,1
"Gm27974",-4.19624860425158e-17,0.235697291429921,4.42563936095392e-33,1,1
"Gm28017",0,0.709372886246634,0,1,1
"Gm28167",0,0.108984125382629,0,1,1
"Gm28268",0,0.145354383600788,0,1,1
"Gm28388",0,0.191709281260966,0,1,1
"Gm28450",0,0.100403394021799,0,1,1
"Gm28615",-4.19624860425158e-17,0.260319118886419,7.82758615540889e-33,1,1
"Gm28634",-1.04906215106289e-17,0.0862200573392953,1.79719896925441e-33,1,1
"Gm28645",0,0.225599072602679,0,1,1
"Gm2875",2.09812430212579e-17,0.163997769880945,2.07676194655212e-33,1,1
"Gm28785",0,0.10380057279523,0,1,1
"Gm28801",4.19624860425158e-17,0.21038218609698,5.48402899859074e-33,1,1
"Gm28923",-4.19624860425158e-17,0.143702103785354,1.09556892172776e-32,1,1
"Gm28927",-1.54230796070408e-17,0.197100793718442,8.3569030714974e-34,1,1
"Gm29104",2.09812430212579e-17,0.117125987376498,3.54955571893816e-33,1,1
"Gm29129",0,0.277963429381609,0,1,1
"Gm29139",0,0.15745652141908,0,1,1
"Gm29509",4.19624860425158e-17,0.25121533672756,7.91411605722084e-33,1,1
"Gm29599",0,0.208872967695619,0,1,1
"Gm2961",2.09812430212579e-17,0.673695424830645,9.5672092789389e-34,1,1
"Gm29739",4.19624860425158e-17,0.197839095166333,5.93686476976088e-33,1,1
"Gm29747",2.09812430212579e-17,0.102472486136171,4.798016072994e-33,1,1
"Gm2975",4.19624860425158e-17,0.255795434341014,9.5868159087534e-33,1,1
"Gm29809",-2.09812430212579e-17,0.102791676187633,4.7464332192306e-33,1,1
"Gm29920",-2.09812430212579e-17,0.131400709506722,5.1349188012475e-33,1,1
"Gm31545",0,0.218484734303472,0,1,1
"Gm32175",-3.14718645318868e-17,0.172703428309918,3.69976042895023e-33,1,1
"Gm32381",-2.09812430212579e-17,0.116946766096213,3.88224099639924e-33,1,1
"Gm32515",-4.19624860425158e-17,0.255010920964496,7.38401595361948e-33,1,1
"Gm33096",-4.19624860425158e-17,0.200912502001543,5.87178003256985e-33,1,1
"Gm33242",2.09812430212579e-17,0.130387690617778,2.65042549239014e-33,1,1
"Gm3351",2.09812430212579e-17,0.162308838709675,2.20751773786045e-33,1,1
"Gm34149",-1.43463914123891e-17,0.119414586876193,2.77452712613231e-33,1,1
"Gm35160",-2.09812430212579e-17,0.11220766580786,3.93633929178313e-33,1,1
"Gm35216",0,0.131558896449868,0,1,1
"Gm3678",-2.09812430212579e-17,0.164025140637502,2.93383615188069e-33,1,1
"Gm37057",0,0.244080746310625,0,1,1
"Gm37104",4.19624860425158e-17,0.276733248663672,5.68779085647201e-33,1,1
"Gm37169",0,0.224858464413714,0,1,1
"Gm37225",2.09812430212579e-17,0.151537425338576,2.49458895628946e-33,1,1
"Gm37259",3.14718645318868e-17,0.152591784743352,6.90784588945408e-33,1,1
"Gm37294",0,0.18392627133418,0,1,1
"Gm37373",0,0.439896878876104,0,1,1
"Gm37398",2.09812430212579e-17,0.175966694861366,4.58147481198418e-33,1,1
"Gm37429",0,0.210474966221082,0,1,1
"Gm37501",0,0.248646616926391,0,1,1
"Gm37515",0,1.43041081698227,0,1,1
"Gm37557",-4.19624860425158e-17,0.236566694648174,4.15841314358635e-33,1,1
"Gm37597",2.09812430212579e-17,0.131210346870807,3.20415185029248e-33,1,1
"Gm37616",-1.04906215106289e-17,0.0742850995155633,1.89494419385361e-33,1,1
"Gm37700",1.57359322659434e-17,0.0848375828059273,3.14403617201073e-33,1,1
"Gm37703",0,0.105683774109947,0,1,1
"Gm37709",-2.09812430212579e-17,0.13942905243694,2.50565129416947e-33,1,1
"Gm37817",-4.19624860425158e-17,0.295849832181654,4.96202267201185e-33,1,1
"Gm37832",-4.19624860425158e-17,0.186828179565775,6.83379400777693e-33,1,1
"Gm37838",0,0.18387082124662,0,1,1
"Gm37866",0,0.143471742269726,0,1,1
"Gm37867",0,0.116943310843584,0,1,1
"Gm37878",4.19624860425158e-17,0.262162130893719,5.3731447890918e-33,1,1
"Gm37920",-2.09812430212579e-17,0.088961312665586,5.92947974649459e-33,1,1
"Gm37923",5.73855656495565e-17,0.255852968179679,7.02519556952955e-33,1,1
"Gm37997",4.19624860425158e-17,0.187405664265689,6.66460175088702e-33,1,1
"Gm38068",-4.19624860425158e-17,0.161275895731061,8.93503481888277e-33,1,1
"Gm38113",-4.19624860425158e-17,0.165620780378011,6.99498234114368e-33,1,1
"Gm38189",0,0.124149747766309,0,1,1
"Gm38213",6.29437290637736e-17,0.228674801153048,8.93908230683438e-33,1,1
"Gm38291",-2.09812430212579e-17,0.118913885309323,3.39253043977499e-33,1,1
"Gm38306",4.19624860425158e-17,0.181600698543855,6.64814895172191e-33,1,1
"Gm38333",-3.14718645318868e-17,0.10763218285587,8.81567334465991e-33,1,1
"Gm3836",-2.09812430212579e-17,0.150148965650972,7.65890564588587e-33,1,1
"Gm38395",-2.09812430212579e-17,0.118074332538673,3.50417682651434e-33,1,1
"Gm38697",-1.04906215106289e-17,0.0805499339959607,1.53095447869376e-33,1,1
"Gm39312",0,0.204025880011104,0,1,1
"Gm4034",-4.19624860425158e-17,0.233590031138283,7.34977276742908e-33,1,1
"Gm40639",-2.09812430212579e-17,0.162136910511672,8.98222016316869e-33,1,1
"Gm41",2.09812430212579e-17,0.0735211997253253,7.71164779732727e-33,1,1
"Gm4157",0,0.116482190096519,0,1,1
"Gm42428",0,0.537306736104343,0,1,1
"Gm42569",0,0.120734778556184,0,1,1
"Gm42593",-4.19624860425158e-17,0.163221559772094,8.44172955161238e-33,1,1
"Gm42666",0,0.22061955366775,0,1,1
"Gm42714",0,0.21801209133712,0,1,1
"Gm42955",2.09812430212579e-17,0.115384737076486,5.88840880425202e-33,1,1
"Gm43015",4.19624860425158e-17,0.388344793685845,6.51733155555426e-33,1,1
"Gm43035",-4.19624860425158e-17,0.196182389463973,1.0161705307775e-32,1,1
"Gm43041",0,0.739101186800344,0,1,1
"Gm43171",2.09812430212579e-17,0.118925488261923,3.27439997190036e-33,1,1
"Gm43284",4.19624860425158e-17,0.263466521607316,6.12732545319497e-33,1,1
"Gm43308",2.09812430212579e-17,0.136821650077718,2.98355151367087e-33,1,1
"Gm43382",-1.04906215106289e-17,0.0812690125923313,1.6861826928117e-33,1,1
"Gm43396",-2.09812430212579e-17,0.142179373286079,4.53970045192854e-33,1,1
"Gm43407",-4.19624860425158e-17,0.215170135505852,7.43993088232975e-33,1,1
"Gm43475",0,0.107133058797771,0,1,1
"Gm43542",2.09812430212579e-17,0.117734773066192,3.736868185097e-33,1,1
"Gm43558",0,1.48525871630578,0,1,1
"Gm43576",0,0.10028238762194,0,1,1
"Gm43671",-4.19624860425158e-17,0.153514479554746,9.22758596179582e-33,1,1
"Gm43763",0,0.175235348110222,0,1,1
"Gm43929",2.09812430212579e-17,0.133369133565161,3.11405489699819e-33,1,1
"Gm43934",0,0.130096898376705,0,1,1
"Gm43960",0,0.279717643970797,0,1,1
"Gm43974",-2.09812430212579e-17,0.132029663587005,2.85197256789597e-33,1,1
"Gm43975",4.19624860425158e-17,0.333609716990723,7.60269242393856e-33,1,1
"Gm43979",-4.19624860425158e-17,0.343571432837232,4.85875591921553e-33,1,1
"Gm44",0,0.279087801262386,0,1,1
"Gm44076",-4.19624860425158e-17,0.138377563248091,1.09398329368206e-32,1,1
"Gm44083",-4.19624860425158e-17,0.185316508700226,6.41659368764497e-33,1,1
"Gm44125",-4.19624860425158e-17,0.179892909325218,8.01366854016819e-33,1,1
"Gm44149",4.19624860425158e-17,0.160429996725577,7.26197915235272e-33,1,1
"Gm44162",1.04906215106289e-17,0.139942460207523,6.01830485018807e-34,1,1
"Gm44192",0,0.105704936493522,0,1,1
"Gm44219",-2.09812430212579e-17,0.156235338296552,2.36331549834645e-33,1,1
"Gm44221",-1.04906215106289e-17,0.288557008036996,2.53116873882176e-34,1,1
