"","Gene","modulesA1"
"11385","AL450992.2","magenta"
"11386","PPP1R14BP2","salmon"
"11387","RPL23AP26","yellow"
"11388","AC006530.1","darkturquoise"
"11389","FAAP100","magenta"
"11390","AC139530.1","tan"
"11391","ARMCX3","brown"
"11392","AL022396.1","royalblue"
"11393","ATP23","blue"
"11394","NMI","darkorange"
"11395","NUDT1","red"
"11396","DYNC2LI1","greenyellow"
"11397","SDHAP3","white"
"11398","TRBV5-5","greenyellow"
"11399","WNT5A","green"
"11400","C3orf20","greenyellow"
"11401","LUC7L","turquoise"
"11402","AC023050.1","blue"
"11403","MEA1","brown"
"11404","CENPJ","blue"
"11405","NCEH1","yellow"
"11406","GDAP1L1","pink"
"11407","SYPL1","pink"
"11408","GATAD1","tan"
"11409","LINC00612","lightcyan"
"11410","AC018692.1","lightyellow"
"11411","NT5C1A","turquoise"
"11412","SLC44A2","black"
"11413","GRM4","pink"
"11414","CCR2","green"
"11415","FAM57A","turquoise"
"11416","OR4F21","turquoise"
"11417","RASGRP4","red"
"11418","GAR1","greenyellow"
"11419","PLS3","darkgrey"
"11420","CYFIP1","red"
"11421","AC244090.1","brown"
"11422","PSMC3","brown"
"11423","AC112203.1","grey60"
"11424","NRTN","brown"
"11425","CSHL1","darkturquoise"
"11426","AC104758.3","green"
"11427","COL11A2","darkred"
"11428","AC145422.1","lightcyan"
"11429","AC023934.1","lightyellow"
"11430","AC007405.3","yellow"
"11431","AC083837.1","midnightblue"
"11432","AL359382.1","salmon"
"11433","CCDC117","midnightblue"
"11434","NBPF8","blue"
"11435","P3H4","red"
"11436","RN7SL596P","salmon"
"11437","LHX5","white"
"11438","ACADVL","red"
"11439","WNT4","tan"
"11440","ESYT1","turquoise"
"11441","PTPN18","red"
"11442","AC114490.3","lightyellow"
"11443","FSD1","white"
"11444","FAM126A","salmon"
"11445","CRELD2","cyan"
"11446","AP000866.1","pink"
"11447","COL11A1","tan"
"11448","TMEM208","brown"
"11449","AC140113.2","purple"
"11450","MXD1","midnightblue"
"11451","RPS23P5","turquoise"
"11452","RNA5SP502","darkred"
"11453","AC019077.1","yellow"
"11454","PLAGL2","cyan"
"11455","AC017013.1","greenyellow"
"11456","NPM1P47","royalblue"
"11457","AC123912.5","brown"
"11458","AP001362.1","green"
"11459","NMTRQ-TTG12-1","white"
"11460","AC004817.3","blue"
"11461","IGLV2-33","green"
"11462","DEFB134","brown"
"11463","SNRNP25","brown"
"11464","NAP1L1P3","turquoise"
"11465","TIGD6","lightcyan"
"11466","SV2B","cyan"
"11467","NDUFA2","brown"
"11468","ZMYND12","yellow"
"11469","MEX3D","pink"
"11470","RF00561","blue"
"11471","MIR3925","brown"
"11472","AC068481.1","lightyellow"
"11473","ARHGEF4","black"
"11474","AL713851.2","blue"
"11475","MCOLN1","red"
"11476","PSMG3","turquoise"
"11477","FAM171A1","darkgreen"
"11478","ADAMTSL4-AS1","lightyellow"
"11479","XKR7","pink"
"11480","AC087289.2","blue"
"11481","CBX5","brown"
"11482","NUDT2","lightgreen"
"11483","TJP3","green"
"11484","FAM219B","turquoise"
"11485","PPP2R2B","lightcyan"
"11486","BAG6","turquoise"
"11487","KAT5","turquoise"
"11488","RPL4","brown"
"11489","MAEL","blue"
"11490","IFNB1","lightyellow"
"11491","AC011487.1","blue"
"11492","TGM1","turquoise"
"11493","GSTP1","brown"
"11494","RBM38","black"
"11495","CCNI2","red"
"11496","MTCYBP40","purple"
"11497","CNTN1","black"
"11498","CTLA4","green"
"11499","CAMSAP3","cyan"
"11500","AC010266.1","greenyellow"
"11501","DNAH1","greenyellow"
"11502","CDCA8","greenyellow"
"11503","PHYH","red"
"11504","TMPOP1","darkturquoise"
"11505","CBX8","black"
"11506","MCRIP2","black"
"11507","CBX2","darkorange"
"11508","TMOD2","turquoise"
"11509","MTX1","turquoise"
"11510","AIFM2","yellow"
"11511","NEXN","darkgrey"
"11512","P4HA2","midnightblue"
"11513","HIGD1C","magenta"
"11514","ATXN7L3B","brown"
"11515","AC132825.5","darkgreen"
"11516","SLC52A2","brown"
"11517","RNF126","turquoise"
"11518","TPST2","blue"
"11519","TSPAN4","tan"
"11520","ST13","midnightblue"
"11521","TRBV5-3","salmon"
"11522","GLB1L","yellow"
"11523","AC106869.1","magenta"
"11524","AL365199.1","white"
"11525","AC138035.1","green"
"11526","AL683813.2","skyblue"
"11527","ACSF2","tan"
"11528","CTSB","red"
"11529","AC009509.1","blue"
"11530","ZC2HC1C","yellow"
"11531","CHRNA3","cyan"
"11532","AL512594.1","yellow"
"11533","BBS12","yellow"
"11534","SHMT1","midnightblue"
"11535","IGHV3-38","green"
"11536","AC134879.1","grey60"
"11537","GPR137B","black"
"11538","UQCRC1","brown"
"11539","AJAP1","blue"
"11540","SOSTDC1","blue"
"11541","AL359851.1","brown"
"11542","RAB39A","midnightblue"
"11543","WASF1","darkgreen"
"11544","PLPP3","black"
"11545","AL078604.1","purple"
"11546","OR13D1","grey60"
"11547","MOSPD3","orange"
"11548","SLC41A1","black"
"11549","RCAN3","white"
"11550","SIGMAR1","brown"
"11551","ZC3H7B","brown"
"11552","ATP5F1D","brown"
"11553","HMGN3","red"
"11554","GUCY2D","blue"
"11555","ZEB2","brown"
"11556","POU5F1","green"
"11557","GPX4","brown"
"11558","EVA1C","tan"
"11559","MTATP6P17","greenyellow"
"11560","SSC5D","tan"
"11561","TUBA8","pink"
"11562","QRFP","red"
"11563","AC233981.1","orange"
"11564","ARMT1","yellow"
"11565","WASH7P","blue"
"11566","AC084757.3","yellow"
"11567","TMEM238","brown"
"11568","ATXN2L","turquoise"
"11569","IRF2BP1","turquoise"
"11570","NDUFB7","brown"
"11571","HIRIP3","turquoise"
"11572","AP001284.1","salmon"
"11573","ZNF792","brown"
"11574","FMR1-AS1","salmon"
"11575","AL021391.1","greenyellow"
"11576","MT-RNR2","cyan"
"11577","ENDOD1","green"
"11578","LMTK3","yellow"
"11579","ZNF696","red"
"11580","AC002451.1","red"
"11581","ZNF460","green"
"11582","SNRPB","turquoise"
"11583","MTMR10","black"
"11584","CYP27B1","purple"
"11585","TRAJ25","magenta"
"11586","AFAP1L2","lightgreen"
"11587","AC141272.1","green"
"11588","RTN2","cyan"
"11589","STK40","green"
"11590","CHMP2A","brown"
"11591","GRIA4","blue"
"11592","SLC44A3","midnightblue"
"11593","SYNE3","pink"
"11594","AL645728.2","turquoise"
"11595","FADS6","pink"
"11596","C3orf70","black"
"11597","PPM1N","red"
"11598","AC093789.1","royalblue"
"11599","ABAT","black"
"11600","USP5","brown"
"11601","CDH19","pink"
"11602","SPATA4","yellow"
"11603","CBX4","grey60"
"11604","TSHZ3","blue"
"11605","TTC21A","yellow"
"11606","AC116609.2","cyan"
"11607","NCF4","red"
"11608","IRX1","royalblue"
"11609","SMG1","brown"
"11610","RPL10P19","pink"
"11611","RANP5","purple"
"11612","SET","brown"
"11613","AC008147.4","magenta"
"11614","ADAP1","darkgreen"
"11615","TRAF6","midnightblue"
"11616","LRRN2","black"
"11617","GNL1","turquoise"
"11618","AC010591.1","orange"
"11619","KRI1","turquoise"
"11620","ATP2B3","cyan"
"11621","AC107421.1","darkred"
"11622","OPRD1","blue"
"11623","S100A5","turquoise"
"11624","NIT2","red"
"11625","FAM189B","turquoise"
"11626","CIB1","blue"
"11627","ORAI1","lightgreen"
"11628","SYT1","brown"
"11629","GRIA2","greenyellow"
"11630","ACTB","brown"
"11631","FN3K","turquoise"
"11632","AL034372.1","pink"
"11633","AC009108.5","green"
"11634","DDA1","grey60"
"11635","PGAP1","cyan"
"11636","SCNN1A","green"
"11637","FGL1","blue"
"11638","BCO2","yellow"
"11639","AC008735.3","blue"
"11640","NOP56","midnightblue"
"11641","HNRNPA1P1","royalblue"
"11642","NDUFB1","brown"
"11643","HSPA9","midnightblue"
"11644","TRAV40","turquoise"
"11645","TMEM2","tan"
"11646","PJA1","yellow"
"11647","ATP8A1","pink"
"11648","AC055713.1","black"
"11649","MAN2A2","blue"
"11650","NADK2","black"
"11651","SNAI3-AS1","lightcyan"
"11652","KANK1P1","brown"
"11653","DCUN1D2","turquoise"
"11654","RPL12P40","darkred"
"11655","LRRC34","yellow"
"11656","B4GALNT3","blue"
"11657","NDUFB9","brown"
"11658","MRPL46","turquoise"
"11659","PSMD13","turquoise"
"11660","ARHGAP27","red"
"11661","SLC2A6","red"
"11662","OGFR","red"
"11663","TRAPPC1","brown"
"11664","ACTN4","darkgrey"
"11665","LINC00672","brown"
"11666","MOSPD2","pink"
"11667","PIGQ","pink"
"11668","TTLL12","red"
"11669","LINC00836","green"
"11670","C4BPAP2","magenta"
"11671","GMCL1P2","grey60"
"11672","CCDC74BP1","blue"
"11673","IFRD2","green"
"11674","AL009181.1","purple"
"11675","RBBP9","black"
"11676","AC009093.8","blue"
"11677","XKR8","black"
"11678","AC034102.5","red"
"11679","WBP2","brown"
"11680","VIPR1","blue"
"11681","RNA5SP378","green"
"11682","NUTM2A-AS1","tan"
"11683","PINK1","turquoise"
"11684","ATP2B4","black"
"11685","HAO2","blue"
"11686","YPEL3","brown"
"11687","KIAA1147","turquoise"
"11688","AMDHD2","red"
"11689","IMPDH1","red"
"11690","MED18","red"
"11691","HEXDC","red"
"11692","GEMIN8","black"
"11693","FBXO6","darkorange"
"11694","NFIX","brown"
"11695","HNRNPH3","tan"
"11696","CDC25B","turquoise"
"11697","TMEM70","green"
"11698","IQCA1","black"
"11699","SCG5","brown"
"11700","CPEB4","midnightblue"
"11701","AMZ2","brown"
"11702","TCP10L","turquoise"
"11703","SLC22A5","green"
"11704","WNT7A","greenyellow"
"11705","RANBP6","turquoise"
"11706","SMO","black"
"11707","THUMPD3-AS1","midnightblue"
"11708","NEK6","black"
"11709","ELAVL3","darkgreen"
"11710","AL356020.1","brown"
"11711","EMB","red"
"11712","USP43","blue"
"11713","FOXH1","purple"
"11714","RGL2","turquoise"
"11715","CFAP53","yellow"
"11716","PCDH1","turquoise"
"11717","AC087045.3","blue"
"11718","NDUFB9P2","darkred"
"11719","ISG20L2","turquoise"
"11720","MANEAL","cyan"
"11721","CRTC1","red"
"11722","ITGB1BP1","brown"
"11723","FFAR4","blue"
"11724","DAO","brown"
"11725","AC094104.2","salmon"
"11726","Z98742.1","green"
"11727","MED9","green"
"11728","CDCA5","blue"
"11729","LINC02448","greenyellow"
"11730","AC087894.1","royalblue"
"11731","CHN1","pink"
"11732","ZFYVE28","green"
"11733","AP003400.4","lightyellow"
"11734","FAM149A","purple"
"11735","GYS1","darkgrey"
"11736","FRMPD3","green"
"11737","SERPINA10","yellow"
"11738","AC079193.2","darkred"
"11739","WSB2","brown"
"11740","KBTBD8","midnightblue"
"11741","AF064860.2","orange"
"11742","CCM2L","lightgreen"
"11743","AL360013.2","darkgreen"
"11744","DPPA3P3","brown"
"11745","TBKBP1","cyan"
"11746","CCDC142","red"
"11747","PARP2","turquoise"
"11748","SDE2","green"
"11749","UBQLN4","turquoise"
"11750","MIR155HG","darkgrey"
"11751","AC068860.1","blue"
"11752","MISP","midnightblue"
"11753","KIAA0895L","midnightblue"
"11754","CDK5","yellow"
"11755","AC099518.4","pink"
"11756","METTL21EP","yellow"
"11757","QPCTL","yellow"
"11758","SLC47A1","tan"
"11759","AP000221.1","brown"
"11760","NLK","magenta"
"11761","INTS5","turquoise"
"11762","LBX1","brown"
"11763","CNPY3","red"
"11764","TRIR","brown"
"11765","MIR34AHG","red"
"11766","RXFP1","pink"
"11767","HRAS","brown"
"11768","GLI4","lightcyan"
"11769","THG1L","red"
"11770","PURB","turquoise"
"11771","PAXX","brown"
"11772","MAN2C1","red"
"11773","ZMAT2","turquoise"
"11774","PSORS1C1","magenta"
"11775","SASH1","black"
"11776","ZNF491","pink"
"11777","TUBE1","blue"
"11778","ATP8B2","red"
"11779","AL139246.2","magenta"
"11780","RN7SL644P","green"
"11781","FSCN2","magenta"
"11782","SDHA","turquoise"
"11783","LINC02245","lightyellow"
"11784","HOMER1","tan"
"11785","PPID","midnightblue"
"11786","OR13F1","grey60"
"11787","LINC02296","blue"
"11788","AC084033.3","yellow"
"11789","ABRA","turquoise"
"11790","PCGF2","tan"
"11791","EFCAB14P1","orange"
"11792","AL161630.1","greenyellow"
"11793","POLE3","turquoise"
"11794","FAM213B","lightcyan"
"11795","SRPRB","red"
"11796","TSPYL5","yellow"
"11797","UTP15","red"
"11798","CAMK2D","cyan"
"11799","TRIM8","black"
"11800","ZSWIM1","black"
"11801","RASSF9","yellow"
"11802","DSCC1","darkorange"
"11803","AC073585.1","yellow"
"11804","AC138761.5","green"
"11805","SCUBE3","darkgrey"
"11806","COPRS","brown"
"11807","NUDT15","turquoise"
"11808","EEF1A1P9","royalblue"
"11809","C11orf24","turquoise"
"11810","CYC1","brown"
"11811","MMACHC","black"
"11812","SVEP1","cyan"
"11813","AC010328.3","turquoise"
"11814","ABTB1","brown"
"11815","SMARCD2","green"
"11816","TRBV7-7","blue"
"11817","SH3PXD2A","brown"
"11818","CLEC4M","turquoise"
"11819","GRM3","lightcyan"
"11820","SVOP","cyan"
"11821","IGKV2-23","darkturquoise"
"11822","KCNH8","cyan"
"11823","FAM206A","pink"
"11824","CABP4","red"
"11825","NIFK","turquoise"
"11826","PITHD1","brown"
"11827","ZKSCAN8","white"
"11828","MNT","red"
"11829","ATP6V1B2","turquoise"
"11830","C9orf72","green"
"11831","PDCD5","brown"
"11832","CCT7","turquoise"
"11833","MIXL1","brown"
"11834","NDUFB4","brown"
"11835","PCMTD2","pink"
"11836","AL035587.1","red"
"11837","RNU6-456P","brown"
"11838","RPL7L1P10","darkturquoise"
"11839","CHD4","turquoise"
"11840","HS3ST1","turquoise"
"11841","RN7SL323P","darkgreen"
"11842","AGPAT4","darkgreen"
"11843","MRPL57","black"
"11844","NAAA","yellow"
"11845","UGCG","green"
"11846","PARS2","darkturquoise"
"11847","AC097658.2","green"
"11848","AL035665.1","purple"
"11849","CGREF1","cyan"
"11850","CAMLG","turquoise"
"11851","AC087385.2","darkturquoise"
"11852","AC013356.1","greenyellow"
"11853","ZNF688","brown"
"11854","BLZF2P","purple"
"11855","KCTD17","yellow"
"11856","NBPF26","orange"
"11857","ACTBP6","purple"
"11858","CIB2","pink"
"11859","APOOP2","blue"
"11860","FAM153A","salmon"
"11861","THAP7-AS1","pink"
"11862","LIN28AP2","blue"
"11863","FBXO48","red"
"11864","PAIP2","turquoise"
"11865","AP4B1","midnightblue"
"11866","GGH","turquoise"
"11867","TUBGCP6","red"
"11868","STEAP2","yellow"
"11869","LAMB1","brown"
"11870","PRKD2","midnightblue"
"11871","AACS","blue"
"11872","C8orf33","brown"
"11873","PNISR","red"
"11874","MCF2L2","brown"
"11875","LINC00888","blue"
"11876","CALCOCO2","green"
"11877","PFN1","brown"
"11878","VPS18","turquoise"
"11879","LINC00847","brown"
"11880","AC015813.2","midnightblue"
"11881","ZSCAN9","blue"
"11882","C10orf90","magenta"
"11883","AC015468.3","orange"
"11884","USP17L15","grey60"
"11885","ARL9","turquoise"
"11886","RNF5","brown"
"11887","CCND3","magenta"
"11888","FAM131A","green"
"11889","TAAR6","yellow"
"11890","AL357500.1","magenta"
"11891","SNX17","turquoise"
"11892","AC126773.1","blue"
"11893","GAMT","black"
"11894","PTRHD1","brown"
"11895","MIR381HG","salmon"
"11896","MORF4L2","brown"
"11897","HAVCR2","red"
"11898","TESK1","turquoise"
"11899","AC226118.1","darkgreen"
"11900","CRNDE","yellow"
"11901","AC079089.2","grey60"
"11902","RET","lightgreen"
"11903","YWHAZP2","grey60"
"11904","POLR2A","turquoise"
"11905","ZNF815P","blue"
"11906","M6PR","turquoise"
"11907","ULBP3","purple"
"11908","CHRAC1","yellow"
"11909","CRY2","turquoise"
"11910","AC005840.3","purple"
"11911","AC090559.1","black"
"11912","TPMTP1","grey60"
"11913","SRSF3","red"
"11914","EHMT2","turquoise"
"11915","TMED9","brown"
"11916","ETFRF1","pink"
"11917","FXR2","turquoise"
"11918","ATIC","turquoise"
"11919","SELENOM","brown"
"11920","SUN2","pink"
"11921","IMPDH2","turquoise"
"11922","NKD2","purple"
"11923","CCNB1IP1","green"
"11924","CLUHP3","tan"
"11925","PIR","green"
"11926","AC136604.3","grey60"
"11927","UBE2T","yellow"
"11928","AC015849.5","purple"
"11929","TONSL","blue"
"11930","MAPK13","blue"
"11931","ACSM6","magenta"
"11932","ADAMTS7P1","greenyellow"
"11933","AC078880.3","green"
"11934","LZTR1","lightcyan"
"11935","DPH1","red"
"11936","WIZ","magenta"
"11937","AC012065.1","magenta"
"11938","TRBV12-4","blue"
"11939","COL9A1","black"
"11940","OR2A13P","darkturquoise"
"11941","TRBV8-2","blue"
"11942","PPTC7","turquoise"
"11943","SPTAN1","turquoise"
"11944","PTTG1IP","black"
"11945","DCAF4","red"
"11946","ZNF575","darkgreen"
"11947","ZNF534","pink"
"11948","COL24A1","salmon"
"11949","CD86","red"
"11950","MTCYBP45","darkred"
"11951","GBA","turquoise"
"11952","AC090616.3","purple"
"11953","PRNP","brown"
"11954","DAPK1","yellow"
"11955","ADCY2","black"
"11956","TBRG1","turquoise"
"11957","RPSAP38","purple"
"11958","KRT18P44","greenyellow"
"11959","TCEA3","blue"
"11960","PPP1R10","turquoise"
"11961","C17orf67","midnightblue"
"11962","ACO2","brown"
"11963","MLF1","yellow"
"11964","LINC01067","royalblue"
"11965","CTPS1","turquoise"
"11966","AC104162.1","skyblue"
"11967","AL158070.2","purple"
"11968","ZNF837","yellow"
"11969","PPIL3","blue"
"11970","PCDH11Y","salmon"
"11971","AL096816.1","cyan"
"11972","KCNIP2-AS1","greenyellow"
"11973","FAM214B","green"
"11974","NME4","black"
"11975","RBM8A","turquoise"
"11976","TRABD","red"
"11977","WDR18","turquoise"
"11978","RPL7P48","grey60"
"11979","CASC3","brown"
"11980","AP000997.3","salmon"
"11981","NOMO3","blue"
"11982","CISD3","brown"
"11983","C12orf49","turquoise"
"11984","FAM229B","magenta"
"11985","ODAM","green"
"11986","ZNF519P3","salmon"
"11987","ZNF121","turquoise"
"11988","NMNAT2","cyan"
"11989","AC016735.1","pink"
"11990","SEMA4F","cyan"
"11991","AC132938.3","purple"
"11992","AMD1P4","green"
"11993","PRKAG2","red"
"11994","MED8","turquoise"
"11995","GPR61","magenta"
"11996","NACAD","pink"
"11997","PEX6","lightcyan"
"11998","AP006587.1","pink"
"11999","AL353705.1","yellow"
"12000","CRYBA1","purple"
"12001","SIDT1","brown"
"12002","OR1E2","magenta"
"12003","EMILIN2","tan"
"12004","ADRM1","turquoise"
"12005","FXYD6P1","purple"
"12006","H2AFV","brown"
"12007","ST6GALNAC5","lightcyan"
"12008","ABCF2P1","lightyellow"
"12009","TMCC1-AS1","greenyellow"
"12010","FAM96B","brown"
"12011","ZBTB6","green"
"12012","RN7SL70P","purple"
"12013","AC008080.2","purple"
"12014","OSER1","turquoise"
"12015","GSDME","blue"
"12016","SPDL1","blue"
"12017","AC113607.1","brown"
"12018","MAPK7","tan"
"12019","STN1","green"
"12020","IGSF10","grey60"
"12021","AC008750.3","brown"
"12022","AC113420.1","purple"
"12023","KCNG2","orange"
"12024","WDR55","purple"
"12025","EDC4","turquoise"
"12026","HINT2","brown"
"12027","NSFP1","blue"
"12028","CSAG1","darkgreen"
"12029","AC073592.2","darkred"
"12030","CHRNB1","darkorange"
"12031","TRAV5","blue"
"12032","PHC1","red"
"12033","AKR1B10","green"
"12034","AC048383.1","darkturquoise"
"12035","SLC25A15","black"
"12036","CNPPD1","brown"
"12037","AL450998.2","purple"
"12038","AURKAIP1","brown"
"12039","DICER1-AS1","cyan"
"12040","SH2D3C","lightgreen"
"12041","GHDC","turquoise"
"12042","SPOCK1","magenta"
"12043","DNAJC15","brown"
"12044","TMEM150A","lightgreen"
"12045","CHCHD4","turquoise"
"12046","AL033379.1","purple"
"12047","PAPSS2","lightgreen"
"12048","ZNF70","magenta"
"12049","ATP5MC3","brown"
"12050","MARC2","black"
"12051","TSEN34","midnightblue"
"12052","EFCAB14","brown"
"12053","DUSP14","greenyellow"
"12054","MXD4","black"
"12055","SRM","brown"
"12056","AC011416.1","turquoise"
"12057","AL596442.1","turquoise"
"12058","AC012645.1","blue"
"12059","AC002056.1","blue"
"12060","PFKM","cyan"
"12061","MEGF10","black"
"12062","CERK","turquoise"
"12063","AC084752.1","purple"
"12064","CEACAMP4","blue"
"12065","COX7A2","brown"
"12066","LINC01343","salmon"
"12067","GRPEL2P3","orange"
"12068","REXO4","turquoise"
"12069","ZBTB39","black"
"12070","NAB1","brown"
"12071","MUC6","yellow"
"12072","DRAM2","red"
"12073","KIF3B","turquoise"
"12074","PRKCB","red"
"12075","FBXO30","black"
"12076","AC099754.1","black"
"12077","AC005865.2","blue"
"12078","WDR46","red"
"12079","FBXW9","blue"
"12080","SPOUT1","red"
"12081","AL136379.1","orange"
"12082","CYB5R3","black"
"12083","PRSS36","yellow"
"12084","RNU6-1256P","brown"
"12085","AC010768.4","tan"
"12086","AL355922.3","darkturquoise"
"12087","GOLGA8R","cyan"
"12088","WASF3","brown"
"12089","COQ10A","black"
"12090","ADCK2","turquoise"
"12091","PCDH19","greenyellow"
"12092","C1orf174","red"
"12093","AC084880.4","grey60"
"12094","WSCD2","cyan"
"12095","NUP85","tan"
"12096","RN7SL794P","skyblue"
"12097","ZBTB32","red"
"12098","ACAP3","red"
"12099","AC092335.1","blue"
"12100","UNC13C","brown"
"12101","HSBP1P2","salmon"
"12102","DOK4","red"
"12103","NUDT16L1","brown"
"12104","DDX60L","darkorange"
"12105","FAM69B","black"
"12106","ALKBH7","brown"
"12107","TRANK1","yellow"
"12108","AGTRAP","purple"
"12109","FAM217B","greenyellow"
"12110","QARS","turquoise"
"12111","KCNC2","brown"
"12112","AL357833.1","purple"
"12113","CILP","tan"
"12114","OPTN","turquoise"
"12115","AC005180.1","darkgrey"
"12116","Z98885.2","green"
"12117","ZNF786","yellow"
"12118","TGFB2","green"
"12119","RGS12","blue"
"12120","CPTP","magenta"
"12121","PQLC3","greenyellow"
"12122","POLR3GL","turquoise"
"12123","ADGRE2","green"
"12124","PTAR1","black"
"12125","GRIA1","cyan"
"12126","PAK1","blue"
"12127","TIMM17A","turquoise"
"12128","CFAP52","yellow"
"12129","F10","tan"
"12130","CIC","turquoise"
"12131","AC021220.1","blue"
"12132","AC108721.1","magenta"
"12133","MRPS34","brown"
"12134","PGK1","turquoise"
"12135","AC027801.2","lightyellow"
"12136","AC024601.1","yellow"
